Date,Season,Chakki,Buxar,Dumraon,Brahampur,Simri,Rajpur,Chakki_Trend,Chakki_SMA,Chakki_EWMA,Chakki_DES,Chakki_TES,Chakki_ARIMA,Buxar_Trend,Buxar_SMA,Buxar_EWMA,Buxar_DES,Buxar_TES,Buxar_ARIMA,Dumraon_Trend,Dumraon_SMA,Dumraon_EWMA,Dumraon_DES,Dumraon_TES,Dumraon_ARIMA,Brahampur_Trend,Brahampur_SMA,Brahampur_EWMA,Brahampur_DES,Brahampur_TES,Brahampur_ARIMA,Simri_Trend,Simri_SMA,Simri_EWMA,Simri_DES,Simri_TES,Simri_ARIMA,Rajpur_Trend,Rajpur_SMA,Rajpur_EWMA,Rajpur_DES,Rajpur_TES,Rajpur_ARIMA
1999-05-31,PREMON,6.467777777777776,5.6,8.0,6.336571428571428,7.4,11.092222222222222,5.375555555555556,5.375555555555557,5.775766420361671,5.768100250957985,6.45180825700506,6.467777538591822,3.3899999999999997,3.2349999999999994,4.001471904014336,3.6041520634675623,5.719721246856475,5.32466376248415,4.172499999999999,4.824999999999999,5.691018461954048,6.586583056088854,6.6087519103976975,6.440233847779751,5.456470238095239,5.456470238095239,5.851965603893248,5.484453326197725,6.360635507682266,6.2850296763203115,3.76125,4.5325000000000015,5.382080098623488,5.187078744402134,7.1915519057883435,6.190008257276213,7.435138888888889,7.350555555555557,8.271740162995087,7.556113183125583,10.154529393340628,9.429007139579332
1999-08-31,MONSOON,4.488888888888889,1.6,1.4,4.260119047619049,1.11,6.271111111111113,5.375555555555556,5.375555555555557,5.2610154077725575,5.368964663799206,4.562507638433165,4.488888663636917,3.703125,3.0724999999999993,3.0408831424086014,3.0512262297024253,2.122798662626115,2.3184980131424844,4.8687499999999995,4.117499999999999,3.974611077172429,6.6125978009491435,3.912848156672517,4.822620218640232,5.456470238095239,5.456470238095239,5.215226981383568,5.441110822786982,4.3008593678542555,4.242655746774658,3.6624999999999996,4.060000000000001,3.673248059174093,3.999513707452724,2.945476036568687,3.5988821857841886,7.782499999999999,7.2394444444444455,7.471488542241497,7.470663812896129,4.684273809108896,6.276870848636763
1999-11-30,POMKH,4.98888888888889,4.22,5.0,5.256904761904762,2.77,6.704444444444442,5.375555555555556,5.375555555555557,5.15216480021909,5.2098719733771,4.929503421724558,4.988888688114149,3.7331250000000002,3.7074999999999996,3.5125298854451605,3.2152228754782235,2.3013456224893085,2.0040080041874595,5.585,4.227499999999999,4.384766646303458,6.638715489118956,4.0953029914719306,4.242350356859145,5.456470238095239,5.456470238095239,5.231898093592045,5.432364123948067,5.3077415553099,5.213386078697956,3.9325,3.4625000000000012,3.3119488355044555,3.4834741198444266,4.939775507458415,4.6268590678532036,7.934444444444445,7.630833333333334,7.1646709031226745,7.4619299918411315,6.195808285233429,5.314009895218367
2000-02-29,POMRB,5.556666666666668,3.375,7.64,5.972285714285714,4.17,7.6688888888888895,5.375555555555556,5.375555555555557,5.313965546798121,5.304803564358981,5.5584029044738665,5.556666610434242,3.7275,3.6987499999999995,3.4575179312670965,3.174981852884129,3.994721854417454,3.86651483363991,6.109999999999999,5.51,5.686859987782075,6.66493647537859,4.43570136767278,5.381096720036002,5.456470238095238,5.456470238095239,5.528053141869513,5.448442090258997,5.856647896774862,5.946183428706085,4.46,3.8625000000000007,3.6551693013026734,3.5016891343426684,3.8863906197258613,3.446694442441366,7.767619047619047,7.934166666666668,7.366358097429161,7.676500331161854,7.350853587608381,7.168074305390524
2000-05-31,PREMON,6.467777777777776,5.875,8.6,6.336571428571428,7.96,11.094444444444445,5.375555555555556,5.375555555555557,5.7754904391899835,5.76348113541455,6.451808261796358,6.46777758984245,3.39125,3.7674999999999996,4.424510758760258,3.7961670460763637,5.987097303391632,5.499130144126647,6.66,5.66,6.852115992669245,6.691261077052609,7.515691297288668,8.421250795469966,5.456470238095239,5.456470238095239,5.85146045655028,5.4771584988078015,6.360633647591439,6.298416295349254,5.2162500000000005,4.002500000000001,5.377101580781604,4.806537926014765,7.024870306754102,6.944862417141733,7.696210317460317,7.934722222222223,8.857592636235275,8.778635044746874,10.675073780487004,10.299550375762301
2000-08-31,MONSOON,4.488888888888889,1.28,5.0,4.260119047619049,4.77,4.934285714285714,5.375555555555556,5.375555555555557,5.260849819069545,5.360213278580227,4.562507640173912,4.488888713114852,3.1356249999999997,3.6874999999999996,3.1667064552561546,3.2151748553191237,2.391495135192273,2.10730009645633,6.755000000000001,6.5600000000000005,6.111269595601547,6.717689457290962,4.624864387343866,4.24814083360189,5.456470238095239,5.456470238095239,5.214923892977787,5.4341013891182515,4.300858544595934,4.24647252352575,5.70125,4.917500000000001,5.134260948468962,4.968724659534733,2.037295368810139,2.728119731668497,7.875793650793652,7.600515873015873,7.288269867455451,8.13174688687804,5.127858845560836,5.546664943088654
2000-11-30,POMKH,4.98888888888889,1.85,5.8,5.256904761904762,5.16,7.469999999999999,5.375555555555556,5.375555555555557,5.152065446997283,5.199201131514621,4.929503422356997,4.988888729934765,3.1293750000000005,3.0949999999999998,2.6400238731536927,2.8275801466687054,2.4680838022977927,2.341579082105169,6.7125,6.76,5.986761757360927,6.744222263441541,5.7400240796126125,5.612570515374983,5.456470238095239,5.456470238095239,5.231716240548577,5.4256381805823946,5.30774119094367,5.22351508056277,5.66625,5.5150000000000015,5.144556569081377,5.209857275585919,4.321814534971042,4.589100612227802,8.046349206349205,7.791904761904762,7.36096192047327,8.139193598757615,6.375041842649784,6.002468575111906
2001-02-28,POMRB,5.556666666666668,3.7,7.6,5.972285714285714,5.66,8.34,5.375555555555556,5.375555555555557,5.313905934865037,5.293753616053079,5.558402904703641,5.556666614261611,3.0537500000000004,3.1762499999999996,3.0640143238922155,2.9479706546591764,3.7221139432614283,3.166020214936112,6.4750000000000005,6.75,6.632057054416556,6.770859961917734,5.8968679279032274,6.1315127742936015,5.456470238095238,5.456470238095239,5.527944030043432,5.441997738065929,5.856647735510473,5.950594968816117,5.2,5.887500000000001,5.350733941448826,5.559780807721816,4.517337224078477,4.517345514263016,8.234285714285713,7.959682539682539,7.752577152283962,8.34517433084124,7.617142963448516,7.514169882466465
2001-05-31,PREMON,6.467777777777776,5.5,8.3,6.336571428571428,6.19,11.787777777777775,5.375555555555556,5.375555555555557,5.775454672030133,5.753032288423017,6.451808261879838,6.46777762280198,3.0093750000000004,3.0824999999999996,4.03840859433533,3.542916497605426,5.817991086571076,5.67199172748668,6.420833333333333,6.674999999999999,7.299234232649933,6.797602907642229,8.482746314114953,8.474043450717373,5.456470238095239,5.456470238095239,5.851394989454631,5.470993802454888,6.36063357621688,6.3061320078468714,4.936249999999999,5.445000000000001,5.686440364869297,6.017059363094195,7.993049680294707,7.615636221357995,8.281388888888886,8.133015873015871,9.366657402481486,9.442461702294182,11.001470209433785,10.280108949310122
2001-08-31,MONSOON,4.488888888888889,1.05,3.4,4.260119047619049,2.81,5.744444444444442,5.375555555555556,5.375555555555557,5.260828358773635,5.351245959974511,4.562507640204242,4.488888744365481,3.056875,3.025,2.843045156601198,2.972357936364437,2.18672949182389,1.6996362335225035,6.364166666666668,6.274999999999999,5.73954053958996,6.824451214083388,5.204089477053199,4.356859154637098,5.456470238095239,5.456470238095239,5.2148846127203985,5.428213259060268,4.300858513006183,4.248882276323294,4.824375,4.955000000000001,4.535864218921578,5.279732505347444,3.4634682903913414,3.609052380672348,8.326944444444443,8.335555555555553,7.917772219266668,8.825015047781376,5.508737270104982,5.757717880595469
2001-11-30,POMKH,4.98888888888889,1.725,6.966666666666666,5.256904761904762,5.01,7.036666666666665,5.375555555555556,5.375555555555557,5.152052570819737,5.192111265363843,4.9295034223680165,4.988888756887096,3.07625,2.99375,2.395827093960719,2.6190579764898096,2.2589477370890596,2.5422674165897696,6.207916666666667,6.5666666666666655,6.230390990420643,6.851405754308036,5.676686570587075,5.124339287146204,5.456470238095239,5.456470238095239,5.231692672394145,5.420023720488821,5.307741176962315,5.229648387963845,4.508749999999999,4.917500000000001,4.725518531352947,5.273907977139355,4.685223661559997,4.423896672351133,8.494027777777776,8.22722222222222,7.565329998226668,8.53328163298053,6.819658875769244,6.2067533989020225
2002-02-28,POMRB,5.556666666666668,4.205,5.98,5.972285714285714,4.915,9.137777777777778,5.375555555555556,5.375555555555557,5.313898209158509,5.288622466471085,5.558402904707644,5.556666618598927,3.33,3.12,3.1194962563764315,2.930701852406917,3.5275496819750054,3.2686562350029895,6.7629166666666665,6.161666666666665,6.130234594252386,6.878466702167547,6.235848673649922,6.805796244079952,5.456470238095238,5.456470238095239,5.527929889150773,5.436654221662005,5.8566477293230506,5.953671262447518,4.406666666666666,4.731250000000001,4.801311118811768,5.22182671155164,4.953734125352419,5.088361980663617,8.765277777777776,8.426666666666666,8.194309110047111,8.787034292492757,7.931403830622348,7.634152172155284
2002-05-31,PREMON,6.467777777777776,5.15,8.67,6.336571428571428,4.41,12.326666666666664,5.375555555555556,5.375555555555557,5.775450036606216,5.749787805295435,6.451808261881292,6.467777645839955,3.7525000000000004,3.0325000000000006,3.931697753825859,3.4855172558730714,5.744586677736471,5.834402885432477,7.338333333333333,6.2541666666666655,7.146140756551431,6.905634676356837,8.200749603962475,7.894317705732886,5.456470238095239,5.456470238095239,5.851386504919035,5.46591855955771,6.360633573477893,6.311133379405163,4.45375,4.286250000000001,4.644786671287061,5.001990449032123,7.154673322496818,6.495026884183265,8.912552083333333,8.561388888888889,9.847252132694933,9.864476469027466,11.387522618640757,11.118412284106657
2002-08-31,MONSOON,4.488888888888889,3.43,7.47,4.260119047619049,3.773333333333333,7.375555555555555,5.375555555555556,5.375555555555557,5.2608255775192845,5.349579915900551,4.56250764020477,4.488888766014583,3.7925,3.6275000000000004,3.731018652295515,3.560865384049998,2.0654205760425643,1.2010524705579542,7.695,7.2716666666666665,7.275684453930859,6.93290988965635,5.067924889077202,4.350969613896248,5.456470238095239,5.456470238095239,5.214879521999041,5.423402185810985,4.300858511793875,4.2505318650109665,4.473541666666666,4.5270833333333345,4.2962053361055705,4.602129379404688,2.9928530960000277,2.9513227750369717,8.670434027777777,8.969166666666668,8.858573501839182,9.526432469533846,5.917482508279562,5.822871978658385
2002-11-30,POMKH,4.98888888888889,2.725,7.5,5.256904761904762,4.423333333333333,6.58375,5.375555555555556,5.375555555555557,5.152050902067127,5.191670049214095,4.929503422368208,4.988888775840707,3.8020312499999998,3.877500000000001,3.328611191377309,3.4336032229248246,2.5708488006387644,3.0568312452653332,8.026250000000001,7.405,7.365410672358515,6.96029283200325,6.847994540895942,6.8909576236230015,5.456470238095239,5.456470238095239,5.2316896179613295,5.415473108836711,5.307741176425724,5.233757231832378,4.758333333333334,4.380416666666667,4.347056534996676,4.461092271323142,4.734283555161085,4.939351526900176,8.621388888888887,8.855937500000003,7.948644101103509,8.952158067752599,7.409898347180018,6.726512702243921
2003-02-28,POMRB,5.556666666666668,3.5249999999999995,8.3,5.972285714285714,5.66,7.65375,5.375555555555556,5.375555555555557,5.313897207906944,5.289080133432027,5.558402904707714,5.55666662264281,3.8590625,3.707500000000001,3.4071667148263853,3.5066641258483426,3.9586248803773585,3.772253972505594,7.74125,7.985,7.739246403415109,6.987783970444489,7.179720388875525,6.954652484529543,5.456470238095238,5.456470238095239,5.527928056491083,5.432360675026766,5.856647729086149,5.955922767408912,4.945833333333334,4.566666666666667,4.8722339209980055,4.748336428823664,4.800170741115574,4.840784521691138,8.496371527777777,8.48493055555556,7.830686460662106,8.671470648832026,8.366757741483916,7.876324937123994
2003-05-31,PREMON,6.467777777777776,5.90625,9.0,6.336571428571428,5.943333333333333,13.418333333333335,5.375555555555556,5.375555555555557,5.775449435855277,5.750885977549765,6.451808261881318,6.467777662874033,3.9684374999999994,3.8965625000000013,4.406800028895832,4.197943377110604,5.98323108092668,5.471694934649266,7.4275,8.067499999999999,8.243547842049065,7.0153837269195,9.564617185395493,8.93262660222152,5.456470238095239,5.456470238095239,5.851385405323221,5.461878816638207,6.360633573372548,6.314625915054286,4.77625,4.95,5.300673685932137,5.115728462025099,6.01357212212795,5.519004630462096,8.168177083333335,8.757847222222228,10.065745209730597,9.935024840936297,11.537890899929469,10.823362405698491
2003-08-31,MONSOON,4.488888888888889,3.13,4.86,4.260119047619049,3.74,5.28375,5.375555555555556,5.375555555555557,5.260825217068722,5.350985510351683,4.562507640204779,4.488888781944269,4.0296875,3.8215625000000015,3.896080017337499,4.110544225833516,2.393710807655219,1.9116747705774269,7.2275,7.414999999999999,6.890128705229438,7.043092269225758,6.183283741646685,5.143059369638121,5.456470238095239,5.456470238095239,5.214878862241552,5.4196113316754175,4.300858511747191,4.251725731729905,4.711065476190476,4.941666666666666,4.676404211559282,4.739899199184698,3.493873062090607,3.9289959439377045,7.801525297619048,8.234895833333338,8.15294712583836,8.961304529467405,6.207612731948281,6.755662810958157
2003-11-30,POMKH,4.98888888888889,3.9,7.6,5.256904761904762,3.1,6.05,5.375555555555556,5.375555555555557,5.152050685796789,5.19314424717816,4.929503422368212,4.9888887899486525,4.0151562499999995,4.115312500000001,3.8976480104024995,4.197320441076266,2.790323365168678,2.3488363079705867,6.915000000000001,7.4399999999999995,7.174077223137663,7.070910398328804,6.832129945703713,6.219126430389287,5.456470238095239,5.456470238095239,5.231689222106835,5.4119267940662015,5.307741176405027,5.2366946609900795,4.972130952380953,4.610833333333334,4.045842526935569,4.202476319407868,4.754044305060926,4.665346222327082,7.202581845238095,8.101458333333337,7.311768275503016,8.23451782007051,7.346363913286245,5.97309347572631
2004-02-29,POMRB,5.556666666666668,2.84,6.6,5.972285714285714,6.461857142857142,5.2542857142857144,5.375555555555556,5.375555555555557,5.313897078144741,5.290468949993121,5.558402904707715,5.556666626224806,4.298125,3.944062500000001,3.474588806241499,3.9798136629754173,4.343590061255654,4.246297801521557,7.1575,7.015,6.944446333882597,7.098838345217221,7.210234711155078,7.297783712626036,5.456470238095238,5.456470238095239,5.527927818978387,5.429054979396368,5.8566477290775785,5.957632506086339,5.102964285714286,4.811297619047619,5.012248373304199,4.808777055051642,5.158949829456542,4.9029270453028015,6.977633928571429,7.501592261904766,6.488775251016095,7.376572311624686,8.233406720334518,7.374472200676403
2004-05-31,PREMON,6.467777777777776,6.475,8.2,6.336571428571428,7.23,11.02625,5.375555555555556,5.375555555555557,5.775449357997955,5.752099150043545,6.451808261881318,6.467777675991326,4.5425,4.0862500000000015,4.674753283744899,4.711087589522334,6.182885446747826,5.266258605197287,7.687499999999999,6.8149999999999995,7.446667800329559,7.126876683949232,9.046062629379687,8.424723069804424,5.456470238095239,5.456470238095239,5.8513852628156044,5.458810021613397,6.3606335733682595,6.317192987992933,5.086089285714285,5.132964285714285,5.89934902398252,5.638956955872054,6.045335327467586,5.884117682789418,7.134196428571428,6.903571428571432,8.303765150609657,8.108705389187985,11.068072296949994,11.24350061668009
2004-08-31,MONSOON,4.488888888888889,4.825,7.6,4.260119047619049,3.5,5.87625,5.375555555555556,5.375555555555557,5.2608251703543285,5.3519570592001875,4.562507640204779,4.488888794176995,5.4575,4.510000000000002,4.73485197024694,4.95686047548018,2.657290069375874,2.780632912906096,8.01125,7.5,7.5080006801977355,7.155025731803838,5.562318792344557,4.899191902887874,5.456470238095239,5.456470238095239,5.214878776736982,5.416773900972484,4.3008585117452345,4.252625529730052,5.5714821428571435,5.072964285714285,4.939609414389512,5.163093700964803,3.766870886408699,4.30469327413361,7.551629464285715,7.051696428571431,7.332759090365794,7.483425716191277,5.452380431616117,5.226625558185617
2004-11-30,POMKH,4.98888888888889,4.16,9.1,5.256904761904762,3.205,6.71,5.375555555555556,5.375555555555557,5.152050657768153,5.193857862287346,4.929503422368212,4.98888880088151,6.343125000000001,4.575000000000002,4.504911182148164,4.977701607976331,3.301815127633143,3.2440527694454344,8.4475,7.875,8.144800408118641,7.183286039375713,7.245597337977959,7.446797743943442,5.456470238095239,5.456470238095239,5.231689170804094,5.409315894999661,5.307741176404123,5.23889189290143,6.133333333333334,5.099214285714284,4.245765648633707,4.611067892237839,4.227768652609564,3.8702058072458323,7.90890625,7.216696428571431,7.0836554542194765,7.143497877118298,6.791239981382931,6.369709840372973
2005-02-28,POMRB,5.556666666666668,9.9,7.69,5.972285714285714,10.24,7.9337500000000025,5.375555555555556,5.375555555555557,5.313897061327559,5.29093702368125,5.558402904707715,5.556666629351827,5.7775,6.3400000000000025,6.6629467092888985,6.524774179030527,4.811525132048967,3.8593552655563927,8.6975,8.147499999999999,7.962880244871185,7.211657889054348,7.902541410989794,7.836203794805439,5.456470238095238,5.456470238095239,5.527927788196742,5.426666303523954,5.8566477290777685,5.9589684553502655,6.2316666666666665,6.043749999999999,6.643459389180224,6.451530644298323,5.861016200996176,5.644096586642306,8.238147321428572,7.886562500000002,7.423693272531686,7.176268615200834,7.858701753972127,6.915033598347745
2005-05-31,PREMON,6.467777777777776,6.5,10.6,6.336571428571428,7.946666666666667,11.205,5.375555555555556,5.375555555555557,5.775449347907646,5.752344700499203,6.451808261881318,6.467777686408744,4.96625,6.346250000000003,6.597768025573339,7.07210938836076,7.792522085753445,7.231626258453708,8.678749999999999,8.747499999999999,9.01772814692271,7.240141954533439,9.847696753112423,8.904247290456277,5.456470238095239,5.456470238095239,5.851385244346616,5.456639516348927,6.360633573367848,6.319151501753407,6.2404166666666665,6.2229166666666655,7.164742300174801,7.400516303371734,6.985109432511651,7.441997851506826,9.032187500000001,7.931250000000002,8.936215963519011,8.0960554574337,11.146843755978619,10.830670105019234
2005-08-31,MONSOON,4.488888888888889,0.275,7.2,4.260119047619049,3.5700000000000003,8.331428571428571,5.375555555555556,5.375555555555557,5.260825164300143,5.352030648071541,4.562507640204779,4.48888880387588,3.783125,5.208750000000003,4.068660815344003,5.858574543360602,3.992478238102986,3.876478414384207,8.73625,8.647499999999999,8.290636888153626,7.268738338487361,6.90700743277357,6.326019633168303,5.456470238095239,5.456470238095239,5.214878765655589,5.414815583517816,4.300858511744992,4.253324821988439,6.240416666666667,6.240416666666666,5.72684538010488,6.723910098743735,4.111690964027995,4.271684509409572,9.82401785714286,8.545044642857146,8.694301006682835,8.212066145221186,5.545996487532974,6.22587582915342
2005-11-30,POMKH,4.98888888888889,2.22,9.35,5.256904761904762,3.205,10.607142857142858,5.375555555555556,5.375555555555557,5.152050654135642,5.193808590486382,4.929503422368212,4.98888880961384,2.83625,4.723750000000003,3.329196489206402,5.143265702110438,3.617728056565714,2.828007758208924,8.5625,8.709999999999999,8.714382132892176,7.297447784056862,8.07771810440532,7.749409915454134,5.456470238095239,5.456470238095239,5.2316891641552585,5.407564594302938,5.3077411764039795,5.240591092090271,6.043333333333334,6.2404166666666665,4.718107228062928,5.891617055855657,4.248090627894008,3.692898890930884,10.363861607142859,9.519330357142861,9.459437746866843,8.915443549693272,7.235495716860271,6.907966859001033
