Date,Season,Doiwala,Sahaspur,Raipur,Vikashnagar,Doiwala_Trend,Doiwala_SMA,Doiwala_EWMA,Doiwala_DES,Doiwala_TES,Doiwala_ARIMA,Sahaspur_Trend,Sahaspur_SMA,Sahaspur_EWMA,Sahaspur_DES,Sahaspur_TES,Sahaspur_ARIMA,Raipur_Trend,Raipur_SMA,Raipur_EWMA,Raipur_DES,Raipur_TES,Raipur_ARIMA,Vikashnagar_Trend,Vikashnagar_SMA,Vikashnagar_EWMA,Vikashnagar_DES,Vikashnagar_TES,Vikashnagar_ARIMA
2003-11-30,POMKH,8.424999999999999,7.7844444444444445,11.848285714285714,5.39,11.31546875,11.22875,9.951866092016239,10.660499868829769,9.71470930038504,9.275235736488721,9.389305555555554,9.434444444444445,8.64734294375007,9.245259464477027,9.187345340252232,8.775190220420791,13.07637388392857,13.799726190476184,12.958843697672215,13.608102436559973,13.123874812941386,10.198343006927816,5.891875000000001,5.91125,5.659592470867523,5.674114053997407,6.21502591424319,6.405151126818685
2004-02-29,POMRB,12.77375,10.69833333333333,15.106205357142857,6.6275,11.356875,11.4315625,11.080619655209745,11.199219871615334,11.888403442263687,11.662488640270537,9.378819444444444,9.460416666666667,9.467739099583374,9.552580692777523,9.995322340073212,9.805245726054844,13.210160714285713,12.8262775297619,13.817788361460472,13.954391929666132,13.852662951819468,13.840080144014351,5.898125,5.904375,6.046755482520513,5.833700848795964,7.06017674460916,6.805417642448306
2004-05-31,PREMON,16.286250000000006,12.368888888888886,13.318770833333332,6.98,11.70625,11.199375,13.162871793125849,12.811611859656393,15.05808563995033,15.333632112180267,9.550138888888888,9.318194444444446,10.62819901530558,10.230382035763476,12.366336953865913,12.677680020570143,12.891894345238095,13.326470238095233,13.618181350209618,13.85453247451239,15.934582653252379,13.859337678750462,5.973437500000001,5.879375,6.420053289512309,6.1230146596601704,7.740807050063993,7.3488772733609995
2004-08-31,MONSOON,8.5725,6.9061111111111115,12.102142857142857,4.67,11.796718750000002,11.514375,11.32672307587551,11.873155199024248,8.032220379999252,7.958951281783694,9.647847222222222,9.439444444444446,9.139363853627792,9.480311150089385,7.518588219103542,7.286241170951967,12.549943080357142,13.093851190476183,13.011765952982913,13.520492757762144,12.477530194077342,12.884364111474405,6.0334375,5.916875,5.7200319737073855,5.634942002351756,4.554990150062122,4.947992857837206
2004-11-30,POMKH,9.96,8.670000000000002,10.232630952380953,5.8424999999999985,11.811406250000001,11.898125,10.780033845525306,11.390812186939062,9.885847403617545,9.516281757098575,9.705972222222222,9.660833333333334,8.951618312176675,9.264278451343758,9.10478879523714,8.842407493004004,12.450571056547618,12.689937499999992,11.90011195274213,12.864003539341441,12.451369946065647,11.032195215772,6.0493749999999995,6.029999999999999,5.7690191842244305,5.599048589748934,6.009195275320802,5.923811897702385
2005-02-28,POMRB,11.9625,10.59444444444444,13.98625,6.655,11.770000000000001,11.6953125,11.253020307315182,11.55317563045488,12.230652130176969,12.066804619524511,9.716458333333332,9.634861111111112,9.608748765083782,9.550378622839727,9.962772517872235,10.113662258648146,12.340747023809525,12.409948660714278,12.734567171645278,13.129782955990471,12.90466982449713,13.220874052551888,6.043125,6.036874999999999,6.123411510534659,5.858970840216652,6.935218199400599,6.59674818595748
2005-05-31,PREMON,17.215000000000003,12.937777777777775,13.64375,7.08,11.420625000000001,11.927499999999998,13.637812184389112,13.350821153027315,15.255615984030447,15.194856658676073,9.545138888888888,9.777083333333334,10.940360370161379,10.375424165995916,12.32888828316437,12.55027904248162,12.318364583333333,12.491193452380944,13.098240302987167,13.268773336501717,14.93636042045541,12.758103908453162,5.9678125,6.061875,6.506046906320796,6.250331217247513,7.634577151262892,6.927674836867799
2005-08-31,MONSOON,7.3125,6.42111111111111,10.89857142857143,4.52,11.431562500000002,11.612499999999999,11.107687310633468,11.908629827556199,8.321489794692805,8.304919958045977,9.460416666666665,9.655833333333334,9.132660666541272,9.493221605861507,7.5135874961864175,7.433368034256816,12.37904017857143,12.190300595238087,12.218372753220873,12.80391609600527,11.865806919378183,12.365405504965214,5.904375,6.024374999999999,5.711628143792478,5.748293092595941,4.474094396014989,4.900865551150715
2005-11-30,POMKH,8.424999999999999,7.7844444444444445,11.257142857142856,5.39,11.4021875,11.228749999999998,10.034612386380081,10.895308468801964,9.980744942386883,9.214308152927115,9.344166666666666,9.434444444444445,8.59337417770254,9.06597406333052,9.073730759234968,8.621707381893467,12.25326636904762,12.446428571428564,11.833880794789666,12.51044267492023,11.666771480245561,10.628603740727222,5.8725,5.91125,5.582976886275487,5.584244492034147,5.919810466193566,5.742605602056651
2006-02-28,POMRB,13.585,10.802222222222225,13.44714285714286,6.6,11.484999999999998,11.634374999999999,11.45476743182805,11.559766870998358,12.121062160724552,11.783385976739549,9.323194444444447,9.486388888888891,9.476913395510415,9.437123711025146,9.883579705830742,9.966738787612739,11.635416666666668,12.311651785714279,12.479185619730943,12.736510135958484,12.648501326781158,13.171371184463116,5.885,5.897499999999999,5.9897861317652925,5.852151150156845,6.8012267989817,6.580594532525743
2006-05-31,PREMON,15.357499999999998,11.8,13.176666666666666,6.88,12.18375,11.169999999999998,13.015860459096828,12.744001271835002,15.363334620453127,15.85167870207939,9.665833333333335,9.201944444444448,10.406148037306249,10.004970683361647,12.262432896379678,12.711300862040583,10.691153273809526,12.194880952380945,12.758178038505232,12.859100363087295,14.597547291622051,13.147433490804353,6.0356250000000005,5.847499999999998,6.345871679059176,6.197746491639975,7.510289385400199,6.928282677286018
2006-08-31,MONSOON,9.8325,7.391111111111113,6.422857142857144,4.82,12.69,11.799999999999997,11.742516275458097,12.102874012186007,8.182651422153771,7.665531738258611,9.888975694444445,9.44444444444445,9.200133266828194,9.417126756046995,7.385412778352633,6.953160194501184,9.660305059523811,11.075952380952375,10.224049680245997,11.541506489823876,11.48952685587084,11.708025076177972,6.15625,5.9224999999999985,5.735523007435505,5.815831840759883,4.340505822119925,4.869677049295628
2006-11-30,POMKH,11.495,9.555555555555557,8.17875,6.295,12.998749999999998,12.567499999999997,11.643509765274858,11.990402127815841,10.175485350496485,9.8335180005177,9.88545138888889,9.887222222222228,9.34230218231914,9.437563405913313,9.001062803940856,8.919529628645734,8.734494047619048,10.306354166666662,9.405929808147599,10.86460694173985,10.09307199418041,9.232132626089914,6.156874999999999,6.148749999999998,5.959313804461303,5.956015398564504,5.839485729203744,5.712885466286385
2007-02-28,POMRB,14.565,10.81625,8.278749999999999,6.66,12.880937500000002,12.812499999999998,12.812105859164916,12.825100878877208,12.676533630419966,12.508608414570674,9.860034722222222,9.89072916666667,9.931881309391484,9.764292167409854,9.910768268448223,10.455075333682176,8.618125000000001,9.014255952380948,8.955057884888559,10.34883836349013,10.635290198411273,10.527296864593218,6.081874999999999,6.1637499999999985,6.239588282676782,6.206221762314484,6.841943480630457,6.615921403731948
2007-05-31,PREMON,16.8475,11.757777777777774,10.938571428571427,6.8249999999999975,12.410546874999998,13.184999999999999,14.426263515498949,14.299602337416198,15.972067586203426,15.903121409434597,9.806294022817458,9.880173611111115,10.662239896746,10.277193970889972,12.291707844059735,12.503256830164567,8.94875744047619,8.45473214285714,9.748463302361706,10.497065756554516,11.66272706332656,10.38714057265896,5.9604687499999995,6.149999999999998,6.473752969606068,6.480855405920381,7.553374910661291,6.881504140155213
2007-08-31,MONSOON,7.399999999999999,7.23,7.730000000000001,4.275,11.905781249999999,12.576874999999998,11.615758109299367,12.670803643827226,8.901948454432917,8.203422837483373,9.773577628968253,9.839895833333337,9.289343938047601,9.609141156102574,7.4135057219371205,7.018611844587072,9.371153273809522,8.781517857142854,8.941077981417024,9.942460486755488,8.758215694979764,7.966773145141253,5.9065625,6.013749999999998,5.59425178176364,5.862418738203109,4.371542110535728,4.957845306738081
2007-11-30,POMKH,10.164375,9.286741071428573,9.516666666666666,5.86875,11.342968749999999,12.244218749999998,11.03520486557962,11.973197728000667,10.499356838395634,9.357159065022273,9.9853658234127,9.77269221230159,9.288302791399989,9.532371038847572,9.02125453327529,8.929082840755187,9.628988095238096,9.11599702380952,9.17131345551688,9.876984572917785,8.541368314757163,8.522333402191812,5.9159375,5.907187499999997,5.704051069058185,5.826805564316199,5.799759306688162,5.932500286097686
2008-02-29,POMRB,11.857500000000002,10.823333333333334,10.32,6.654999999999999,11.034218749999999,11.56734375,11.364122919347773,11.85634428394795,12.792831417442436,12.538698166682622,10.044046378968254,9.774463045634924,9.902315008173327,9.841824261830663,9.917005467105977,10.425577578665504,9.936979166666667,9.626309523809521,9.630788073310129,9.993351667707588,9.927626778856748,10.964193589775107,5.8446875,5.905937499999998,6.084430641434911,6.065444845672765,6.7547348825440965,6.583363763697056
2008-05-31,PREMON,15.0525,13.445,10.96,6.904999999999999,10.801796875,11.118593749999999,12.839473751608665,12.751216251414188,15.734090727455023,15.40065274190997,9.89113777281746,10.19626860119048,11.319389004903996,10.75497305429364,12.29924824264823,12.45172814450047,10.789791666666666,9.631666666666664,10.162472843986077,10.21968763793248,11.758004279256221,11.595831024208977,5.701093749999999,5.925937499999998,6.412658384860946,6.368365999910505,7.476265161170828,6.773561078060044
2008-08-31,MONSOON,6.725,6.012222222222222,10.1725,3.625,10.571875,10.94984375,10.3936842509652,11.046287290901391,8.468626934547993,7.849491463181183,9.7440625,9.891824156746036,9.196522291831286,9.719537966540019,7.5153619517966295,7.527091614973507,11.95782738095238,10.242291666666663,10.166483706391645,10.234183992057686,8.831922177861397,8.719391731097794,5.66375,5.763437499999998,5.297595030916568,5.549423576833736,4.313732380872604,4.82070278867937
2008-11-30,POMKH,8.98,9.28125,13.896666666666668,5.37,10.486250000000002,10.65375,9.828210550579119,10.211720377949772,10.035714252913627,9.340977251745494,9.403923611111113,9.890451388888893,9.230413375098772,9.61983634037343,9.055912370578152,8.462281070521902,12.93139880952381,11.337291666666664,11.658556890501654,11.025821169986692,9.3069847568379,9.436918791110855,5.708125000000001,5.638749999999998,5.326557018549941,5.395572429574616,5.669202443278521,6.0396158024091555
2009-02-28,POMRB,11.2025,9.652222222222225,15.284285714285714,6.855,11.100000000000001,10.49,10.37792633034747,10.189484589844605,12.238765494275833,12.226125826906623,9.671006944444445,9.597673611111116,9.399136913948153,9.624368238427907,9.951695017033574,10.604896996953098,13.432693452380953,12.578363095238092,13.108848420015278,11.944193975245915,11.74898233961425,13.063451103017947,6.023125,5.688749999999999,5.937934211129965,5.7737856480779,6.578947631717154,6.557745517700991
2009-05-31,PREMON,15.0225,11.895,13.784285714285714,7.06,12.064687500000002,10.4825,12.235755798208483,11.40402804979566,15.167361580143725,15.27709347011434,10.287398313492066,9.210173611111115,10.39748214836889,10.177837014427633,12.269279244937747,12.155345882639853,13.563119047619049,13.284434523809521,13.379023337723453,12.358154087193924,14.497390330463015,14.631967699956043,6.450000000000001,5.727499999999999,6.386760526677978,6.200279319544343,7.346641190568973,6.785971415504407
2009-08-31,MONSOON,11.665,9.698888888888893,11.358571428571427,5.99,12.6603125,11.7175,12.00745347892509,11.512253845830053,7.969236011458166,7.76594581522714,10.676150793650795,10.131840277777783,10.118044844576891,10.115247228045574,7.399985355240156,7.048238677304574,13.521624999999998,13.580952380952379,12.570842574062642,12.178243351203943,11.596106896403473,11.777718545545756,6.60125,6.31875,6.228056316006787,6.218789312632265,4.219072811231015,4.309360721822585
2009-11-30,POMKH,11.7575,10.525714285714287,13.754,6.42,12.8471875,12.411874999999998,11.907472087355053,11.631935533290623,10.218751193937576,10.452181929534069,11.151220238095238,10.442956349206355,10.281112621031848,10.258666937968023,9.145769322843176,9.71723606581618,13.752220238095237,13.545285714285713,13.044105544437585,12.537388603082576,11.610212328130016,11.750593938688828,7.154999999999999,6.58125,6.304833789604072,6.361331709016279,5.876697759737653,5.8006117977284335
2010-02-28,POMRB,13.19,11.517777777777773,15.095,7.015,12.2909375,12.908749999999998,12.420483252413032,12.173659992963099,12.747304666871948,12.519293386457433,10.782123015873017,10.909345238095241,10.775778683730218,10.621419177071646,10.110645143238505,10.539693221578746,14.085226190476192,13.497964285714286,13.864463326662552,13.10307079807125,13.337779307241886,13.887358653130798,7.610625,6.621249999999999,6.588900273762443,6.67383514049025,6.889939753114928,6.743441313844605
2010-05-31,PREMON,14.53,13.830000000000002,15.818333333333333,11.33,11.1221875,12.785624999999998,13.264289951447818,13.071858933939428,15.86145168901633,15.629144164099609,9.751964285714285,11.393095238095242,11.997467210238131,11.501603223506631,12.531102515308284,12.673735608742081,13.926913690476193,14.006476190476189,14.646011329330864,13.703127502233203,15.56682032625261,14.32695698886302,7.492500000000001,7.68875,8.485340164257465,8.458852363865292,7.639084807203691,6.915874208258194
