Date,Season,Aurai,Gyanpur,Bhadohi,Digh,Suriyawan,Aurai_Trend,Aurai_SMA,Aurai_EWMA,Aurai_DES,Aurai_TES,Aurai_ARIMA,Gyanpur_Trend,Gyanpur_SMA,Gyanpur_EWMA,Gyanpur_DES,Gyanpur_TES,Gyanpur_ARIMA,Bhadohi_Trend,Bhadohi_SMA,Bhadohi_EWMA,Bhadohi_DES,Bhadohi_TES,Bhadohi_ARIMA,Digh_Trend,Digh_SMA,Digh_EWMA,Digh_DES,Digh_TES,Digh_ARIMA,Suriyawan_Trend,Suriyawan_SMA,Suriyawan_EWMA,Suriyawan_DES,Suriyawan_TES,Suriyawan_ARIMA
1998-08-31,MONSOON,4.8755555555555565,8.71,5.586666666666668,9.863333333333333,6.953333333333332,4.017222222222222,4.806388888888891,4.814609240974223,4.931267083652475,4.282874923351119,5.130819414376257,8.54625,8.48,8.910189277696,8.84138224304551,8.44778832149964,9.192621526692998,4.7891666666666675,5.591666666666667,5.727601304234668,5.9367064772230504,3.363409753978558,5.077331295549782,7.722083333333334,9.990833333333333,9.724259019093333,10.415351091184041,9.03736113232031,7.259742808735005,8.090833333333332,8.433333333333335,8.250702509397334,8.19860145415618,8.276341520319471,8.95999256580457
1998-11-30,POMKH,1.7533333333333332,6.6999999999999975,3.44,3.43,7.32,4.440138888888889,4.023888888888891,3.590098877917867,4.221067769595367,4.757213493430265,5.072538377173131,8.778749999999999,8.2525,8.0261135666176,7.962503468681882,7.795504470204461,8.07551076473694,4.997916666666667,4.876666666666667,4.8125607825408006,5.284287762843171,4.554917624604236,5.285778788834288,8.635833333333334,7.850833333333332,7.206555411456,9.1929149909992,8.030609769721716,8.820438101744987,7.774583333333333,8.198333333333336,7.8784215056384,7.882676098678702,6.900160794053096,6.775409080201953
1999-02-28,POMRB,5.776666666666666,10.26,5.42,11.39,7.17,4.764027777777778,4.010555555555557,4.464725993417387,4.51758168515105,4.476454381854559,4.317157515331575,8.577916666666667,8.84,8.91966813997056,8.849955122184383,8.149018126223465,7.513098498053376,5.1125,4.701666666666667,5.05553646952448,5.2824787708593455,5.768050798085101,4.638717635563837,9.616666666666667,7.593333333333332,8.8799332468736,9.555882749715503,8.309501623166087,8.47456280774605,7.366666666666667,7.983333333333336,7.59505290338304,7.62186577813386,7.6323397950698055,7.395766299091215
1999-05-31,PREMON,7.073333333333332,9.2,6.73,14.03,8.82,4.8500000000000005,4.869722222222223,5.508168929383765,5.023363736684912,5.555166196595927,4.648667924105482,8.105208333333334,8.717500000000001,9.031800883982335,8.960875299434182,10.528755059677277,10.563293569304967,4.653333333333333,5.294166666666667,5.725321881714688,5.60273788999068,6.586121689293119,6.472277298538732,10.007499999999999,9.678333333333333,10.939959948124159,10.310844339283799,11.505851315322088,10.487661233294379,6.578749999999999,7.565833333333336,8.085031742029823,7.983300905868275,9.483024556979366,9.415128357979418
1999-08-31,MONSOON,4.03,7.593333333333335,4.133333333333333,9.37,5.3599999999999985,4.902083333333334,4.658333333333334,4.916901357630259,4.774536640222829,4.377416895460058,5.198763994478562,7.055208333333333,8.438333333333334,8.456413863722736,8.389057659804953,8.484064988350827,9.27939848896003,4.155833333333334,4.930833333333334,5.088526462362147,5.204747303362724,3.8456009850798365,6.768838164908145,9.9925,9.555,10.311975968874496,10.130820804585515,9.629866120690664,12.03713390856953,5.68,7.167500000000002,6.995019045217893,7.100896599724365,6.604272123349059,7.264877270521274
1999-11-30,POMKH,3.286666666666666,4.035,1.22,7.05,2.61,5.578333333333333,5.041666666666667,4.264807481244822,4.4230286692557055,4.6334768235318675,4.933784550723385,5.9977083333333345,7.772083333333336,6.687848318233641,6.632537493516139,7.1956584686900165,7.225477465861078,3.4008333333333334,4.3758333333333335,3.5411158774172877,4.191872316372376,4.004895582865143,3.7107620740745393,8.717500000000001,10.459999999999999,9.007185581324698,9.582119691313851,8.271551290308812,6.801094276059259,5.11125,5.990000000000002,5.241011427130735,5.614516587391509,5.569770056153552,6.043429962411533
2000-02-29,POMRB,4.66,4.525,3.66,7.65,4.69,6.44,4.7625,4.422884488746893,4.439069166168151,4.737468207912779,4.560508854228832,5.452916666666667,6.3383333333333365,5.822708990940185,5.774130944499129,6.409748153076588,5.321578950980081,2.591666666666667,3.9358333333333335,3.5886695264503725,4.033429548318508,4.327431217293165,3.5350538737502024,7.614999999999999,9.524999999999999,8.46431134879482,9.232432001282245,9.644485869318604,10.966777256132673,4.7775,5.370000000000003,5.020606856278441,5.293198578218695,3.7325396085240885,4.101354466824295
2000-05-31,PREMON,13.6,6.475,2.45,7.57,6.75,6.593749999999999,6.394166666666667,8.093730693248137,6.342588771164573,5.496300203568738,4.583050289444619,5.263125,5.657083333333337,6.083625394564111,6.034214721996604,6.584888925580948,6.150938494942601,2.4925,2.8658333333333337,3.1332017158702232,3.61787712714758,4.975176857224159,4.316914931223254,6.682500000000001,7.909999999999998,8.106586809276891,8.929849156455763,11.197700460277911,9.63402175069519,5.0525,4.852500000000003,5.712364113767064,5.747330698578499,6.56917262219164,7.478112939650211
2000-08-31,MONSOON,4.3966666666666665,5.960000000000001,1.94,7.01,4.76,6.975208333333334,6.485833333333334,6.614905082615548,5.882109854364597,5.847627496670886,6.625692104458879,5.598906250000001,5.248750000000004,6.0341752367384665,5.985535963513337,5.212693637639345,6.707922657657004,2.8075,2.3175000000000003,2.655921029522134,3.1818996892031755,0.8112517587201735,3.3230006704338746,6.2787500000000005,7.3199999999999985,7.667952085566134,8.583403091229323,7.329922034841615,8.316286878921986,5.53,4.702500000000002,5.331418468260239,5.405099106583649,4.200822025605564,4.928817432016769
2000-11-30,POMKH,4.15,4.15,2.62,1.95,5.41,5.99375,6.701666666666667,5.62894304956933,5.470405118288072,5.847458614072231,6.120787924694762,5.9840625,5.277500000000004,5.280505142043079,5.237251680228612,4.828054964999756,4.3790547497057215,3.4437500000000005,2.6675,2.6415526177132804,3.022798789554926,1.4190592730530562,1.402683529550742,7.01,6.044999999999998,5.380771251339681,7.424814158203359,5.952162812814034,5.803741518629751,5.8,5.4025000000000025,5.362851080956143,5.386745744105552,4.179690504596877,4.701527642817333
2001-02-28,POMRB,6.848333333333334,7.09625,4.78,9.52,5.71,4.535416666666667,7.24875,6.116699163074932,5.719710601959277,5.870033904049351,5.674401765112458,5.8265625,5.920312500000005,6.006803085225847,5.959159670732586,5.411891382969812,5.243157677714986,3.95,2.9475,3.4969315706279684,3.4341071137812573,3.867237339485615,4.441771932368189,7.6875,6.5124999999999975,7.036462750803809,7.773263673483683,6.424814716107292,7.867216595971881,5.70875,5.657500000000002,5.501710648573686,5.4719698733548,5.990051080481838,6.112928272506277
2001-05-31,PREMON,3.56,6.985,6.42,11.55,7.89,4.3675,4.73875,5.094019497844959,5.21881087848718,6.8740016641776815,5.940290403514137,5.4028125000000005,6.0478125000000045,6.398081851135508,6.347763672910474,7.556244046640681,7.324440353714438,3.87125,3.9400000000000004,4.66615894237678,4.144331626829722,5.357698760088186,4.843243275028227,8.3675,7.5074999999999985,8.841877650482285,8.411055338863385,9.625919609614762,10.066236899749848,5.2725,5.942500000000003,6.457026389144212,6.237977214360803,7.811620260133456,7.516526692154854
2001-08-31,MONSOON,2.77,4.19,2.02,8.45,2.89,4.097708333333333,4.332083333333333,4.164411698706976,4.660620377509104,4.5742844684614585,5.401178811941321,4.73078125,5.605312500000005,5.514849110681305,5.470308436737669,5.929501599199759,6.8611259700905505,3.6625,3.9600000000000004,3.6076953654260686,3.595247651324316,3.1069720657415854,4.539020174721337,8.635,7.867499999999998,8.685126590289372,8.403252395501084,7.5556494221120865,9.912725258528958,4.83,5.475000000000003,5.030215833486527,5.126391759092085,5.431667034909395,5.4579634544531554
2001-11-30,POMKH,4.433333333333334,2.53,1.91,5.95,3.79,4.17875,4.402916666666666,4.271980352557518,4.576629707349633,4.492078348531556,4.805250338527648,4.181875,5.200312500000004,4.320909466408783,4.2847447800749485,4.172796433625253,3.0770620090686376,3.4262500000000005,3.7824999999999998,2.9286172192556412,3.157611138921,2.533138203969725,1.8118121595545569,8.33125,8.867499999999998,7.591075954173624,7.965742501967295,6.571037026909759,5.6517744180757346,4.505,5.070000000000003,4.534129500091916,4.672957569331823,3.2953223477704725,2.903157500871446
2002-02-28,POMRB,4.406666666666667,3.34,3.82,7.66,3.79,5.08875,3.7924999999999995,4.325854878201178,4.505411486219642,4.895142011762661,4.721016450509229,4.1175,4.261250000000004,3.9285456798452696,3.8957753972801745,4.224348306890451,3.947265525009763,3.46,3.5424999999999995,3.2851703315533847,3.2992410482355363,4.008536840064251,3.952161066839583,8.4725,8.4025,7.618645572504174,7.899275051345281,8.13840099064928,10.072459434827032,4.57625,4.5900000000000025,4.23647770005515,4.368626810965777,4.330686422097295,5.0013296439463755
2002-05-31,PREMON,6.65,6.35,5.49,10.98,7.21,6.328333333333333,4.565,5.255512926920707,4.924317781720903,5.558543398232222,4.649821006208652,4.26375,4.1025000000000045,4.897127407907162,4.858429544277756,4.951447706440949,4.03722708152946,3.6762500000000005,3.309999999999999,4.167102198932031,3.8151524667056576,4.911676362120707,4.161480742499004,9.10625,8.260000000000002,8.963187343502504,8.41683851797922,10.1824806088425,9.463977352828154,4.645,4.420000000000003,5.42588662003309,5.276352128919296,6.023884970955992,5.928162224351263
2002-08-31,MONSOON,6.96,4.3100000000000005,3.22,10.15,4.14,8.062083333333334,5.612500000000001,5.937307756152425,5.316960042610391,4.28171735945741,5.1028300163507385,5.26,4.132500000000005,4.662276444744297,4.625088586581959,4.411516785164031,5.882100489630282,4.0425,3.6099999999999994,3.7882613193592185,3.64367831358048,2.4028449070507465,3.338729454210206,9.765,8.685000000000002,9.437912406101503,8.701153199101428,7.74746211245694,9.366798538692812,4.9825,4.732500000000003,4.911531972019854,4.887405633546114,4.010077126675001,4.469934158483433
2002-11-30,POMKH,10.16,3.58,2.44,9.32,3.09,9.158750000000001,7.0441666666666665,7.626384653691455,6.300391050992397,5.240306085239807,5.5234491256359775,6.111875,4.395000000000005,4.229365866846578,4.19517075138059,3.5585501124068375,2.123091173759646,4.4525,3.7424999999999997,3.248956791615531,3.3239476947068023,2.8444801137099613,3.25838270062491,10.102500000000001,9.527500000000002,9.390747443660903,8.792839931829624,7.2511577370737905,6.524736202964899,5.33,4.557500000000003,4.182919183211912,4.284958836250007,4.287583230690594,4.360885715243901
2003-02-28,POMRB,12.55,10.26,6.22,9.56,7.19,9.254999999999999,9.08,9.595830792214873,7.573762285104266,6.799299699321187,6.573552353275042,6.175000000000001,6.125000000000004,6.641619520107946,6.591340040804352,4.528329950434501,5.021950384856455,4.51875,4.342499999999999,4.437374074969318,4.012848147060401,4.436488885954365,4.189322102292489,9.6425,10.002500000000001,9.458448466196542,8.909941521231513,9.689427868233066,11.2142347340966,4.8125,5.407500000000003,5.385751509927148,5.21369399545947,3.9392392738101862,4.016881044479514
2003-05-31,PREMON,7.28,6.245,6.37,11.78,6.59,8.965000000000002,9.2375,8.669498475328924,7.453262049335485,8.911358003959876,7.92711966034324,6.090000000000001,6.098750000000004,6.482971712064768,6.4327757166474,8.905738197366738,8.752320932176758,4.295,4.5625,5.210424444981591,4.56486623643656,6.391319567249721,6.701742304977338,8.61125,10.2025,10.387069079717925,9.389436063288747,11.846495026781543,10.617140383451051,4.1975,5.252500000000003,5.8674509059562885,5.641947149450191,8.635569118053132,8.544028253937391
2003-08-31,MONSOON,7.1,4.92,2.87,5.67,0.62,7.745,9.2725,8.041699085197354,7.321104952919322,7.0023291808075445,7.780557723611039,5.03125,6.251250000000004,5.8577830272388605,5.811299185532874,6.12614239107706,5.546045772117526,3.6237500000000002,4.4750000000000005,4.274254666988955,4.118422813751098,3.56269900349365,3.60234588610484,7.90375,9.082500000000001,8.500241447830755,8.731900536200698,9.131733313715792,9.87515247305346,3.5037499999999997,4.372500000000003,3.7684705435737733,3.988284850822283,4.130022710356586,3.6801098796852774
2003-11-30,POMKH,7.7,2.29,1.0,5.55,1.69,6.755000000000001,8.657500000000002,7.905019451118412,7.344832686210248,7.361732792986113,7.6264226455624415,4.015,5.928750000000004,4.4306698163433165,4.393827417579508,4.663711777259465,4.109972619791709,2.8587499999999997,4.115,2.9645528001933728,3.325456391304632,3.199130563019742,2.7248938070988062,7.563750000000001,8.14,7.320144868698453,8.168185242098636,6.736745240727372,4.889545044411445,2.96625,4.0225000000000035,2.9370823261442642,3.226299729410267,1.578444849373517,1.8866438727375563
2004-02-29,POMRB,5.25,3.08,2.29,7.67,3.04,6.279583333333333,6.832500000000002,6.843011670671046,6.8451327979027345,7.8569776248456025,7.64308669859544,3.8925,4.1337500000000045,3.89040188980599,3.857877163322083,4.311989868371242,3.3938058320409503,2.66625,3.1325000000000003,2.6947316801160235,3.049140515325953,3.834054084104366,3.8862377279383775,8.032499999999999,7.6675,7.460086921219071,8.068186164677355,8.120949025426222,9.155697809124161,3.6,2.985000000000003,2.978249395686559,3.1538197744695826,2.8973610083444536,3.729237418648075
2004-05-31,PREMON,6.66,5.295,4.18,10.95,6.44,6.4191666666666665,6.677500000000002,6.769807002402628,6.7532247730051065,8.02848983268708,7.101092204642837,4.3325,3.8962500000000047,4.452241133883594,4.416564582654081,4.8472822022167685,4.369491822298267,3.2,2.585,3.2888390080696137,3.3065035084931638,4.014297644740258,4.144294071890054,9.129999999999999,7.460000000000001,8.856052152731444,8.551160564360858,10.173916806708013,9.902483202038256,4.9525,2.9475000000000033,4.362949637411936,4.210653233317633,4.496803939021575,5.213032339448716
2004-08-31,MONSOON,3.9166666666666665,4.89,3.52,10.25,5.84,6.9664166666666665,5.8816666666666695,5.628550868108243,6.101193489138963,6.180495642393458,7.00119213132183,5.18375,3.888750000000005,4.627344680330156,4.590608778843,3.782739741883832,3.8291095467046032,4.08125,2.7474999999999996,3.381303404841768,3.336938197706815,1.2854156811921067,2.7082676186023225,10.1275,8.605,9.413631291638866,8.829325372031642,7.731957881062985,8.803795728532172,6.2787500000000005,4.252500000000003,4.953769782447162,4.72488193470813,2.613792332271505,2.9617430820678625
2004-11-30,POMKH,12.0,5.84,4.62,9.75,7.29,6.953666666666667,6.95666666666667,8.177130520864946,7.301897740585449,5.991589155708016,6.302598255843362,5.890625,4.7762500000000045,5.112406808198093,5.072381075887522,3.5967013177433222,2.9995845706478432,5.015,3.6525,3.8767820429050612,3.6297545472071677,2.482964445921837,2.5660736883688418,10.885,9.655000000000001,9.54817877498332,8.972833938966458,7.273050480279026,7.163327856830127,7.223750000000001,5.6525000000000025,5.888261869468297,5.541470644062674,5.488433908781468,5.126942420813157
2005-02-28,POMRB,5.3279999999999985,6.34,5.72,11.45,8.05,7.281583333333333,6.9761666666666695,7.037478312518967,6.828108960853554,7.803368939219018,7.592965267906169,6.3925,5.591250000000004,5.603444084918856,5.559862676077503,5.792359603451548,7.007014459881032,5.42,4.51,4.6140692257430365,4.118792293179824,5.430360927330477,5.65423828117159,11.3925,10.600000000000001,10.308907264989992,9.384474922774531,9.843454097220086,10.896545461457297,7.62375,6.905000000000003,6.7529571216809785,6.336646519665219,8.025113839224606,8.044052566744051
2005-05-31,PREMON,6.48,7.69,8.22,13.23,8.99,7.106375000000001,6.931166666666669,6.814486987511381,6.701859279434976,8.00543900337814,7.079988200234417,6.506875,6.190000000000005,6.438066450951314,6.388466089527161,7.309541610455175,6.226777870871051,5.1575,5.52,6.056441535445822,5.098281113478286,6.5885111751331555,5.9105142306108025,11.74,11.170000000000002,11.477344358993996,10.03134652526678,12.562580032651645,11.841259810526825,7.730000000000001,7.542500000000003,7.647774273008587,7.175976172259048,9.834686639316637,8.362811839023626
2005-08-31,MONSOON,6.7200000000000015,6.51,2.72,12.03,6.49,6.5556874999999994,7.632000000000002,6.776692192506829,6.654051889858659,6.121003219702464,6.944100824664925,6.3668749999999985,6.595000000000004,6.466839870570788,6.416430054706679,6.2078895777474346,6.046894909056497,5.251250000000001,5.319999999999999,4.7218649212674935,4.4805098512400505,4.6413316383478005,5.340254441346593,11.885,11.615000000000002,11.698406615396397,10.358652273287825,10.085439054928932,10.095515483589068,7.787500000000001,7.705000000000003,7.1846645638051525,6.926455082996856,6.161151446662908,5.319320382338116
2005-11-30,POMKH,7.795,5.135,3.32,10.75,7.49,6.953750000000001,6.580750000000002,7.184015315504097,6.844109978908351,6.596808318719242,6.893345705112377,6.521875,6.418750000000004,5.934103922342473,5.886917497267757,5.577619380046839,4.594425753272689,5.58875,4.994999999999999,4.161118952760496,4.165814519042366,3.622534668903555,2.7868351991693676,11.947499999999998,11.865000000000002,11.319043969237839,10.40825122191659,9.440854812546677,8.390739153776115,7.876250000000001,7.755000000000003,7.306798738283092,7.0841254756211764,6.723662234844919,6.33096056206288
2006-02-28,POMRB,5.1275,5.925,7.77,11.61,8.31,7.2328125000000005,6.530625000000002,6.361409189302458,6.4282706151979765,7.291716633300666,7.097555446492405,6.950000000000001,6.315000000000004,5.930462353405484,5.883322151645771,6.291354560777404,7.4745961858746215,5.7387500000000005,5.507499999999999,5.604671371656298,5.02296916074051,5.2689108427143,4.20492567879258,11.92875,11.905000000000001,11.435426381542705,10.597499047248794,11.633156706202765,11.434998092420027,8.1225,7.820000000000003,7.7080792429698555,7.4565645792348345,8.226790717383059,7.900548076747953
2006-05-31,PREMON,9.865,9.345,8.87,13.57,9.44,6.749791666666667,7.376875000000003,7.762845513581475,7.1056739799017015,7.566032289852781,6.651370567131616,7.515,6.728750000000004,7.29627741204329,7.23990824792213,7.3042508026498085,6.147786358893315,6.177499999999999,5.67,6.910802822993778,5.934045732356871,7.606425161376768,7.832637579797295,11.675,11.990000000000002,12.289255828925622,11.091744536129603,13.82463143504217,12.110152656158533,8.406249999999998,7.932500000000003,8.400847545781913,8.073943422292512,9.935925925392226,8.951459481475185
2006-08-31,MONSOON,5.5675,8.28,3.27,11.54,8.01,6.534270833333332,7.088750000000002,6.884707308148885,6.725561922478461,6.569574911977057,7.3792043255281055,8.267499999999998,7.171250000000004,7.689766447225974,7.630100402068545,7.118644327614112,7.233357570186422,6.59875,5.8075,5.454481693796267,5.24056202783553,5.463037471593888,5.409855764335234,11.4275,11.867500000000001,11.989553497355374,11.149890512685767,11.048956520940251,10.532056854918643,8.723749999999999,8.312500000000002,8.244508527469147,8.023356906419089,6.704670978094171,7.135378450466957
2006-11-30,POMKH,5.083333333333333,7.885,6.28,9.21,8.24,6.675208333333333,6.4108333333333345,6.164157718222664,6.326369298366856,6.673631607810312,6.968883348770191,8.8025,7.858750000000004,7.767859868335584,7.7071001823770615,6.962452400250802,6.531113154587509,6.785,6.5475,5.784689016277761,5.4609131761985745,4.299340058861669,4.108159964335339,11.35625,11.482500000000002,10.877732098413224,10.796156853918948,9.93376479435938,8.496671991032393,9.15,8.500000000000002,8.242705116481488,8.06418728084003,8.039447323642483,8.310893180263346
2007-02-28,POMRB,6.1149999999999975,9.195,8.18,11.17,10.1,6.944895833333333,6.657708333333334,6.144494630933597,6.232909300498568,6.72108816033255,6.541837548318201,8.8925,8.676250000000005,8.33871592100135,8.273717230531593,8.429402103146774,9.94584560147836,7.3325,6.650000000000001,6.742813409766656,6.092162278344292,7.163341585647154,7.419558635101746,10.71875,11.372500000000002,10.994639259047934,10.841982390393751,11.467868438191406,10.719804989294817,9.61,8.947500000000002,8.985623069888893,8.696353780240267,9.024813381513807,8.474334586667077
2007-05-31,PREMON,10.005,10.355,9.95,13.44,11.06,7.791041666666667,6.692708333333334,7.688696778560159,6.9827540004287165,7.357181352878585,6.445165924145438,9.025625,8.928750000000004,9.14522955260081,9.07427878258908,10.066839549270894,8.971703282367686,8.11625,6.920000000000002,8.025688045859994,6.9987845833273985,8.709210505630328,8.74785062249444,10.427499999999998,11.340000000000002,11.97278355542876,11.271235092638783,13.57039934617948,12.098994283858316,10.290000000000001,9.352500000000003,9.815373841933337,9.432779491417485,11.350984345226582,10.343006340918484
2007-08-31,MONSOON,7.585,7.99,6.57,6.57,10.07,9.355625,7.197083333333334,7.6472180671360945,7.056332429924966,6.441722708160755,7.251409290777836,9.501875000000002,8.856250000000005,8.683137731560485,8.614638868280046,8.914263234996545,8.851319350930437,8.817499999999999,7.745000000000002,7.4434128275159965,6.846991577530649,6.553671415032116,4.91070997989797,11.08625,10.097500000000002,9.811670133257255,10.44116344414245,10.83494723789077,10.606778102481933,10.93625,9.867500000000003,9.917224305160001,9.605155568842056,8.5615247810489,9.03551007179207
2007-11-30,POMKH,9.835,9.24,9.25,11.85,11.62,10.894375,8.385,8.522330840281658,7.5897022135476995,7.043902792149062,7.326962052718294,10.0025,9.195000000000006,8.90588263893629,8.835688728747256,7.607356067891578,7.50530612675389,9.3375,8.4875,8.166047696509597,7.39142785612038,6.568226663129766,6.5941314894224465,11.4225,10.757500000000002,10.627002079954353,10.666061848544722,8.179901413367455,6.240714831097635,11.30375,10.712500000000002,10.598334583096001,10.2248176647823,9.861295983748779,9.925343612843605
2008-02-29,POMRB,13.88,11.65,10.82,13.8,11.89,11.348125000000001,10.326250000000002,10.665398504168994,8.86174454955691,8.108663430509564,7.894991043724791,9.959375,9.808750000000005,10.003529583361775,9.925689742099806,9.46609291300276,10.70740937846702,8.783750000000001,9.1475,9.227628617905758,8.184026368000154,9.806131247585045,9.799823692445125,11.332500000000001,11.415000000000003,11.896201247972613,11.188025018980705,11.136612655728033,12.018518391975661,10.95625,11.160000000000002,11.1150007498576,10.728503458200425,12.10783878203345,11.313173116313399
2008-05-31,PREMON,14.55,11.905,11.47,13.5,12.21,11.001875,11.4625,12.219239102501398,9.996640073328873,10.225513213265955,9.250496291275976,9.4375,10.196250000000006,10.764117750017064,10.680483707938185,11.886065459019774,11.437046021389385,7.32,9.5275,10.124577170743454,8.936347423239924,11.350512443706918,10.395280983376285,10.620000000000001,11.430000000000003,12.537720748783567,11.567359145427801,14.197913696571566,13.519013043009133,9.92,11.447500000000002,11.55300044991456,11.1706066619572,13.282645800062578,11.773731618754319
