Date,Season,Nohar,Bhadra,Hanumangarh,Nohar_Trend,Nohar_SMA,Nohar_EWMA,Nohar_DES,Nohar_TES,Nohar_ARIMA,Bhadra_Trend,Bhadra_SMA,Bhadra_EWMA,Bhadra_DES,Bhadra_TES,Bhadra_ARIMA,Hanumangarh_Trend,Hanumangarh_SMA,Hanumangarh_EWMA,Hanumangarh_DES,Hanumangarh_TES,Hanumangarh_ARIMA
2009-08-31,MONSOON,22.850000000000005,14.4175,13.617727272727272,23.273125,23.231136363636356,23.14713471171711,22.850122019459732,23.035304403439596,22.72298045307394,14.653749999999999,14.752500000000003,14.709149532685895,14.956521994327002,13.419394056989521,13.702918834254369,14.016618848257005,13.578747294372297,13.699634688747597,13.050478373212657,13.572344432510784,13.801339440790848
2009-11-30,POMKH,23.50583333333333,14.41,14.707000000000004,23.70988782051282,23.008958333333325,23.2906141603636,22.92133170778638,23.195241211234794,23.390420175347966,14.5238125,14.762500000000005,14.589489719611539,14.901160037907355,14.869580863140795,15.184006733045164,14.271921949760765,13.97537824675325,14.102580813248561,13.336316532335863,13.639556697827395,13.397946059280079
2010-02-28,POMRB,25.16333333333333,14.025,14.074210526315785,23.74363782051282,23.537291666666658,24.039701829551493,23.83908294048464,23.037675113486333,23.961688436887666,14.372937499999999,14.545000000000005,14.363693831766923,14.84600299380736,14.951749812577262,14.963285341159118,14.68371172248804,14.057859449760768,14.09123269847545,13.396403344849414,13.418472771859209,14.021752542602856
2010-05-31,PREMON,24.010769230769235,15.157999999999998,15.544999999999998,23.925024038461537,23.882483974358966,24.02812879003859,24.04613287905694,24.242132067567077,24.560552469141122,14.528666666666666,14.502625000000005,14.681416299060153,14.791050155739427,14.875376811348158,14.35434524115616,14.937825899977213,14.485984449760767,14.67273961908527,13.839366596562073,12.436121736887639,13.975214507285814
2010-08-31,MONSOON,21.739230769230765,13.38,15.199545454545454,24.00570512820513,23.604791666666653,23.112569581715462,23.08973649560428,23.545401300095637,24.509886203135828,14.955958333333331,14.243250000000003,14.160849779436091,14.736300667706878,13.230142623996612,13.511823717363134,15.154541752107539,14.881438995215314,14.883461953269343,14.09634737334203,14.38000335931837,14.381359797794953
2010-11-30,POMKH,26.067692307692308,16.69333333333333,15.158095238095234,23.792019230769235,24.2452564102564,24.294618672106203,24.38832545102765,23.29639739811323,24.15592827561024,15.040583333333334,14.814083333333336,15.173843200994988,14.681753952100115,14.501129477197694,14.656520708141784,15.374714449475963,14.99421280473912,14.993315267199698,14.289213887347957,14.894671652144787,15.223529677663242
2011-02-28,POMRB,23.24692307692308,15.160000000000002,15.356842105263159,24.162115384615383,23.766153846153838,23.875540434032953,24.08381223536803,24.18770224016373,24.86751502680013,15.137083333333335,15.097833333333336,15.168305920596993,14.627409091657041,15.139521325762228,15.326103163489696,15.410031684324448,15.314870699475964,15.13872600242508,14.495751206330997,14.51104613911663,14.830408076773791
2011-05-31,PREMON,24.217692307692307,14.7,16.023750000000003,24.146113782051284,23.817884615384607,24.012401183496692,24.248560513809682,24.324696362532528,23.86074689712075,14.960416666666665,14.983333333333334,14.980983552358197,14.573265376113202,15.268168441829635,14.676153505000695,15.351721525280592,15.434558199475966,15.492735601455049,14.83732707765095,13.988600637077397,15.628534292583899
2011-08-31,MONSOON,24.49307692307693,14.61,15.003333333333332,23.94751602564103,24.506346153846145,24.204671479328788,24.484432639010322,23.551369338646815,23.84104441231118,14.4009375,15.290833333333333,14.832590131414918,14.519322073643986,13.451745875758403,13.40596315210239,15.107878072775813,15.385505169172934,15.296974694206362,14.833594858148665,15.446614790043128,15.611368038350218
2011-11-30,POMKH,23.18583333333333,14.05,14.88782608695652,24.246073717948722,23.7858814102564,23.797136220930604,24.010909183394908,24.607809408472537,23.684431648913584,14.7784375,14.630000000000003,14.519554078848952,14.465578426244152,14.94095118658626,15.126729996444936,14.856662014163373,15.317937881388255,15.133315251306426,14.80211736276022,15.615927608988484,15.162997086234936
2012-02-29,POMRB,24.54000000000001,13.3275,13.676363636363636,24.32006152701466,24.109150641025632,24.094281732558365,24.251586038809016,23.914982762575278,23.37077565806482,15.250677083333333,14.171875000000002,14.042732447309373,14.412033689289888,14.937901649695604,14.644471537770498,14.742148095659106,14.897818264163377,14.550534605329311,14.457266485550473,15.079788171107456,15.327515297158124
2012-05-31,PREMON,25.31307692307693,19.5525,15.6945,24.448182806776565,24.38299679487179,24.581799808765794,24.817360236948364,24.56700481828593,23.744698168099653,15.094687500000001,15.385000000000002,16.246639468385624,14.358687365442819,14.721770618180729,14.043795737473204,14.53078835676147,14.815505764163376,15.008120763197585,14.729423203461936,14.103796594687115,14.86628726658194
2012-08-31,MONSOON,23.989594780219782,13.535416666666668,14.416471985299216,24.33740602106228,24.257126259157502,24.344917797347392,24.609669427837677,24.178363235738324,24.077016603167994,15.099583333333332,15.116354166666667,15.162150347698041,14.305538299231825,14.037884845775858,14.637965093850376,14.762586069917877,14.668790427154846,14.771461252038236,14.602798241975087,15.115560137918678,14.724358700701313
2012-11-30,POMKH,24.714285714285715,13.876666666666665,13.783809523809525,23.97182268772894,24.6392393543956,24.49266496412272,24.74587887868702,24.727990394912133,24.191645570218455,14.675208333333334,15.073020833333334,14.647956875285491,14.252585979173714,15.187728060277033,14.894299754713444,15.16789478203909,14.392786286368096,14.376400560746752,14.338098260987628,15.156566455259899,14.704708104034527
2013-02-28,POMRB,22.12533333333333,13.54,16.634761904761902,24.03919476877289,24.03557268772893,23.545732311806965,23.595646885806207,24.669472335321256,24.83045973615284,14.21046875,15.126145833333336,14.204774125171294,14.199829653685839,15.101766085486968,14.575202479512537,15.195226291395484,15.132385853467664,15.279745098352812,14.895044896079337,14.327964282651354,13.827598076145392
2013-05-31,PREMON,24.80307692307692,15.945,15.97857142857143,24.15129899267399,23.908072687728925,24.048670156314948,23.952308138190283,24.260602308535603,24.58647385376931,14.257833333333332,14.224270833333339,14.900864475102777,14.147268691574878,14.900262468971084,14.433564120223771,15.364887899095564,15.203403710610521,15.559275630440258,15.155585080283844,14.737733129618903,15.475928891425738
