Date,Season,Delhi Cantonment,Vasant Vihar,Hauz Khas,Najafgarh,Delhi Cantonment_Trend,Delhi Cantonment_SMA,Delhi Cantonment_EWMA,Delhi Cantonment_DES,Delhi Cantonment_TES,Delhi Cantonment_ARIMA,Vasant Vihar_Trend,Vasant Vihar_SMA,Vasant Vihar_EWMA,Vasant Vihar_DES,Vasant Vihar_TES,Vasant Vihar_ARIMA,Hauz Khas_Trend,Hauz Khas_SMA,Hauz Khas_EWMA,Hauz Khas_DES,Hauz Khas_TES,Hauz Khas_ARIMA,Najafgarh_Trend,Najafgarh_SMA,Najafgarh_EWMA,Najafgarh_DES,Najafgarh_TES,Najafgarh_ARIMA
2007-02-28,POMRB,18.85,29.75666666666666,41.19499999999999,12.732352941176472,18.763125000000002,18.351875000000003,18.476253206524834,18.85524202196548,18.575644645984234,18.23125220833508,31.396949404761905,31.754761904761896,30.788993301495605,30.944737250840177,30.193283837721744,31.31750368545514,41.35075239977413,40.58963932806323,40.087668100569765,40.942674485933665,41.55553683665836,39.1889149317685,11.626369485294116,12.175431985294118,12.244439055895594,11.981279383366468,11.466737890022785,10.779468994550673
2007-05-31,PREMON,19.89875,32.75875,42.04454545454546,11.60625,18.90625,18.697187500000002,19.0452519239149,19.48574988742113,20.259157085496383,18.520758189700445,32.1934375,31.32337797619047,31.576895980897362,31.88863491452192,33.17336178855138,30.595057768364786,42.99676542207792,40.492949604743075,40.87041904216004,41.837249287294526,42.29987884764079,40.449456236657944,11.176636412377452,12.01199448529412,11.989163433537357,11.976830866288825,13.952631370215501,10.727532388249324
2007-08-31,MONSOON,18.19,34.14,45.82285714285714,8.19,19.4534375,18.829062500000003,18.70315115434894,19.068299703074945,18.890080959094206,19.16550694958006,32.76177083333333,31.470520833333325,32.60213758853842,33.03250096235319,32.26836661993621,31.596540049838538,45.82726731601732,42.208555194805186,42.851394282438875,44.69663898820406,41.206636340609904,40.35791118556155,10.945636999591505,11.240744485294119,10.469498060122413,11.341074359427422,11.502959818038438,10.375382210133319
2007-11-30,POMKH,18.995,35.01,46.07750000000001,11.921510416666667,19.926548295454545,18.983437500000004,18.819890692609363,19.19150244720664,19.087817495232464,18.709076881349855,32.84914930555555,32.91635416666666,33.56528255312305,34.05849700405667,32.81084989584485,32.77380086192721,47.84393398268398,43.78497564935064,44.14183656946333,45.79429306520571,43.35758637705109,43.88027143391474,10.864214409722223,11.112528339460784,11.050303002740115,11.409246523227875,11.125128961142035,9.233748961992575
2008-02-29,POMRB,22.61,28.52,57.53333333333334,11.39722222222222,20.061704545454546,19.923437500000006,20.335934415565617,20.90255378556163,19.164327859461736,18.842857484973702,33.200694444444444,32.607187499999995,31.54716953187383,31.721043369487226,32.69978001019261,33.80884354585562,47.10477002164502,47.86955898268398,49.49843527501133,53.94192933667119,47.43500872871422,44.52533826230837,11.357026909722222,10.77874565972222,11.189070690532958,11.38362530788428,11.188442110496563,11.025918141192825
2008-05-31,PREMON,19.92363636363636,34.69444444444444,41.83954545454544,12.29,20.223011363636363,19.929659090909098,20.171015194793913,20.659844356010748,22.016322334104466,20.60546626588146,33.231249999999996,33.09111111111111,32.80607949690208,33.18773213410849,33.93844674048094,31.36085994485233,45.73745265151515,47.81830898268397,46.43487934682497,45.90043097876186,55.50910753006944,53.204475290555216,11.757723524305554,10.94968315972222,11.629442414319776,11.525599273701923,13.494599450662994,10.219906625955428
2008-08-31,MONSOON,19.24636363636364,35.016666666666666,40.11454545454546,11.448750000000002,19.88704545454545,20.19375000000001,19.801154571421804,20.209499044278438,20.008982390751648,20.286444787933924,33.97291666666666,33.310277777777785,33.69031436480792,34.147816332286936,33.57804783784261,32.903836233866386,43.126041666666666,46.39123106060605,43.90674578991317,42.12720977026988,45.01493411650585,42.86071034174048,11.81876056763285,11.764370659722221,11.557165448591867,11.510414956392841,11.129245966341426,10.874795304628934
2008-11-30,POMKH,19.229090909090907,34.377777777777766,40.84727272727272,11.86833333333333,19.60534090909091,20.252272727272732,19.572329106489445,19.940219191104063,20.183676671815277,19.79980108828572,34.91555555555555,33.15222222222223,33.96529972999586,34.39549323731484,33.91908211711602,33.88177672432554,41.30863636363637,45.08367424242423,42.68295656485699,41.40576893347622,40.49647436737709,41.10291173259672,11.915923913043478,11.751076388888887,11.681632602488452,11.572828606971214,11.16495282727911,10.362382939763176
2009-02-28,POMRB,19.68818181818182,35.08555555555555,41.87227272727272,11.938695652173912,19.904204545454547,19.521818181818187,19.618670191166395,19.991169386747,19.94266570128251,19.532771431406598,35.133041666666664,34.79361111111111,34.41340206021974,34.85038289413344,32.99831010868925,34.111354785087585,41.808465909090906,41.16840909090908,42.35868302982328,41.869779183856785,42.91357845391876,43.41029570094455,12.142642663043478,11.88644474637681,11.784457822362636,11.645701333808605,11.218065989994756,10.730393950851443
2009-05-31,PREMON,20.591818181818184,35.67,42.96136363636364,12.525833333333333,20.23943181818182,19.688863636363642,20.00792938742711,20.42758742863151,21.431325595420162,19.605486416645846,35.33586111111111,35.037499999999994,34.916041236131846,35.36525064975858,37.152550892083696,34.56227141544606,42.38994318181818,41.44886363636363,42.599755272439424,42.76064076705648,43.18082547398292,39.97635092630681,12.356757246376812,11.945403079710143,12.081008026750915,11.822206901708208,13.58920964893982,10.65620055720644
