Date,Season,Bangalore North,Anekal,Bangalore East,Bangalore South,Bangalore North_Trend,Bangalore North_SMA,Bangalore North_EWMA,Bangalore North_DES,Bangalore North_TES,Bangalore North_ARIMA,Anekal_Trend,Anekal_SMA,Anekal_EWMA,Anekal_DES,Anekal_TES,Anekal_ARIMA,Bangalore East_Trend,Bangalore East_SMA,Bangalore East_EWMA,Bangalore East_DES,Bangalore East_TES,Bangalore East_ARIMA,Bangalore South_Trend,Bangalore South_SMA,Bangalore South_EWMA,Bangalore South_DES,Bangalore South_TES,Bangalore South_ARIMA
1998-08-31,MONSOON,6.8420000000000005,5.376666666666666,19.442444444444444,1.4125,6.195671130952381,7.161541666666668,7.253338656987428,8.160609630872003,9.776897090731492,8.45861580513264,4.905625,5.759999999999999,5.983751894698665,6.2184916719114165,7.056226095474677,6.173493105009044,17.140285590277777,20.1949110498366,19.705935333024836,17.625965982144827,19.44055513715799,20.08450644450666,3.6732500000000003,5.327875,4.2853382929408,4.785187415839237,6.351726450353901,6.051608835129701
1998-11-30,POMKH,4.487142857142857,3.65,13.6,2.0825,6.006422619047618,6.373639880952382,6.146860337049599,7.187378066130128,7.352481875272277,8.230822939450253,4.269583333333333,5.252499999999999,5.050251136819199,5.672324969578062,5.46820073804364,6.717324229181601,15.93311111111111,18.317460069444444,17.2635611998149,16.419174688780984,19.846604719498774,20.43880086805147,3.439625,4.0665,3.40420297576448,3.962879665500957,4.116275076655353,4.278614256658747
1999-02-28,POMRB,7.039999999999999,2.225,13.78,4.44,6.103464285714285,6.017702380952382,6.504116202229759,6.974748416475889,8.10541902129618,7.716818187774146,4.002708333333333,4.558749999999999,3.9201506820915193,4.933135729970187,6.412940572077825,5.635964425604419,15.606555555555556,15.963111111111111,15.870136719888942,15.413331862632628,21.158062102186985,19.853307231392755,4.3629375,3.28,3.8185217854586884,4.087758892434684,4.269970319020452,4.2447099867059865
1999-05-31,PREMON,5.61142857142857,4.67,16.79,6.461999999999999,6.286071428571428,5.9951428571428576,6.147041149909283,6.451846101892222,7.541038543463161,7.625714570945981,3.9779166666666663,3.9804166666666654,4.220090409254912,4.778416840069042,5.44447647458519,5.337078655616008,15.309999999999999,15.903111111111109,16.238082031933367,15.317880851612129,16.748599243567742,17.747016775939656,5.1925625,3.599249999999999,4.875913071275212,4.775146800737777,4.5464147467336895,4.806683915387168
1999-08-31,MONSOON,7.708571428571429,5.555,17.07,7.522000000000001,6.171607142857143,6.211785714285714,6.771653261374141,6.552871813709074,8.970527308667847,7.358652897464614,4.115208333333333,4.024999999999999,4.754054245552947,4.824384340932737,5.573390162901956,4.480054768683885,15.31,15.309999999999995,16.57084921916002,15.379449849896659,16.54407910587772,17.49214117445409,5.2235,5.126624999999999,5.934347842765128,5.570219479810173,4.870263701853333,5.537134577002097
1999-11-30,POMKH,5.08142857142857,3.273333333333333,13.6,2.6100000000000003,6.414928571428571,6.360357142857143,6.095563385395912,6.012862147908311,6.722385271195262,7.404513142108819,5.504270833333333,3.930833333333332,4.161765880665102,4.43112756063472,4.301392002728187,5.190260635781462,15.34,15.309999999999993,15.382509531496012,14.635450081482519,17.061959814341773,17.297657792380175,5.35775,5.258499999999999,4.604608705659077,4.668167572698511,4.935782043094904,6.1073755195948936
2000-02-29,POMRB,5.53,3.7000000000000006,13.78,4.16,6.931999999999999,5.982857142857143,5.869338031237547,5.676770711153462,7.604332188128272,7.102726955110866,6.49625,4.299583333333332,3.9770595283990615,4.184869723579203,5.396451487212887,4.65885928274722,15.53125,15.309999999999992,14.741505718897608,14.062976890147757,18.967675221584305,16.915925291203628,4.9830000000000005,5.188499999999999,4.426765223395446,4.497652644367011,5.00096424605403,4.050908565956615
2000-05-31,PREMON,9.068,14.3075,17.03,7.816,7.420988095238095,6.847000000000001,7.148802818742528,6.330273486900499,6.9336453266043785,6.8997911707279735,6.743125,6.708958333333332,8.109235717039436,6.07830505295385,4.901977806378652,4.460495866108468,15.692499999999999,15.369999999999992,15.656903431338566,14.422545742337627,15.02565256629801,15.525373284271339,4.582,5.526999999999998,5.782459134037268,5.463506785000805,4.970956582795551,4.852909574311635
2000-08-31,MONSOON,8.388571428571428,3.853333333333333,18.36,3.17,8.378044372294372,7.017,7.644710262674089,6.792779389363497,8.7913427812246,7.17812727618217,8.165208333333332,6.283541666666665,6.406874763556995,5.674208683492059,6.967573392937314,5.366105124105111,15.6925,15.692499999999994,16.738142058803138,15.15745263598294,15.240035683590156,16.490014869824776,4.823541666666666,4.438999999999997,4.73747548042236,4.75977504097668,5.576542539877019,6.210128061132096
2000-11-30,POMKH,8.313333333333334,6.95,13.6,3.754,9.047987554112554,7.824976190476192,7.912159490937787,7.214623950087574,6.633730635756924,7.332903783291379,9.108020833333335,7.202708333333332,6.624124858134197,5.931045469761631,5.106608902802998,7.437581070796235,15.6325,15.692499999999994,15.482885235281884,14.671019508914824,16.31149904702106,15.06470105632267,4.712999999999999,4.724999999999998,4.344085288253416,4.441191465864132,4.108797340838217,4.157165915924263
2001-02-28,POMRB,9.954545454545453,11.4,13.78,4.948333333333333,9.301152236652236,8.931112554112556,8.729113876380854,8.049328301920513,7.865555691827192,7.457892941475807,9.726666666666667,9.12770833333333,8.53447491488052,7.048445694755486,6.74794397787666,4.960077732475678,15.411249999999999,15.692499999999992,14.80173114116913,14.290019290313491,18.377366771087765,14.532538719437165,4.858291666666667,4.922083333333331,4.585784506285384,4.5729622279167605,4.771423670347386,4.622486461145284
2001-05-31,PREMON,10.003,14.15,16.55,6.1433333333333335,9.375900252525252,9.164862554112556,9.238668325828513,8.833780954767995,7.633546523572994,7.775447328087545,10.9185,9.088333333333331,10.780684948928311,8.604288811808265,7.461234656833867,7.810491072582189,15.660625,15.572499999999991,15.501038684701479,14.67073485676787,14.561319076924928,15.51395594711495,5.304916666666667,4.503916666666665,5.208804037104564,5.019726680489472,5.049953556009707,4.860903328059674
2001-08-31,MONSOON,9.478888888888893,8.96,17.07,6.005,8.890977904040405,9.437441919191922,9.334756551052665,9.388759222986382,9.516015687376864,8.058278693774994,10.54575,10.364999999999998,10.052410969356988,8.93606143161419,9.009984025068984,7.793175585816151,16.760833333333338,15.24999999999999,16.128623210820887,15.18742501111108,14.772358877573874,16.329328633200078,5.26175,5.2126666666666654,5.527282422262738,5.290958039644782,5.1245759024786475,5.388302438093417
2001-11-30,POMKH,7.8210000000000015,11.378000000000002,16.885,4.492000000000001,8.43138888888889,9.314358585858589,8.7292539306316,9.395111660974377,7.396930495018161,8.238411959896698,9.3975,11.471999999999998,10.582646581614192,9.708571218532748,7.731975327669357,9.913817597078022,17.729166666666668,16.071249999999992,16.431173926492534,15.63374054454486,15.668334100345634,14.585900880654627,5.256333333333333,5.397166666666665,5.113169453357643,5.031513011431088,4.653174769106571,5.400040554915604
2002-02-28,POMRB,6.5675,3.99,19.296666666666667,3.865,8.827194444444446,8.467597222222226,7.86455235837896,8.99078214826726,8.496463498911456,8.185538149625334,9.38925,9.619499999999999,7.945587948968515,8.88635583078744,9.71625031147087,8.430367701263673,18.330416666666668,17.45041666666666,17.57737102256219,16.670062794872216,18.57249310421315,14.590490087809124,5.488208333333334,5.126333333333332,4.6139016720145865,4.664078249092012,5.374491898285376,4.844546205386063
2002-05-31,PREMON,9.713333333333333,12.374,18.78,7.183333333333333,9.76838888888889,8.395180555555559,8.60406474836071,9.397512413916125,7.8410937332096395,7.980739992115499,9.74025,9.1755,9.716952769381109,9.829200948197101,8.455132283140678,9.828036731651231,19.063541666666666,18.00791666666666,18.058422613537314,17.488465867590218,15.892090403902085,17.613756938464395,5.827541666666667,5.386333333333332,5.641674336542085,5.392072070502489,5.141840390058082,4.583352171930587
2002-08-31,MONSOON,12.935,10.669999999999998,19.65,6.82,11.109965277777778,9.259208333333337,10.336438849016426,10.62410396376544,9.671172849139824,8.199907186256858,11.006,9.603,10.098171661628665,10.312458247842187,9.476925728522353,7.3840699280089925,19.675833333333333,18.652916666666663,18.69505356812239,18.43630758593997,16.295030383228582,17.886895343277953,6.214875,5.590083333333332,6.113004601925251,5.793105138893311,5.503854435461006,6.004949564194209
2002-11-30,POMKH,11.894444444444444,12.476000000000004,20.17,6.3916666666666675,11.506631944444445,10.277569444444449,10.959641087187634,11.457793106487038,7.899900024209275,8.79860840101571,11.283375000000001,9.877500000000001,11.0493029969772,11.093861485402229,8.435401197756255,10.825673885917492,19.875833333333333,19.47416666666666,19.285032140873433,19.398147020416946,17.416645126928486,17.67713390280993,6.183708333333334,6.064999999999999,6.224469427821818,5.946303003056081,5.1645290258447805,5.825978139329979
2003-02-28,POMRB,13.226666666666668,13.018,20.91,5.064,10.024027777777778,11.942361111111115,11.866451318979248,12.537315399886321,9.37564407259846,9.189907631732499,9.805375000000002,12.134500000000001,11.836781798186319,11.885541740595903,10.494741473786519,8.778645843450253,19.602291666666666,19.877499999999994,19.93501928452406,20.41260349361836,20.648741726001084,18.268727615583405,5.793500000000001,6.364749999999999,5.760281656693091,5.659357068363228,6.306670879738985,5.914363040860861
2003-05-31,PREMON,6.2275,5.565,18.766666666666666,5.734999999999999,7.667430555555556,11.070902777777782,9.61087079138755,11.553200892142534,9.329295419444446,9.700000077159585,8.927750000000001,10.43225,9.328069078911792,11.055736930251491,10.803041571730457,11.664336964227902,18.87791666666667,19.87416666666666,19.4676782373811,20.700364449127335,17.869550442505293,19.60500159871235,5.491625,6.0026666666666655,5.750168994015855,5.657925297829372,6.154898056531179,5.396701386009077
2003-08-31,MONSOON,4.5600000000000005,5.655,17.475,5.1466666666666665,6.621406250000001,8.977152777777782,7.590522474832531,10.089284132028276,10.635274253343075,9.261297130214617,9.053500000000001,9.1785,7.858841447347075,10.30597691684365,10.082789557082695,9.637871790124622,18.711666666666666,19.330416666666657,18.670606942428662,20.511566171195643,17.84764453418848,19.116334649513885,6.049354166666666,5.584333333333332,5.50876806307618,5.4823164035765135,5.770816206764468,5.736999455133281
2003-11-30,POMKH,1.4166666666666667,10.47,16.55,5.65,7.991510416666666,6.357708333333337,5.120980151566185,7.9222322413371735,7.87996620135673,8.667444103062408,10.736875000000001,8.676999999999998,8.903304868408245,10.586793135905527,7.971930384529925,9.228615439643086,19.273333333333333,18.425416666666656,17.8223641654572,19.986793399457255,18.17376660392202,20.13643775252816,7.1935416666666665,5.398916666666665,5.565260837845708,5.508947934439021,4.8433492897625605,5.389323065791812
2004-02-29,POMRB,15.33625,16.03,23.2,10.2675,9.717291666666666,6.88510416666667,9.207088090939711,9.587239099326323,8.253796221264832,7.751656651402012,13.216375000000001,9.429999999999998,11.753982921044948,11.949684823078826,9.737814005908128,8.496963005313445,19.534374999999997,18.997916666666658,19.973418499274317,21.137537392193863,20.47176221319326,20.484268004402015,8.070520833333333,6.699791666666664,7.446156502707424,6.897964739304666,5.85803330645048,5.637592424375838
2004-05-31,PREMON,15.07875,16.020000000000003,20.97,9.685,11.832222222222223,9.09791666666667,11.555752854563828,11.13511559259301,8.54793451454099,8.709519560910026,14.826250000000002,12.04375,13.46038975262697,13.155598049725041,10.763129286341542,10.355009699956947,19.267500000000002,19.54874999999999,20.37205109956459,21.579039035408346,18.219037470972502,19.331845933415092,8.6128125,7.687291666666665,8.341693901624456,7.6960049373454025,7.419534255078222,7.7382808538740395
2004-08-31,MONSOON,9.515,15.036,17.36,8.212499999999999,13.01171875,10.33666666666667,10.739451712738298,11.070425139015203,10.8688748579785,9.513838323387013,15.04875,14.389,14.090633851576182,14.015454520534954,12.039469541418509,11.545748730039973,18.005,19.51999999999999,19.167230659738753,20.974949509801267,18.592752218243355,19.452112418696796,8.4928125,8.453749999999998,8.290016340974674,7.8168168904185364,7.849438850075965,7.650299894831319
2004-11-30,POMKH,13.381111111111107,13.968,14.53,6.922499999999999,11.868815972222222,13.327777777777781,11.796115472087422,11.991957258607913,8.611047572605058,9.513985014471597,13.427749999999998,15.2635,14.041580310945708,14.539947780251111,11.341041416229025,12.556327594601072,16.466874999999998,19.01499999999999,17.312338395843252,19.616677299182342,18.73532273629292,20.367106956616453,7.561875,8.771874999999998,7.743009804584804,7.518412211766433,7.221214858633937,7.4939038190703515
2005-02-28,POMRB,12.80777777777778,14.312000000000001,15.12,8.035,11.550472222222222,12.695659722222226,12.200780394363566,12.652295530376538,10.168505920754427,10.002288054287972,12.27075,14.834,14.149748186567425,15.04681746117843,13.131445368103044,12.8412996955326,15.746249999999996,16.99499999999999,16.43540303750595,18.47897033211379,20.482400544641777,20.43421244512248,6.851875000000001,8.213749999999997,7.859805882750883,7.640001091674262,7.900840888652196,7.10693674356031
2005-05-31,PREMON,8.464,4.77,16.744999999999994,4.4700000000000015,11.677958333333333,11.041972222222226,10.70606823661814,12.025349158580338,9.994478451400138,10.35652716495419,12.414000000000001,12.021499999999998,10.397848911940454,13.531918026564425,13.184304339620997,13.166405545037561,15.60625,15.938749999999988,16.559241822503566,17.854013090253098,16.503090576661695,17.134829613867225,6.4775,6.909999999999997,6.50388352965053,6.666955214571845,8.166412243771203,7.662020013166403
2005-08-31,MONSOON,13.583000000000002,17.03,15.82,7.7475,11.040972222222223,12.058972222222227,11.856840941970885,12.731529896154766,11.466022598545091,10.117570130642612,12.0,12.519999999999996,13.050709347164272,14.625847303560032,11.859787942715016,12.450953589172943,15.144999999999998,15.55374999999999,16.263545093502138,17.08903714488413,16.341360054294235,16.73589131447205,5.810312499999999,6.7937499999999975,7.001330117790317,6.959510659006087,6.789154671015098,5.975710053659821
2005-11-30,POMKH,10.333,13.12,14.95,4.3925,11.32246875,11.29694444444445,11.247304565182532,12.467432412318054,9.5739093945769,10.555119517038111,12.70625,12.307999999999996,13.078425608298563,14.785976119962092,11.574889321993748,10.972661986779553,14.103124999999999,15.65874999999999,15.738127056101282,16.2266388928898,16.63574544153912,15.788354637923536,5.7846875,6.161249999999997,5.95779807067419,6.168294410783022,6.341372991388283,7.486892602830454
2006-02-28,POMRB,10.76,11.848000000000004,11.01,5.2275,11.683085227272729,10.785000000000004,11.052382739109518,12.271303430210352,10.708742643148216,10.527074818127153,13.364,11.691999999999997,12.58625536497914,14.640613660083261,13.159478388813902,14.021751048304916,13.305,14.631249999999993,13.846876233660769,14.54350762134151,18.920514437414056,16.955998998396712,6.1153125,5.459374999999997,5.665678842404514,5.863052383700145,6.520803721616616,5.664773015283808
2006-05-31,PREMON,12.763750000000002,12.884,12.52,7.0725000000000025,11.783607954545456,11.859937500000004,11.73692964346571,12.57820387439841,10.262023259863767,10.556483529671839,13.039250000000001,13.720499999999998,12.705353218987485,14.690294840912241,12.738243463236874,11.592920584120893,12.113125,13.574999999999996,13.316125740196462,13.488005736819934,14.397423420204323,15.514150959781677,7.124598214285715,6.109999999999997,6.228407305442709,6.197256479899911,6.35368309039276,6.12595606196889
2006-08-31,MONSOON,12.168181818181818,14.178,13.66,7.79,12.602076704545455,11.50623295454546,11.909430513352152,12.672520096420058,12.15842969080438,10.835166788089618,13.227750000000002,13.007499999999997,13.294411931392492,14.968625287516764,13.042225800708668,13.33715143541655,12.061666666666666,13.034999999999995,13.453675444117877,12.92847230394415,13.783416003700617,14.084541653391529,8.984955357142857,6.120624999999998,6.853044383265626,6.643806502637705,6.314768084299974,6.6608281040486865
2006-11-30,POMKH,12.552,13.374,7.575,12.424285714285714,12.216764204545456,12.06098295454546,12.166458308011292,12.82600808590642,10.044284000916155,11.003468499824578,12.480250000000002,13.070999999999996,13.326247158835496,15.028597204040077,11.989800284963291,12.183069041657811,13.473888888888888,11.191249999999997,11.102205266470726,11.074523910705715,14.162724766615755,11.724361109114612,9.71561011904762,8.128571428571426,9.08154091567366,8.331326347168982,6.023664868205019,6.9834394731259035
2007-02-28,POMRB,15.08875,13.102,17.973333333333333,12.078571428571427,11.245460227272726,13.14317045454546,13.335374984806775,13.615427866170496,11.36336506004364,11.198979647751923,11.359375,13.384499999999994,13.236548295301297,15.001566422667965,13.543777034496504,13.657847301665244,14.644444444444442,12.93208333333333,13.85065649321577,12.07987872182398,15.401385318023902,10.67140985448836,10.18095238095238,9.841339285714284,10.280353120832768,9.408293226339868,8.733990965734028,9.275269347864922
2007-05-31,PREMON,5.3525,5.65,16.854444444444443,6.066666666666666,10.969289772727274,11.29035795454546,10.142224990884065,11.753273599243,11.303778315542303,11.690084146302137,11.338000000000001,11.575999999999993,10.201928977180778,13.4658978334475,13.287997422292289,12.58201316923781,16.54340277777778,14.015694444444442,15.052171673707239,12.839150520275078,13.115307507806564,14.303127114475211,10.346019345238094,9.589880952380948,8.594878539166327,8.376849751373681,9.972704008520742,9.412058945815758
2007-08-31,MONSOON,11.809000000000001,12.445,18.69,12.518571428571427,10.046048295454545,11.200562500000004,10.80893499453044,11.69217660428503,12.30951503542006,10.889932099743742,11.78625,11.142749999999992,11.099157386308466,13.445981857386544,12.111168623712423,12.705347137894787,17.75777777777778,15.273194444444442,16.507303004224344,14.085336706371578,13.699903926307444,14.367563060792715,9.712693452380952,10.772023809523805,10.164355694928368,9.570698988167473,8.531904956937487,7.251384389978627
2007-11-30,POMKH,10.701818181818183,14.936000000000002,17.736666666666665,9.01625,10.160130681818183,10.73801704545455,10.766088269445536,11.361616879949299,10.141603909043852,11.005968831316064,13.331958333333333,11.533249999999992,12.63389443178508,13.913466043304224,10.906178436854965,10.393287118958405,17.92763888888889,17.813611111111108,16.999048469201274,15.040107875132547,15.170463347437115,13.871055136622854,10.50125744047619,9.920014880952376,9.70511341695702,9.365760717638176,9.002066819883984,10.423742498975713
2008-02-29,POMRB,9.553,15.126,17.526666666666667,10.42,10.702556818181819,9.354079545454551,10.280852961667321,10.778580312899427,11.255482109727373,10.967568412907129,14.8955,12.039249999999992,13.630736659071047,14.352764766309356,12.963468409682278,12.962549004149693,17.91875,17.701944444444443,17.21009574818743,15.874024416571679,18.362620810114826,12.898774258635234,11.127142857142855,9.50537202380952,9.991068050174214,9.63912065883069,9.776538383150587,8.63637821445094
2008-05-31,PREMON,11.80090909090909,15.991666666666667,18.66,14.03375,10.215977272727274,10.966181818181825,10.88887541336403,10.854828285492053,10.623976060199505,10.788972858476033,14.952833333333333,14.624666666666657,14.575108662109294,14.901233768819598,13.20314243509642,12.184560982531966,17.554166666666667,18.153333333333332,17.790057448912457,16.919460974217124,15.349278564497777,15.773736811876244,10.71314732142857,11.497142857142851,11.608140830104528,10.902702376097295,10.196489317514544,9.769641852899147
2008-08-31,MONSOON,9.7,14.611666666666665,16.813333333333333,9.558571428571428,9.923272727272728,10.438931818181825,10.413325248018417,10.41365901031117,12.380792650294081,10.916734192331676,14.629333333333332,15.166333333333325,14.589731863932244,15.094930474644645,14.00989501081748,13.989186083222311,17.429166666666667,17.684166666666666,17.399367802680807,17.363376747935064,15.842448837811583,17.234281486758295,10.655044642857142,10.757142857142851,10.788313069491288,10.457778103809542,11.102835791622342,11.372707479743692
2008-11-30,POMKH,8.91818181818182,13.228,16.69666666666667,8.664285714285715,9.927992424242424,9.993022727272734,9.815267876083778,9.841681265358705,9.983151715348534,10.763116335903673,14.472874999999998,14.739333333333326,14.045039118359346,14.972350190142457,12.85587880796038,13.542725137371647,17.524583333333332,17.424166666666668,17.118287348275153,17.66814858971121,16.455287144020513,16.96987167924453,10.5921875,10.66915178571428,9.938702127409059,9.8813679088913,9.896464022561565,9.611446376347233
2009-02-28,POMRB,8.995000000000003,14.245999999999999,17.566666666666666,10.307142857142855,10.302348484848483,9.853522727272736,9.487160725650268,9.382717595864298,10.925788765041268,10.530185645994317,14.317458333333331,14.519333333333327,14.125423471015607,15.05062178478691,14.21731386677516,14.125978353872965,17.89916666666667,17.434166666666666,17.297639075631757,18.09825969008762,19.1513148508949,18.63523090470275,10.94908482142857,10.640937499999994,10.086078419302577,9.966033743115556,10.293138969907135,9.560033406251165
2009-05-31,PREMON,12.396666666666665,15.62,19.383333333333336,13.64375,10.878191287878787,10.00246212121213,10.650963102056828,9.893775678941235,10.27022667610697,10.336362123928994,14.294,14.42641666666666,14.723254082609365,15.379171309954678,14.051036967725619,13.48984797907487,18.778333333333332,17.615000000000002,18.131916778712387,18.898035870558502,15.97819731728849,17.381200375433096,11.604910714285714,10.543437499999996,11.509147051581547,11.015467406651105,10.522288919135173,10.111561534825226
2009-08-31,MONSOON,12.099090909090906,13.74,19.086666666666666,12.80375,11.278939393939394,10.602234848484855,11.230214224870458,10.331828983930818,12.127090182536199,10.596483992599461,14.22675,14.208499999999994,14.329952449565619,15.279033339086086,14.625775554500784,14.347809055852327,19.97125,18.183333333333337,18.5138167338941,19.49199353695665,16.491516163951264,18.98766596251308,11.852232142857144,11.35473214285714,12.026988230948929,11.499718426363154,11.211662492304345,11.596394268453572
2009-11-30,POMKH,11.125833333333333,13.912,21.456666666666667,10.665714285714284,11.550647727272727,11.154147727272733,11.188461868255608,10.501907221342773,10.008966732189828,10.78619421175599,13.964500000000001,14.379499999999995,14.162771469739372,15.209789416384677,13.188762678563318,14.142188202974166,21.11416666666667,19.373333333333335,19.690956707003124,20.579708198107802,17.450981469889342,19.790917775255046,11.615691964285713,11.855089285714282,11.482478652855072,11.203672484357801,10.955980498511495,11.399863670145745
2010-02-28,POMRB,9.993333333333334,13.024000000000001,22.35,10.284285714285714,11.57430303030303,11.403731060606065,10.710410454286698,10.366944738510737,11.181497845678361,10.829075020981394,14.068,14.073999999999995,13.707262881843622,14.958458948167099,14.616995413305876,14.122129794314537,22.048333333333332,20.569166666666668,20.754574024201876,21.744537689382216,20.950332016808815,22.63657511996651,11.107433035714285,11.849374999999997,11.003201477427329,10.883535576283824,11.638167478809642,10.798466076765347
2010-05-31,PREMON,13.572000000000005,14.744000000000002,23.74333333333333,11.774285714285712,11.661979166666669,11.697564393939398,11.855046272572022,11.192425286262377,10.604184015702918,10.723559276059092,14.437000000000001,13.854999999999995,14.121957729106173,15.067292587561408,14.142203611824403,13.955380771546492,24.126041666666666,21.659166666666664,21.950077747854458,23.097047792032818,18.414083416477112,20.457473540416377,10.743571428571427,11.382008928571423,11.311635172170682,11.101969787669454,11.452684454563773,10.716693377183248
2010-08-31,MONSOON,11.113,15.444,22.2,10.607142857142858,12.178611111111113,11.451041666666672,11.558227763543211,11.305611082998887,12.549700978305566,11.083186320624808,14.8921875,14.280999999999993,14.650774637463705,15.291994753490501,14.532944715568519,13.850695332563555,26.313333333333333,22.4375,22.050046648712673,23.830041588457416,19.33801839721002,20.466005031223453,10.626071428571427,10.832857142857138,11.029838246159553,10.908264737443533,11.293365593287733,11.31981844672805
2010-11-30,POMKH,12.813333333333333,15.16,34.965,9.95142857142857,12.184333333333333,11.872916666666672,12.060269991459261,11.840492578452247,10.283146534226523,11.086950416695958,15.740458333333335,14.592999999999995,14.854464782478223,15.422843072236832,13.437767813621019,14.361055748950358,27.235416666666666,25.814583333333335,27.216027989227605,27.791395286903036,20.354426878246052,21.53174862385228,10.207633928571427,10.65428571428571,10.59847437626716,10.57826000106086,10.347083072706676,10.760602484004291
