Date,Season,Kattiwada,Jobat,Bhabra,Alirajpur,Kattiwada_Trend,Kattiwada_SMA,Kattiwada_EWMA,Kattiwada_DES,Kattiwada_TES,Kattiwada_ARIMA,Jobat_Trend,Jobat_SMA,Jobat_EWMA,Jobat_DES,Jobat_TES,Jobat_ARIMA,Bhabra_Trend,Bhabra_SMA,Bhabra_EWMA,Bhabra_DES,Bhabra_TES,Bhabra_ARIMA,Alirajpur_Trend,Alirajpur_SMA,Alirajpur_EWMA,Alirajpur_DES,Alirajpur_TES,Alirajpur_ARIMA
2000-02-29,POMRB,7.04,13.46,4.8,8.134,5.7925,5.25625,5.717994972775301,5.544827533600721,5.817008943155383,5.179040474427687,10.971458333333333,9.240833333333335,9.653662904486822,9.842961792396462,9.84155053726306,7.494619889637756,5.18125,5.186666666666667,4.667954798250886,4.904646429067228,4.2093535049318165,3.6152774035497615,7.485479166666666,6.117041666666669,6.274554993544642,5.816869055448961,6.2841915112036855,6.343828048135272
2000-05-31,PREMON,6.14,13.044999999999998,6.4,9.733333333333333,6.57375,5.5075,5.886796983665181,5.659988627265592,6.931387180513239,6.331118318186453,14.061666666666666,9.567083333333334,11.010197742692093,11.10999797681245,11.659435763115134,11.135572516032877,5.3374999999999995,5.2625,5.360772878950532,4.936006734278642,6.584802792757405,5.865813481288361,8.517249999999999,7.062041666666669,7.658066329460118,6.92253360803891,9.20142425345882,7.990812422988599
2000-08-31,MONSOON,6.98,13.855,4.8,9.325,7.34625,6.077500000000001,6.324078190199108,5.936681539727461,4.150256441935808,4.349895852258996,16.762499999999996,12.375833333333334,12.148118645615256,12.138436959786516,8.577714307479017,8.528235733178944,5.86875,5.1000000000000005,5.1364637273703195,4.956178665701736,4.357053294065878,4.25077070502115,9.462166666666667,7.90891666666667,8.32483979767607,7.583904822132407,5.660263752581124,6.461560693250478
2000-11-30,POMKH,8.120000000000001,22.63,6.3,9.31,7.992500000000001,7.070000000000002,7.042446914119465,6.405316826424532,5.857811651844759,6.397646512380387,19.184375,15.747500000000002,16.340871187369153,16.724605916499545,13.370566894343693,12.980021561786177,6.4125000000000005,5.575000000000001,5.601878236422191,4.986764242963909,4.046212061154735,3.8030373101591435,10.161249999999999,9.125583333333337,8.71890387860564,8.045947938289771,7.900671333560721,7.428371096924434
2001-02-28,POMRB,9.25,21.58,7.15,10.826666666666668,8.4525,7.622500000000002,7.925468148471679,7.020172960454001,8.000258776476755,7.729312972264551,20.5475,17.777500000000003,18.436522712421493,18.606981412862456,20.499175155144073,17.582576297743618,6.96875,6.1625000000000005,6.221126941853315,5.023265424657929,5.087956223595116,4.774066910126841,10.570125,9.798750000000004,9.562008993830052,8.81127908826855,10.412578150152482,10.295536009440369
2001-05-31,PREMON,9.1,24.3,8.4,12.633333333333333,8.568125,8.362500000000002,8.395280889083008,7.462218437118992,9.125210367432942,8.517628371514729,19.275,20.591250000000002,20.781913627452894,20.83576840706965,20.96292006979777,19.15036979340364,7.4,6.662500000000001,7.092676165111989,5.068498682298668,7.570027549771386,6.586664298374986,10.67775,10.523750000000003,10.790538729631365,9.874521944850313,12.540348847375242,11.509083883909886
2001-08-31,MONSOON,7.6999999999999975,13.505,7.25,9.696,8.6375,8.5425,8.117168533449803,7.491404779316226,6.646921045169539,7.298786770016101,18.320000000000004,20.50375,17.871148176471735,16.997634859510402,18.922576463996748,17.96540218271616,7.6000000000000005,7.275000000000001,7.155605699067194,5.1057379319037555,5.660558135772527,4.83098418423266,10.637333333333332,10.616500000000002,10.352723237778818,9.773115931031064,8.757836054674659,9.227465863177104
2001-11-30,POMKH,8.325,12.8,7.3,9.8,8.612499999999999,8.59375,8.20030112006988,7.653579325444132,7.65222631022335,8.49223352123718,17.698749999999997,18.04625,15.842688905883042,14.690386765830894,18.008381654330314,17.69422192455936,7.3375,7.525000000000001,7.2133634194403164,5.143329835292849,5.941226609202927,5.482919011129976,10.31175,10.739,10.13163394266729,9.73174327347297,9.498978188927207,9.2929680753492
2002-02-28,POMRB,9.6,23.77,7.75,10.013333333333334,8.6,8.68125,8.760180672041928,8.063796181576999,9.166436482213811,9.16398479782041,17.974375000000002,18.59375,19.013613343529826,18.568888284866105,17.4166001287923,14.62232552814016,6.5125,7.6750000000000025,7.428018051664189,5.184068384735223,6.778446419395506,6.004894887810631,9.988645833333333,10.535666666666668,10.084313698933709,9.764388288472198,11.401458227658622,10.530092155317663
2002-05-31,PREMON,8.55,17.14,5.7,10.842,8.434999999999999,8.543750000000001,8.676108403225157,8.146541729552014,9.968783149423489,9.466235461344402,20.321250000000003,16.80375,18.264168006117895,17.50721535586159,20.693923669966004,19.4299227154373,5.468750000000001,7.0000000000000036,6.736810830998514,5.210505562845931,8.801125654889589,7.580713005756346,9.716958333333332,10.087833333333334,10.387388219360226,10.02754288633038,12.538242442904318,11.460108766499514
2002-08-31,MONSOON,8.15,22.87,3.35,8.9025,7.9087499999999995,8.656250000000002,8.465665041935095,8.121195257343128,6.939665940162271,7.666242517379638,20.198749999999997,19.145000000000003,20.106500803670738,19.607159135897717,14.976367251107828,13.64476602039536,4.47375,6.025000000000004,5.382086498599108,5.220486722044044,6.330528664926334,5.218268277359584,9.414041666666666,9.889458333333334,9.793432931616135,9.651081120729863,7.771884069890678,7.740565946085859
2002-11-30,POMKH,6.555,22.21,2.85,8.42,7.624375000000001,8.213750000000001,7.701399025161057,7.745330022615386,8.00712834428377,8.831709571595983,18.454375,21.497500000000006,20.947900482202442,20.3862494364873,21.1653684220275,20.106454600928615,4.2700000000000005,4.912500000000004,4.369251899159465,5.226864512581515,5.724443143579561,4.95172211789621,9.590874999999999,9.544458333333335,9.24405975896968,9.245785016524271,8.618850139170178,8.300146086947237
2003-02-28,POMRB,7.16,13.38,4.24,8.97,7.145,7.60375,7.4848394150966335,7.5897573055734435,8.681443167690592,8.745248203940102,16.746875000000003,18.900000000000006,17.920740289321465,16.707803052827167,23.910352005345114,21.56404354843601,4.34875,4.035000000000004,4.317551139495679,5.242823313645946,5.703716075797348,5.233819904257314,9.4718125,9.283625,9.134435855381808,9.119356618606766,10.246464646734447,9.272000320058842
2003-05-31,PREMON,8.715,13.575,7.58,13.3,6.483125,7.644999999999999,7.976903649057981,7.816759311427235,8.711047847141662,8.095141897425833,14.69125,18.008750000000006,16.182444173592877,14.89891532544267,18.178080959828762,16.390272526619206,4.171250000000001,4.5050000000000034,5.622530683697407,5.28201995275941,6.4223338790372555,5.633343209079282,8.573,9.898125,10.800661513229084,10.28496285800832,11.444647692447106,10.070050710032843
2003-08-31,MONSOON,4.15,12.775,2.1,5.492000000000001,6.154375,6.645,6.446142189434789,6.972685188575398,6.24428539283117,7.030856069272164,13.4625,15.485000000000007,14.819466504155727,13.595365931729988,11.900667827341593,11.771077804867046,3.97625,4.1925000000000034,4.213518410218445,5.282952872730293,4.758243815406838,4.597955718524716,8.0595,9.0455,8.67719690793745,8.844304102627467,8.631211413660505,8.774891947490518
2003-11-30,POMKH,5.26,15.86,2.68,4.64,5.820625000000001,6.321249999999999,5.971685313660873,6.567782034977038,6.0055536935723755,6.5578919963229225,12.619375,13.897500000000006,15.235679902493438,14.348093209478375,14.343993692418117,14.129203507149008,3.705,4.150000000000003,3.6001110461310666,5.28778709435458,4.233603221204389,3.5183512630507026,7.335,8.1005,7.06231814476247,7.58147600744724,7.130319480649467,7.337284053024816
2004-02-29,POMRB,5.825,9.9,2.85,8.642000000000001,5.47375,5.987499999999999,5.913011188196524,6.380815992657558,6.95915139827846,6.822884586961344,11.256458333333335,13.027500000000005,13.101407941496063,11.982364646194725,17.34051468538509,14.957803353520825,3.5574999999999997,3.8025000000000033,3.30006662767864,5.293675725188097,4.752128914817558,4.50741819423768,6.183500000000001,8.018500000000001,7.694190886857482,7.850659909603765,7.497919426028332,6.420609437141395
2004-05-31,PREMON,7.380000000000001,10.31,6.8,7.8320000000000025,5.320625000000001,5.65375,6.4998067129179145,6.583537381917273,7.141838220086778,6.586430714886501,9.274166666666668,12.211250000000007,11.984844764897638,10.950528730116382,13.257058535705028,11.992721709817296,3.5349999999999997,3.607500000000003,4.700039976607184,5.32701956803163,5.942202710127329,6.272983286716346,5.709250000000001,6.651500000000001,7.74931453211449,7.805760193484761,10.027092231262463,9.998127942894278
2004-08-31,MONSOON,2.71,5.136666666666667,1.7,1.7480000000000002,5.4125,5.293749999999999,4.983884027750749,5.69723089404511,4.7676501871794414,5.221423204502935,8.232916666666668,10.301666666666675,9.245573525605248,8.027062733686076,7.863340613672964,8.557506044150239,3.6374999999999997,3.5075000000000034,3.5000239859643103,5.324730608146541,3.4197680901717775,3.690509113369381,5.223375000000001,5.715500000000001,5.348788719268694,6.011055774557473,4.986430384951576,4.673049633744656
2004-11-30,POMKH,5.475,7.64,2.9,4.59,5.60125,5.3475,5.180330416650449,5.629326993948923,4.543399032589318,4.94462259005075,8.639166666666666,8.246666666666675,8.60334411536315,7.674696775399986,8.385079056736657,9.141494089060036,3.6125,3.5625000000000036,3.2600143915785864,5.330660171169568,3.299810777144182,3.370969084727763,4.8135,5.703000000000001,5.045273231561216,5.569019164175548,3.4309807294725316,2.889953526886078
2005-02-28,POMRB,6.3450000000000015,9.79,3.45,4.805,6.026875,5.477500000000001,5.64619824999027,5.77113234145941,6.159914074673032,5.897337915740139,8.804583333333332,8.219166666666675,9.07800646921789,8.486377755685224,10.17502803849682,8.252403876170662,3.59375,3.7125000000000035,3.336008634947152,5.340302403724799,3.9565837354914186,4.021046873249572,5.25225,4.74375,4.94916393893673,5.319604453263807,5.8052494470083795,6.130826750913022
2005-05-31,PREMON,8.37,13.67,6.0,8.39,6.390000000000001,5.725,6.735718949994162,6.333116056576085,6.86404672034343,6.375401388590089,8.823333333333334,9.059166666666675,10.914803881530734,10.69849365331132,9.85655699195289,9.222364735441376,3.7,3.5125000000000037,4.401605180968291,5.367637522951077,5.983652449645756,6.242433711122322,5.7035,4.88325,6.325498363362038,6.182593861399061,7.155315464522237,6.905064362689328
2005-08-31,MONSOON,5.125,3.1,2.35,4.7,6.458125,6.328749999999999,6.0914313699964975,6.0429647215241085,4.990969875871947,5.172129490772008,9.32625,8.550000000000008,7.78888232891844,6.95573402483213,8.070412703864498,8.841910941665745,3.7812499999999996,3.6750000000000043,3.5809631085809746,5.369442035134496,2.764242801975046,3.0819977390287425,6.115374999999999,5.62125,5.675299018017222,5.721861625014795,4.0005914269811935,3.2063866071783442
2005-11-30,POMKH,5.965,9.826666666666666,3.1,5.247999999999998,6.36375,6.45125,6.040858821997898,6.006175847794656,5.6330090582278665,6.067857136683612,9.559166666666666,9.096666666666675,8.60399606401773,8.132156991945596,7.394835721687309,8.225224907209139,4.5375,3.7250000000000045,3.388577865148585,5.37633941733522,3.161620037295446,3.4455996123897266,6.566999999999999,5.785749999999999,5.5043794108103326,5.5557608639780085,4.610448695969868,5.47122874557461
2006-02-28,POMRB,6.4,11.626666666666665,3.9,7.442,6.031875,6.464999999999999,6.184515293198739,6.074884352706529,7.012520387470149,6.79248693844111,9.829166666666666,9.555833333333341,9.813064305077305,9.571330512564824,10.880063771935298,9.164134934237993,5.186249999999999,3.837500000000005,3.593146719089151,5.388698970092245,3.8579432266046334,4.071849268795141,6.289312499999999,6.444999999999999,6.2794276464862,6.0744135144109,6.697976840115874,6.516179261682003
2006-05-31,PREMON,7.56,13.696666666666665,11.6,9.366,5.7125,6.262499999999999,6.734709175919243,6.387124976994785,7.401388695598272,7.103050830492623,9.70375,9.562500000000007,11.366505249713049,11.270925924776822,11.165459449132008,10.840572600009347,5.1325,5.237500000000004,6.79588803145349,5.454722757911572,6.095729944045794,6.115822315728622,5.7255,6.689,7.514056587891719,6.99770333613487,9.007169321334695,9.078814349518275
2006-08-31,MONSOON,3.28,5.233333333333333,1.94,1.5025,5.609999999999999,5.80125,5.352825505551546,5.6726351700686575,4.995757295748319,5.181111630252318,8.917083333333334,10.09583333333334,8.913236483161162,8.23714138020477,8.695081898109652,8.867449103860512,5.19,5.135000000000004,4.853532818872094,5.453400724452486,3.79222716012554,4.624777948278021,5.2045625,5.8896250000000006,5.109433952735031,5.370083407669879,5.370837874134349,5.589270177971102
2006-11-30,POMKH,5.255,6.69,3.08,3.935,5.585,5.623749999999999,5.3136953033309275,5.5611643523881735,4.906643782629856,5.3468932501062145,8.035833333333333,9.311666666666673,8.023941889896697,7.344121869163984,8.82456603978958,9.63330970413849,4.779999999999999,5.130000000000004,4.144119691323256,5.459880370330508,4.00009514453199,3.3511853069900828,4.5489999999999995,5.561375000000001,4.6396603716410185,4.927206205264922,3.4690198028984685,4.023147326058902
2007-02-28,POMRB,6.29,8.469999999999999,4.38,4.5875,5.3374999999999995,5.5962499999999995,5.7042171819985565,5.706128264752763,6.292623701306244,6.042192388052862,7.553333333333333,8.522500000000006,8.202365133938018,7.7056995601439136,9.873049825169115,8.322808376545488,4.33625,5.250000000000004,4.238471814793954,5.475309580512999,4.560789313157056,4.150669289815546,4.3911875,4.847750000000001,4.618796222984611,4.803978925746028,5.462205819400284,5.391219723591227
2007-05-31,PREMON,7.47,9.803333333333333,7.84,6.975999999999999,4.91,5.5737499999999995,6.4105303091991335,6.081814524142524,6.922561659524144,6.664829150403092,7.555,7.5491666666666735,8.842752413696143,8.508544796474112,9.011336752480934,9.057418307689536,4.335,4.310000000000004,5.679083088876372,5.514805233555208,7.907635935714254,8.392148318032966,4.51275,4.250250000000001,5.561677733790766,5.409228221507285,6.881304748446601,7.256948567585322
2007-08-31,MONSOON,1.39,5.266666666666667,2.15,2.63,4.614375,5.101249999999999,4.40231818551948,5.014345090646215,4.670619236275324,4.689094548102837,7.849374999999999,7.557500000000006,7.412318114884352,6.826462023914183,5.612872668800659,5.805221660155761,4.19125,4.362500000000003,4.267449853325823,5.5145711757936215,3.0334455104690976,2.7943904278753635,4.604187499999999,4.532125000000001,4.389006640274459,4.57664334757939,3.09973265506533,2.1212026193201288
2007-11-30,POMKH,3.725,6.669999999999999,2.86,3.78,4.26875,4.71875,4.131390911311688,4.7102784822977295,3.9629735536969135,4.403813451075862,8.135833333333332,7.552500000000006,7.115390868930611,6.606613598793529,7.404888670236612,8.277026405197105,3.9637499999999997,4.307500000000003,3.704469911995494,5.519140130621884,3.6152379003718575,3.362059720837229,4.89575,4.493375000000001,4.145403984164675,4.322766793415633,3.0667120368181133,3.792704622462386
2008-02-29,POMRB,5.455,10.845,3.45,5.474,4.24,4.51,4.6608345467870125,4.861518740387426,5.1171989540156275,4.892598204172412,8.553749999999999,8.146250000000007,8.607234521358366,8.422530580572548,9.200275498496662,7.865177392239066,4.233750000000001,4.075000000000003,3.602681947197296,5.527693277598486,4.361811455725764,4.203189511540608,5.4715,4.715000000000002,4.6768423904988055,4.634629500938775,5.195885639884564,5.270956860159911
2008-05-31,PREMON,5.54,9.72,6.95,8.422,4.33375,4.0275,5.012500728072208,4.9974785842099045,5.881694250504429,5.691584494031702,9.412916666666666,8.125416666666673,9.05234071281502,8.840098745695553,9.964931450644418,10.111221809765699,4.7575,3.8525000000000027,4.941609168318378,5.560563820909242,7.598400656832756,7.000142995138473,6.0585,5.076500000000002,6.1749054342992835,5.708832030864612,7.248887972191242,7.4338129723976
2008-08-31,MONSOON,3.09,8.693333333333333,5.2,5.79,3.98875,4.4525,4.243500436843325,4.555398882859602,3.278310529968059,3.0334907244179794,10.883125,8.98208333333334,8.908737761022346,8.581210290472798,6.013136493135388,6.13352016648205,5.10625,4.615000000000003,5.044965500991026,5.5811886902268695,2.445942006292397,2.7506151780528114,6.580250000000001,5.866500000000002,6.02094326057957,5.703635136652818,4.0603069421137565,3.9102970132911676
2008-11-30,POMKH,2.775,10.116666666666664,4.0,5.316000000000002,3.759375,4.214999999999999,3.656100262105995,4.1431212503217765,3.7929403486544624,4.163473114145201,12.229166666666666,9.843750000000007,9.391909323280073,9.105331005214861,9.420117157922245,10.023971714378519,5.47875,4.900000000000003,4.626979300594615,5.5933602998227485,3.721891135736252,4.01002800070205,7.005750000000001,6.250500000000002,5.738965956347743,5.562613061753758,5.236688682728008,5.716881830633621
2009-02-28,POMRB,3.645,19.16,5.1,8.112,3.9000000000000004,3.762499999999999,3.651660157263597,4.018576777016393,4.638873661793415,4.453628629316284,12.073541666666667,11.922500000000007,13.299145593968044,13.555151071048224,11.97935539568088,10.568235569215025,6.034999999999999,5.312500000000003,4.816187580356769,5.613104542141842,4.625031375484591,4.206049030154294,7.416500000000001,6.910000000000003,6.688179573808646,6.273400418548108,7.017256353606965,7.118703276768486
2009-05-31,PREMON,5.515,12.173333333333336,8.28,9.188,4.1925,3.7562499999999988,4.396996094358158,4.339935878016042,4.877007095492256,4.677203673580473,11.062291666666665,12.53583333333334,12.84882068971416,12.623594103368458,15.69811752963907,15.280503193810354,6.6875,5.645000000000002,6.201712548214061,5.654972993072649,8.171428796865131,7.512017270417163,7.903875,7.101500000000002,7.688107744285188,7.086444726662883,9.519300169677319,9.481751553574213
2009-08-31,MONSOON,4.24,4.995,8.32,8.31,4.45875,4.043749999999998,4.334197656614895,4.303699636948508,2.6608575492232878,2.418842948402806,9.516666666666667,11.611250000000005,9.707292413828496,8.825316379192389,9.996110666712983,9.66840919050653,7.2175,6.4250000000000025,7.049027528928437,5.697126359033205,3.874111531773738,4.236161630906607,7.972,7.731500000000002,7.936864646571113,7.4053626078799555,5.503485171921618,5.775071064855659
2009-11-30,POMKH,3.965,5.725,6.1,6.695,4.633125,4.341249999999999,4.1865185939689376,4.214248964088785,3.874096298376711,4.124568014848467,7.755833333333333,10.513333333333339,8.114375448297096,7.201807808162419,9.304152479580623,9.540456820242735,7.650937500000001,6.950000000000003,6.669416517357062,5.723784328773213,4.939115199456274,5.02523670195235,7.88175,8.076250000000002,7.440118787942668,7.1622590306692935,7.271980926516875,6.99676136041138
2010-02-28,POMRB,4.585,11.186666666666666,7.24,7.278,4.645625,4.576249999999999,4.345911156381362,4.283548985525958,5.158314739585312,4.8994692504733575,6.974166666666667,8.520000000000007,9.343291935644924,8.887696746521621,9.581768612846531,8.735112027594125,7.595625,7.485000000000003,6.897649910414238,5.758346395823136,6.045612031180755,5.3731744368907925,7.7010625,7.867750000000001,7.3752712727656,7.1597694174416295,8.69167194586717,8.839470140783707
2010-05-31,PREMON,5.97,6.0600000000000005,9.6075,9.3,4.4781249999999995,4.689999999999999,4.9955466938288176,4.6465034253658,5.562679593328545,5.41326762590249,6.768541666666667,6.991666666666673,8.029975161386954,7.388827039649248,10.325172170972078,10.084824049009075,7.030625000000001,7.816875000000003,7.981589946248542,5.809414017560327,9.646824550268274,8.52030762873619,7.398562500000001,7.89575,8.14516276365936,7.743955662499335,9.81440855628739,9.246314252604272
2010-08-31,MONSOON,3.885,4.855,6.55,6.7525,4.3975,4.6012499999999985,4.5513280162972904,4.461515626366305,3.255353722284798,3.143654251319589,6.775,6.956666666666673,6.759985096832172,6.058160244726237,4.22807566580429,4.242001354441575,6.494375000000001,7.374375000000002,7.408953967749126,5.839169766686685,6.235495258282186,5.970290611715276,7.2975,7.5063749999999985,7.5880976581956165,7.41769272802296,5.697907406250149,6.099252845589882
2010-11-30,POMKH,2.98,4.2200000000000015,3.35,5.8325000000000005,3.9124999999999996,4.354999999999999,3.922796809778374,4.1162979821603605,4.0932916780494395,4.335036138087716,7.877916666666668,6.5804166666666735,5.743991058099303,5.0777454978664744,6.539378486570702,7.117444654026985,6.5509375,6.686875000000002,5.785372380649475,5.8465339455293135,5.8511733890081095,5.187325754456317,7.6405,7.290749999999999,6.88585859491737,6.921015942450004,6.5030703817396756,6.273911027115667
2011-02-28,POMRB,4.925,12.743333333333332,5.7,7.331999999999999,3.286875,4.439999999999999,4.323678085867025,4.283733396985406,4.901536129886618,4.629319587266982,9.368125000000001,6.96958333333334,8.543727968192915,8.510536365989967,7.489241702763551,7.241133427910166,6.4125,6.301875000000003,5.751223428389686,5.870171627967755,6.293054001919181,5.378470865831305,7.887437499999999,7.30425,7.064315156950421,7.005296415742002,7.871299190805759,7.280230510041513
2011-05-31,PREMON,1.75,13.326666666666664,11.6,11.99,3.270625,3.384999999999999,3.2942068515202148,3.704060900769933,5.541785542253732,5.433001406251485,10.4825,8.786250000000006,10.456903447582414,10.552299187272855,10.179946721799952,9.944440620347521,5.9875,6.8000000000000025,8.090734057033812,5.934935686321936,9.306698826682501,8.485361571672993,7.8428125,7.97675,9.034589094170252,8.41454057847717,9.474828794828062,9.033792000390825
