Date,Season,Udaipurwati,Alsisar,Surajgarh,Buhana,Jhunjhunun,Nawalgarh,Chirawa,Khetri,Udaipurwati_Trend,Udaipurwati_SMA,Udaipurwati_EWMA,Udaipurwati_DES,Udaipurwati_TES,Udaipurwati_ARIMA,Alsisar_Trend,Alsisar_SMA,Alsisar_EWMA,Alsisar_DES,Alsisar_TES,Alsisar_ARIMA,Surajgarh_Trend,Surajgarh_SMA,Surajgarh_EWMA,Surajgarh_DES,Surajgarh_TES,Surajgarh_ARIMA,Buhana_Trend,Buhana_SMA,Buhana_EWMA,Buhana_DES,Buhana_TES,Buhana_ARIMA,Jhunjhunun_Trend,Jhunjhunun_SMA,Jhunjhunun_EWMA,Jhunjhunun_DES,Jhunjhunun_TES,Jhunjhunun_ARIMA,Nawalgarh_Trend,Nawalgarh_SMA,Nawalgarh_EWMA,Nawalgarh_DES,Nawalgarh_TES,Nawalgarh_ARIMA,Chirawa_Trend,Chirawa_SMA,Chirawa_EWMA,Chirawa_DES,Chirawa_TES,Chirawa_ARIMA,Khetri_Trend,Khetri_SMA,Khetri_EWMA,Khetri_DES,Khetri_TES,Khetri_ARIMA
1996-02-29,POMRB,38.63948717948717,41.435384615384606,68.33175824175825,72.87530555555556,50.87929487179486,52.709523809523795,58.74294871794874,21.451277777777783,,,38.63948717948717,38.56870965173137,38.75332559578099,0.0,,,41.435384615384606,41.34671822513147,41.42238151070821,0.0,,,68.33175824175825,68.3661527826168,68.34438645102342,0.0,,,72.87530555555556,72.66850343397051,72.7602542813712,0.0,,,50.87929487179486,50.12114369979745,50.78329770602243,0.0,,,52.709523809523795,52.77439908946563,52.57275598276115,0.0,,,58.74294871794874,58.98766902952076,58.808483216709824,0.0,,,21.451277777777783,21.879786296051922,21.376510114785965,0.0
1996-05-31,PREMON,38.33269230769231,42.67884615384615,68.84491758241761,74.22073333333333,49.80050000000001,52.29006410256411,58.80615384615384,22.7007,,,38.51676923076923,38.35248414759946,38.33860348036865,38.63914962777091,,,41.932769230769225,41.81763877340183,42.59566312942681,41.43531957258101,,,68.537021978022,68.56718607536745,69.13280518215198,102.4976216652247,,,73.41347666666667,73.30580763870405,74.67955144470986,71.97298003837633,,,50.447776923076916,50.09555392131148,50.041123876380446,50.879124009623716,,,52.54173992673992,52.604898534988706,52.486342386849294,52.70938346715562,,,58.76823076923078,59.05759754037446,58.71135861237192,58.74269427207854,,,21.95104666666667,22.188444983580908,22.941088667226243,21.23611891037244
1996-08-31,MONSOON,37.876363636363635,41.82083333333333,69.3754107142857,69.75389583333333,49.65318055555554,53.399375,59.73625000000001,22.332166666666666,38.54069347319347,,38.26060699300699,38.03227494339626,38.78028098915245,38.5206215349765,41.87599816849816,,41.887994871794874,41.888975663253206,41.80935499917042,42.07338845650691,69.17562325026165,,68.87237747252749,68.99619328508837,69.62351249352926,69.358526116412,72.08803923611111,,71.94964433333334,71.45317282759318,70.12311534931845,73.25158931592465,50.036179754273505,,50.12993837606837,50.051551968051996,50.034332732044106,50.335855923263146,52.90718120421245,,52.88479395604395,52.99204808365374,53.54157831324279,52.46802100414176,59.38687385531137,,59.15543846153847,59.593262223284704,59.75860783571089,58.78278056997519,22.196173611111114,,22.10349466666667,22.286500046239546,22.113300690713597,21.920704021835462
1996-11-30,POMKH,39.31423076923077,41.56892857142857,70.15040646258504,71.50222222222223,49.81174358974361,53.22976190476191,60.262142857142855,22.30055,38.54069347319347,38.54069347319347,38.6820565034965,38.42642551419458,38.44782882762445,38.15589078128611,41.87599816849817,41.87599816849817,41.76036835164835,41.834012770661005,41.48947645685092,41.981992571340385,69.17562325026165,69.17562325026165,69.3835890685505,69.67438095276027,69.8198640860088,69.8968448859339,72.08803923611111,72.08803923611111,71.7706754888889,71.35949380323967,71.28729315406125,69.51597924307367,50.0361797542735,50.0361797542735,50.00266046153846,50.03814938318443,49.81942881997361,50.102700346089925,52.90718120421245,52.907181204212456,53.02278113553113,53.13709171205955,52.9971371958108,52.91728408016303,59.386873855311364,59.386873855311364,59.59812021978023,60.12516535647961,59.26251993287845,59.32995384817174,22.196173611111114,22.196173611111114,22.182316800000002,22.343312133781104,22.48492360230171,22.450670442741245
1997-02-28,POMRB,38.63948717948717,41.435384615384606,68.33175824175825,72.87530555555556,50.87929487179486,52.709523809523795,58.74294871794874,21.451277777777783,38.54069347319347,38.54069347319347,38.665028773892764,38.41004771551446,38.64787765373074,38.43345574964481,41.875998168498164,41.87599816849817,41.630374857142854,41.71928961015435,41.57930302436084,41.765760729354156,69.17562325026165,69.17562325026165,68.9628567378336,68.77378339870464,68.1672565217604,70.73216188246607,72.08803923611111,72.08803923611111,72.21252751555556,71.98119407859305,72.72686444490895,71.14969353906814,50.0361797542735,50.0361797542735,50.35331422564102,50.188136226392395,50.78329770602243,50.35677344564519,52.907181204212456,52.907181204212456,52.897478205128195,52.99259138184178,52.76774746443975,53.05981473333642,59.386873855311364,59.38687385531137,59.25605161904764,59.54849745833891,60.049636601521826,59.85488289856713,22.196173611111114,22.196173611111114,21.889901191111115,22.037108783893423,21.319214671489473,22.15097342525586
1997-05-31,PREMON,38.33269230769231,42.67884615384615,68.84491758241761,74.22073333333333,49.80050000000001,52.29006410256411,58.80615384615384,22.7007,38.54069347319347,38.54069347319347,38.53209418741258,38.27913777422775,38.27358214361422,39.05280582687414,41.875998168498164,41.87599816849817,42.04976337582417,42.10090695111566,42.71357482535661,41.964334395967136,69.17562325026165,69.17562325026165,68.91568107566721,68.74591477207217,69.0030717974969,68.87617989110659,72.08803923611111,72.08803923611111,73.01580984266667,72.95477638902076,74.5125934376548,72.80422725878375,50.036179754273505,50.0361797542735,50.132188535384614,50.152450526281314,50.041123876380446,49.99523060243494,52.90718120421245,52.907181204212456,52.65451256410256,52.72826292853108,52.592724442827084,52.902795188208906,59.386873855311364,59.386873855311364,59.07609250989012,59.31649530164125,59.269047561669346,59.23103153219507,22.196173611111114,22.196173611111114,22.214220714666666,22.289820659016048,22.89756686431614,21.90948373244997
1997-08-31,MONSOON,37.876363636363635,41.82083333333333,69.3754107142857,69.75389583333333,49.65318055555554,53.399375,59.73625000000001,22.332166666666666,38.54069347319347,38.54069347319347,38.269801966993,38.01250194825777,38.74155434786404,38.52062153497487,41.87599816849816,41.87599816849817,41.95819135882783,42.08406224648714,41.897954501644065,41.93038704549237,69.17562325026165,69.17562325026165,69.09957293111461,69.0814737543718,69.58840144695345,69.23809545505337,72.08803923611111,72.08803923611111,71.71104423893334,71.27388974743411,70.07434354818822,70.57560758648832,50.036179754273505,50.0361797542735,49.94058534345298,50.09987412906954,50.034332732044106,49.911690758637064,52.90718120421245,52.907181204212456,52.95245753846154,53.061797447521464,53.59961747338822,52.62961108885622,59.38687385531137,59.38687385531137,59.34015550593408,59.71277836644849,60.00919488480119,58.99282274281816,22.196173611111114,22.196173611111114,22.261399095466665,22.34253550511253,22.082208209771764,21.94197689178116
1997-11-30,POMKH,39.31423076923077,41.56892857142857,70.15040646258504,71.50222222222223,49.81174358974361,53.22976190476191,60.262142857142855,22.30055,38.54069347319347,38.54069347319347,38.68757348788811,38.440045659673444,38.42609714061082,38.15589078128612,41.87599816849817,41.87599816849817,41.80248624386813,41.9497752400166,41.556050614543025,41.85241945755873,69.17562325026165,69.17562325026165,69.51990634370279,69.72119474529649,69.94538105160109,69.53763525126492,72.08803923611111,72.08803923611111,71.6275154322489,71.2679281011538,71.42126788091066,70.06369826903764,50.0361797542735,50.0361797542735,49.889048641969225,50.07918928787898,49.81942881997361,49.94272971871661,52.90718120421245,52.90718120421245,53.063379284981686,53.176527513754486,53.028801785091204,52.972237766762575,59.386873855311364,59.386873855311364,59.70895044641759,60.18033813358998,59.37511651427187,59.40957006153136,22.196173611111114,22.196173611111114,22.277059457279996,22.36455927855943,22.464422959327667,22.4208588601318
1998-02-28,POMRB,38.63948717948717,41.435384615384606,68.33175824175825,72.87530555555556,50.87929487179486,52.709523809523795,58.74294871794874,21.451277777777783,38.54069347319347,38.54069347319347,38.668338964527734,38.443683329756446,38.63703041424595,38.43345574964246,41.875998168498164,41.87599816849817,41.65564559247473,41.769212933447605,41.62932721579157,41.763954606610575,69.17562325026165,69.17562325026165,69.04464710292497,68.80419394594372,68.17441621721791,69.44531285145995,72.08803923611111,72.08803923611111,72.12663148157156,71.93442849541007,72.76743830346426,71.56946389832176,50.0361797542735,50.0361797542735,50.285147133899486,50.22299132686537,50.78329770602243,50.352333788285875,52.907181204212456,52.90718120421244,52.92183709479853,53.01488810784879,52.78502280424829,53.086804615517686,59.386873855311364,59.38687385531137,59.32254975503005,59.573967116692074,60.1002297594185,59.887489076202954,22.196173611111114,22.196173611111114,21.94674678547911,22.03358729075791,21.30728249800659,22.022650997026986
1998-05-31,PREMON,38.33269230769231,42.67884615384615,68.84491758241761,74.22073333333333,49.80050000000001,52.29006410256411,58.80615384615384,22.7007,38.54069347319347,38.54069347319347,38.534080301793566,38.32407111323732,38.269612914507036,39.05280582687043,41.875998168498164,41.87599816849817,42.064925817023294,42.0999734734575,42.75116328032241,41.96611437937415,69.17562325026165,69.17562325026165,68.96475529472202,68.76906157769537,68.9305452417708,68.82903379910853,72.08803923611111,72.08803923611111,72.96427222227626,72.93089168415177,74.4132672372333,72.81465726235177,50.036179754273505,50.0361797542735,50.0912882803397,50.18205288618013,50.041123876380446,49.98573769374559,52.90718120421245,52.90718120421244,52.66912789790476,52.74086934121359,52.60214939896795,52.91898716947538,59.386873855311364,59.386873855311364,59.11599139147957,59.328252975091864,59.29178064640674,59.24590772715462,22.196173611111114,22.196173611111114,22.248328071287467,22.269722555000946,22.892211286146,22.01774598716763
1998-08-31,MONSOON,37.876363636363635,41.82083333333333,69.3754107142857,69.75389583333333,49.65318055555554,53.399375,59.73625000000001,22.332166666666666,38.54069347319347,38.54069347319347,38.27099363562159,38.06306391425504,38.7418440793371,38.520621534974865,41.87599816849816,41.87599816849817,41.96728882354731,42.04762972005889,41.926198675238965,41.92747429290225,69.17562325026165,69.17562325026165,69.1290174625475,69.10114899987377,69.5513580642595,69.23606222714064,72.08803923611111,72.08803923611111,71.6801216666991,71.26169105155884,70.02357452515442,69.87539553574796,50.036179754273505,50.0361797542735,49.91604519042603,50.12501534799268,50.034332732044106,49.90492982764955,52.90718120421245,52.90718120421244,52.96122673874285,53.06892502493672,53.604759473434044,52.63925091050377,59.38687385531137,59.38687385531137,59.364094834887744,59.71820611436149,60.01940956922023,58.999400377980635,22.196173611111114,22.196173611111114,22.281863509439148,22.31274023446276,22.081610187714887,21.990978201830266
1998-11-30,POMKH,39.31423076923077,41.56892857142857,70.15040646258504,71.50222222222223,49.81174358974361,53.22976190476191,60.262142857142855,22.30055,38.54069347319347,38.54069347319347,38.688288489065265,38.49302942877614,38.42894091435834,38.15589078128611,41.87599816849817,41.87599816849817,41.807944722699816,41.89190225346373,41.57727344327549,41.850525220510534,69.17562325026165,69.17562325026165,69.53757306256252,69.73900368769773,70.03217219941716,69.66948985030854,72.08803923611111,72.08803923611111,71.60896188890835,71.26169783028074,71.50582919064809,70.03380325835039,50.0361797542735,50.0361797542735,49.87432455015306,50.1005416696182,49.81942881997361,49.93840817671704,52.90718120421245,52.907181204212435,53.06864080515047,53.18055739609214,53.03160712062628,52.977338487520285,59.386873855311364,59.386873855311364,59.723314043789784,60.18284376938016,59.37970629075782,59.41244690306929,22.196173611111114,22.196173611111114,22.28933810566349,22.33044618314496,22.467016562448084,22.324288354785832
1999-02-28,POMRB,38.63948717948717,41.435384615384606,68.33175824175825,72.87530555555556,50.87929487179486,52.709523809523795,58.74294871794874,21.451277777777783,38.54069347319347,38.54069347319347,38.668767965234025,38.496844686926245,38.64132499354663,38.43345574964246,41.875998168498164,41.87599816849817,41.65892067977373,41.70169949405375,41.64527416704128,41.76312480898893,69.17562325026165,69.17562325026165,69.0552471342408,68.82060230435957,68.19543676115475,69.13008173148711,72.08803923611111,72.08803923611111,72.11549935556724,71.9312464933708,72.81134447859982,71.48161481382202,50.0361797542735,50.0361797542735,50.27631267880979,50.24112585754708,50.78329770602243,50.34916336315856,52.907181204212456,52.90718120421243,52.9249940068998,53.01716657509077,52.786553319095184,53.08961071727271,59.386873855311364,59.38687385531137,59.33116791345337,59.575123804661686,60.10229208922984,59.888750259691236,22.196173611111114,22.196173611111114,21.954113974509205,21.99926276427019,21.3117886693941,21.931345734838168
1999-05-31,PREMON,38.33269230769231,42.67884615384615,68.84491758241761,74.22073333333333,49.80050000000001,52.29006410256411,58.80615384615384,22.7007,38.54069347319347,38.54069347319347,38.53433770221734,38.37597767121867,38.27465051628517,39.05280582687044,41.875998168498164,41.87599816849817,42.0668908694027,42.03170516279578,42.76314590796199,41.96594525611377,69.17562325026165,69.17562325026165,68.97111531351152,68.78440906786362,68.881611138753,68.78341554622568,72.08803923611111,72.08803923611111,72.95759294667369,72.92926653218257,74.35255294178644,72.81465726235177,50.036179754273505,50.0361797542735,50.08598760728587,50.1974545030612,50.041123876380446,49.9809240608065,52.90718120421245,52.90718120421243,52.67102204516553,52.74215757063018,52.602984406274366,52.92055689415443,59.386873855311364,59.386873855311364,59.12116228653356,59.32878694218487,59.29270731555148,59.24646272865275,22.196173611111114,22.196173611111114,22.252748384705523,22.23774926221867,22.89763827823764,21.997620718833026
1999-08-31,MONSOON,37.876363636363635,41.82083333333333,69.3754107142857,69.75389583333333,49.65318055555554,53.399375,59.73625000000001,22.332166666666666,38.54069347319347,38.54069347319347,38.27114807587586,38.112813365253665,38.747176307235584,38.52062153497487,41.87599816849816,41.87599816849817,41.96846785497495,41.98502525353557,41.93520248812457,41.92667382097805,69.17562325026165,69.17562325026165,69.1328334738212,69.11564320544646,69.51395972780544,69.19884259214015,72.08803923611111,72.08803923611111,71.67611410133755,71.26086103357318,69.97669039956054,69.87539553574796,50.036179754273505,50.0361797542735,49.91286478659374,50.13809590721501,50.034332732044106,49.901226407752965,52.90718120421245,52.90718120421243,52.96236322709932,53.06965338082405,53.60521503071798,52.64012847686683,59.38687385531137,59.38687385531137,59.36719737192014,59.71845261200296,60.01982595058615,58.99964432743445,22.196173611111114,22.196173611111114,22.28451569748998,22.284730763005047,22.08723192426695,21.990978201830266
1999-11-30,POMKH,39.31423076923077,41.56892857142857,70.15040646258504,71.50222222222223,49.81174358974361,53.22976190476191,60.262142857142855,22.30055,38.54069347319347,38.54069347319347,38.68838115321782,38.54041878129068,38.43428902956536,38.15589078128612,41.87599816849817,41.87599816849817,41.8086521415564,41.83894888327964,41.584038958229044,41.8499529800708,69.17562325026165,69.17562325026165,69.53986266932674,69.75278338441102,70.0894007379372,69.66625610086518,72.08803923611111,72.08803923611111,71.60655734969141,71.26127391309049,71.55612967516798,70.03380325835039,50.0361797542735,50.0361797542735,49.87241630785368,50.11165095969405,49.81942881997361,49.93571744779041,52.90718120421245,52.90718120421242,53.069322698164356,53.18096920340827,53.03185566028474,52.9778234906331,59.386873855311364,59.386873855311364,59.72517556600923,60.182957561200006,59.37989338389982,59.41255408603607,22.196173611111114,22.196173611111114,22.290929418493988,22.307197418534766,22.47233805555484,22.324288354785832
2000-02-29,POMRB,38.63948717948717,41.435384615384606,68.33175824175825,72.87530555555556,50.87929487179486,52.709523809523795,58.74294871794874,21.451277777777783,38.54069347319347,38.54069347319347,38.66882356372556,38.54163133478419,38.64652078521606,38.43345574964246,41.875998168498164,41.87599816849817,41.65934513108768,41.66029424701681,41.65035781251104,41.76277498464633,69.17562325026165,69.17562325026165,69.05662089829934,68.83357484688642,68.22120985852862,69.12378053818995,72.08803923611111,72.08803923611111,72.11405663203706,71.9310299850694,72.85115795642929,71.48161481382202,50.0361797542735,50.0361797542735,50.27516773343015,50.250560953087856,50.78329770602243,50.34701275733339,52.907181204212456,52.907181204212414,52.925403142708134,53.01739940806235,52.786688915560084,53.08987977285241,59.386873855311364,59.38687385531137,59.33228482678503,59.57517633489356,60.102376156017286,59.888797356263076,22.196173611111114,22.196173611111114,21.955068762207503,21.980981843332017,21.316505515696186,21.931345734838168
2000-05-31,PREMON,38.33269230769231,42.67884615384615,68.84491758241761,74.22073333333333,49.80050000000001,52.29006410256411,58.80615384615384,22.7007,38.54069347319347,38.54069347319347,38.534371061312264,38.418032656611075,38.2795973749488,39.05280582687043,41.875998168498164,41.87599816849817,42.06714554019107,42.00212497915962,42.76696578737092,41.96574396607679,69.17562325026165,69.17562325026165,68.97193957194665,68.79665799584511,68.85074548717475,68.78222972560768,72.08803923611111,72.08803923611111,72.95672731255557,72.92915595434887,74.3178512969322,72.81465726235177,50.036179754273505,50.0361797542735,50.085300640058094,50.20546770887865,50.041123876380446,49.978271265412644,52.90718120421245,52.907181204212414,52.671267526650524,52.74228921276118,52.60305838400065,52.92070638669543,59.386873855311364,59.386873855311364,59.12183243453255,59.328811191953136,59.29274508938261,59.246483425992075,22.196173611111114,22.196173611111114,22.2533212573245,22.22416889986585,22.90159533095757,21.997620718833026
2000-08-31,MONSOON,37.876363636363635,41.82083333333333,69.3754107142857,69.75389583333333,49.65318055555554,53.399375,59.73625000000001,22.332166666666666,38.54069347319347,38.54069347319347,38.27116809133281,38.15208077569849,38.751823633563916,38.520621534974865,41.87599816849816,41.87599816849817,41.96862065744798,41.96639198272429,41.93807276670426,41.92640985459727,69.17562325026165,69.17562325026165,69.13332802888227,69.12725853685969,69.47998273110306,69.19735229526435,72.08803923611111,72.08803923611111,71.67559472086668,71.26080455787582,69.93743952367088,69.87539553574796,50.036179754273505,50.0361797542735,49.91245260625707,50.144901505228866,50.034332732044106,49.89907856687103,52.90718120421245,52.907181204212414,52.96251051599032,53.06972781036268,53.605255390934275,52.64021153313064,59.38687385531137,59.38687385531137,59.36759946071954,59.71846380653304,60.01984292354731,58.999653422805174,22.196173611111114,22.196173611111114,22.28485942106137,22.27533078880426,22.090384574176902,21.990978201830266
