Date,Season,Badnagar,Ghatiya,Tarana,Ujjain,Mahidpur,Khacharod,Badnagar_Trend,Badnagar_SMA,Badnagar_EWMA,Badnagar_DES,Badnagar_TES,Badnagar_ARIMA,Ghatiya_Trend,Ghatiya_SMA,Ghatiya_EWMA,Ghatiya_DES,Ghatiya_TES,Ghatiya_ARIMA,Tarana_Trend,Tarana_SMA,Tarana_EWMA,Tarana_DES,Tarana_TES,Tarana_ARIMA,Ujjain_Trend,Ujjain_SMA,Ujjain_EWMA,Ujjain_DES,Ujjain_TES,Ujjain_ARIMA,Mahidpur_Trend,Mahidpur_SMA,Mahidpur_EWMA,Mahidpur_DES,Mahidpur_TES,Mahidpur_ARIMA,Khacharod_Trend,Khacharod_SMA,Khacharod_EWMA,Khacharod_DES,Khacharod_TES,Khacharod_ARIMA
1996-02-29,POMRB,8.1,7.4,7.7266666666666675,7.651666666666667,5.84,4.14,,,8.1,6.883274369210844,7.170112987768785,0.0,,,7.4,3.0813540300803752,6.666736727360992,0.0,,,7.7266666666666675,12.595827141916873,7.864213128181911,0.0,,,7.651666666666667,7.26598433659021,7.276367815086968,0.0,,,5.84,3.1000063394843775,6.206391112503362,0.0,,,4.14,9.69251525246931,5.0998624701140045,0.0
1996-05-31,PREMON,9.135,12.7,10.18,10.865,11.038333333333336,10.125,,,8.514,7.318691651705763,11.225850098299212,5.777200693029432,,,9.52,4.766354293785374,9.31373419614466,7.39991912444307,,,8.708,15.62108294923834,14.663885871843622,0.0,,,8.937000000000001,7.883098582183162,10.852237425204374,5.103648239701103,,,7.919333333333334,5.260729369724737,9.292456420468676,5.839969091384752,,,6.533999999999999,18.37664519406793,7.4854740101561275,3.0740758208691012
1996-08-31,MONSOON,4.0,1.13,3.9066666666666654,4.283333333333334,1.824,1.995,5.70375,,6.708399999999999,6.6176247243678255,3.719607160801793,6.799590726756962,6.77375,,6.164,3.7349334466273816,3.4716578074704145,10.538796667948294,6.329583333333334,,6.787466666666666,16.435825019489595,2.079767291407679,0.0,6.704583333333334,,7.075533333333334,7.25811480312461,5.23914909015373,7.325758904497357,5.608083333333333,,5.481200000000001,4.340482961580631,3.6767470243038036,9.344088008484853,4.67375,,4.718399999999999,16.371018939729737,2.37622012281669,6.845768452868979
1996-11-30,POMKH,3.26,6.03,4.08,4.2716666666666665,3.7883333333333336,2.295,5.243125,6.123749999999999,5.32904,5.911006729493672,4.212402648659914,4.603364927823511,6.215,6.815,6.1104,3.969861144954047,5.575065256260821,5.62492521627526,6.217395833333333,6.473333333333333,5.70448,16.70913618318396,3.708585836700176,0.0,6.553125,6.767916666666666,5.953986666666667,6.739246957968941,5.068105325776258,4.772614531596642,5.475583333333333,5.622666666666668,4.804053333333334,4.116890278751426,4.129612514668638,3.860315835623008,4.7056249999999995,4.63875,3.7490399999999995,13.108743630527762,3.650710890815147,2.439088266001664
1997-02-28,POMRB,4.74,7.07,6.576666666666665,7.144999999999999,5.723333333333333,4.42,5.284375000000001,5.2837499999999995,5.093424,5.652325509538995,6.768369767825003,5.831509947877878,5.73125,6.7325,6.4942400000000005,4.478442053030761,6.91141231266364,7.179155777639071,6.289687499999999,6.185833333333333,6.053354666666666,17.131415914986455,7.580720435024864,3.956481510334342,6.503333333333334,6.6412499999999985,6.430391999999999,6.80579563148934,6.8889011904820165,6.736441744434756,5.468416666666667,5.5935000000000015,5.171765333333333,4.541737926644252,5.816093819278348,5.498563674665913,4.891875,4.70875,4.017423999999999,11.121858862574154,5.194992437334767,3.3487050028656515
1997-05-31,PREMON,8.81,8.56,10.4325,10.16,10.095,10.1,5.5512500000000005,5.202500000000001,6.5800544,6.276517114334223,8.929779701728892,6.160348896054222,5.805000000000001,5.697500000000001,7.320544,5.351984389482905,10.004376461907771,11.273557262613313,6.396041666666667,6.2489583333333325,7.8050128,18.15708078704621,14.25853377464978,5.212724129663969,6.556874999999999,6.464999999999998,7.922235199999999,7.3809152939514515,10.369494833458704,9.723784761983936,5.533541666666666,5.357666666666669,7.1410592,6.433519811765212,9.03327268848187,10.409314366603283,5.206875,4.702500000000001,6.4504544,13.3039694090172,7.686688402376522,8.571305171291622
1997-08-31,MONSOON,4.654999999999999,1.4,4.2325,4.59,2.7099999999999995,3.51,5.684374999999999,5.366250000000001,5.810032639999999,5.924800013120183,2.729441990721128,4.737046229141582,5.7124999999999995,5.765000000000001,4.9523264,4.479471367077005,3.199440293609559,1.7795224533559733,6.107708333333333,6.330416666666666,6.376007680000001,16.987068541867032,1.7669308185776682,2.000429823171634,6.303333333333333,6.541666666666664,6.589341119999999,6.895713930938831,4.541190874290061,4.254751437916188,5.225208333333334,5.579166666666668,5.36863552,5.727896981023538,3.089744393700155,2.0217574650522394,5.217499999999999,5.08125,5.2742726399999995,9.38391677998345,2.4476253547066023,3.088359048309095
1997-11-30,POMKH,4.74,6.35,4.605,4.3933333333333335,3.4233333333333333,3.3,5.287499999999999,5.736250000000002,5.382019584,5.663261470675626,3.9205094239170144,4.18553115860612,5.516249999999999,5.845000000000001,5.51139584,4.84228026488393,5.77295219324734,5.925441739751756,5.483750000000001,6.461666666666666,5.667604608,15.52568163501213,3.4855673277127552,2.0891860951894885,5.935208333333334,6.572083333333332,5.7109380053333325,6.46053243035289,4.801315792960012,4.370951805175242,4.673625,5.487916666666668,4.590514645333333,5.228074047226194,4.248417647041318,4.293587544668828,4.836875,5.3325,4.484563584,6.407274418246968,4.5504976543419815,3.0857412860835987
1998-02-28,POMRB,4.324999999999998,6.01,3.745,4.995,3.6216666666666666,3.5,4.760208333333333,5.632500000000002,4.9592117504,5.3713428021017,7.259243526541868,6.036735456940826,5.945,5.58,5.710837504,5.112588424675315,7.059483672453856,7.135763028584862,4.9525,5.75375,4.8985627648,13.610919001096095,7.462897911107444,4.058487055927112,5.911666666666666,6.034583333333332,5.4245628032,6.204428582369452,6.91605129303536,6.873097195596482,4.393916666666668,4.962500000000001,4.202975453866666,4.803424520014861,5.703077628987196,5.4614302458445785,4.579375000000001,5.102499999999999,4.0907381504,4.674206466053614,6.155153970778661,4.449190710119523
1998-05-31,PREMON,6.05,8.05,8.272499999999999,9.365,7.7840000000000025,7.975,4.334416666666666,4.942500000000003,5.39552705024,5.491374802532677,9.186140781364632,7.013921289195819,6.00125,5.452500000000001,6.646502502400001,5.870967825521286,9.88299077454741,9.658244185507982,4.411874999999999,5.213750000000001,6.248137658879999,12.801741060363792,13.759055577118865,6.108793882929325,5.902797619047618,5.8358333333333325,7.0007376819200005,6.746454009628732,9.446814899986386,8.536122227481329,4.392822916666667,4.384750000000002,5.635385272320001,5.752109634169757,7.967369575532273,8.977662551992522,4.555833333333333,4.571249999999999,5.64444289024,6.599264110258003,7.567952224908026,8.649033670873553
1998-08-31,MONSOON,3.1966666666666668,5.34,2.1425,5.196666666666666,2.783333333333333,3.575,4.374979166666666,4.577916666666669,4.515982896810667,5.0051585189470655,1.6793278283809396,3.05763671309896,5.5,6.437500000000001,6.123901501440001,5.917909596995338,3.0183686000413443,1.5483030553951247,4.5303125,4.69125,4.605882595328,10.424329213306285,1.0339286846171447,2.442952246043367,6.208720238095237,5.987499999999999,6.279109275818666,6.475670183039856,3.703871506784288,4.136791078809674,4.382979166666667,4.403083333333335,4.494564496725333,5.00958417379265,1.427237425220237,1.0019514112041437,4.9262500000000005,4.587499999999999,4.816665734143999,4.941344690507074,1.177629880037844,1.9618430872737522
1998-11-30,POMKH,2.7920000000000003,2.86,2.37,3.7157142857142853,3.34125,3.046666666666667,5.5912291666666665,4.0909166666666685,3.8263897380864,4.537210293357176,2.524937793849899,3.582071591198523,5.466875,5.565000000000001,4.818340900864,5.337174035125072,5.991367250330525,7.012367930810454,9.4203125,4.1325,3.7115295571967994,8.323287497680772,2.5617266977247057,2.630933989480208,6.642886904761904,5.818095238095236,5.253751279776914,5.996271809330288,4.495674659849672,4.753901455513912,4.4664375000000005,4.3825625000000015,4.0332386980352,4.497237354185727,3.417660421945341,4.048782132326574,5.585208333333333,4.524166666666665,4.108666107153066,3.6618718786645976,4.046565912005987,3.248638723797051
1999-02-28,POMRB,6.5974999999999975,5.49,6.9275,8.120000000000001,3.625,6.716666666666666,6.888520833333333,4.659041666666668,4.934833842851839,4.941591802566079,5.120936759875335,4.236841665700167,5.5874999999999995,5.435000000000002,5.0870045405184,5.4036747040832465,7.00447905297842,5.961979574135469,14.0890625,4.9281250000000005,4.997917734318079,7.599612209809894,6.354665184059016,1.1944701300101979,7.004880952380953,6.599345238095236,6.400250767866149,6.359549141668331,6.264080686773351,5.384889297305515,4.658229166666667,4.383395833333335,3.86994321882112,4.140214529199758,5.231056928530671,4.71698635768157,5.853541666666666,5.328333333333331,5.151866330958507,5.350335474711287,5.79502372901694,3.936424112506454
