Date,Season,Rapar,Nakhatrana,Bhuj,Abdasa,Mundra,Mandvi,Gandhidham,Bhachau,Lakhpat,Anjar,Rapar_Trend,Rapar_SMA,Rapar_EWMA,Rapar_DES,Rapar_TES,Rapar_ARIMA,Nakhatrana_Trend,Nakhatrana_SMA,Nakhatrana_EWMA,Nakhatrana_DES,Nakhatrana_TES,Nakhatrana_ARIMA,Bhuj_Trend,Bhuj_SMA,Bhuj_EWMA,Bhuj_DES,Bhuj_TES,Bhuj_ARIMA,Abdasa_Trend,Abdasa_SMA,Abdasa_EWMA,Abdasa_DES,Abdasa_TES,Abdasa_ARIMA,Mundra_Trend,Mundra_SMA,Mundra_EWMA,Mundra_DES,Mundra_TES,Mundra_ARIMA,Mandvi_Trend,Mandvi_SMA,Mandvi_EWMA,Mandvi_DES,Mandvi_TES,Mandvi_ARIMA,Gandhidham_Trend,Gandhidham_SMA,Gandhidham_EWMA,Gandhidham_DES,Gandhidham_TES,Gandhidham_ARIMA,Bhachau_Trend,Bhachau_SMA,Bhachau_EWMA,Bhachau_DES,Bhachau_TES,Bhachau_ARIMA,Lakhpat_Trend,Lakhpat_SMA,Lakhpat_EWMA,Lakhpat_DES,Lakhpat_TES,Lakhpat_ARIMA,Anjar_Trend,Anjar_SMA,Anjar_EWMA,Anjar_DES,Anjar_TES,Anjar_ARIMA
1996-02-29,POMRB,13.127,16.63,19.31571428571429,6.996666666666667,12.214,10.943333333333333,4.33,15.14,7.633333333333333,24.85250000000001,,,13.127,12.865939814846092,13.711826987140594,0.0,,,16.63,17.23179301777783,17.89733385015584,0.0,,,19.31571428571429,18.48319292817136,17.67194122069374,0.0,,,6.996666666666667,7.898618386732368,7.681266910524716,0.0,,,12.214,11.29141162926229,10.789058308327828,0.0,,,10.943333333333333,11.19272934792686,10.72900834803845,0.0,,,4.33,6.440529784213716,7.042206378754961,0.0,,,15.14,14.777448550073208,17.933357383086225,0.0,,,7.633333333333333,6.994193984224511,7.747428664867185,0.0,,,24.85250000000001,24.955037317977098,24.862500000000008,0.0
1996-05-31,PREMON,13.61,17.046666666666667,19.15,8.62,10.935,10.855,6.35,19.26,9.669999999999998,21.986666666666668,,,13.3202,13.000883005177151,13.125488788745608,13.12696391817368,,,16.796666666666667,17.15989993132739,16.952739358427905,16.311396229268244,,,19.249428571428574,18.610209149204753,19.789633167094536,18.981479408756872,,,7.646000000000001,8.018663425805283,8.870623949081772,6.618349377996793,,,11.7024,11.108185611026961,11.974315585503449,12.21399040517545,,,10.908000000000001,11.02580556286434,12.399299301574546,10.943277101228714,,,5.138,6.36788663573422,6.881121401686341,3.6906931435702393,,,16.788,14.72048210313277,19.896876920329603,15.13965735977285,,,8.447999999999999,8.014075449348669,8.402235910468297,7.633311657344485,,,23.706166666666675,24.86838973996927,22.006112650046166,24.832074598341887
1996-08-31,MONSOON,12.337000000000002,17.922222222222214,15.985714285714286,8.58,9.572000000000001,11.291,12.355,20.235,6.0360000000000005,19.295,13.3866875,,12.92692,12.93057503016567,12.042948398581462,13.424334248025513,18.188416666666665,,17.246888888888886,17.42956476818039,16.535464639004733,16.679986235304153,17.81214285714286,,17.943942857142858,17.780065703019464,18.472101253655794,19.05249294149676,8.075458333333334,,8.0196,8.11348199486892,7.174355561471154,7.78697537070288,9.929375,,10.850240000000001,10.535644830538102,10.685766792741633,11.198166911184705,11.49354861111111,,11.0612,11.057552578286739,10.366271369690345,10.895607488730167,8.30625,,8.024799999999999,7.148096842380136,5.216617120572353,5.412448374519864,18.846666666666664,,18.1668,15.01468638185824,15.997138224655748,17.209706168041674,7.83602380952381,,7.483199999999999,7.092024418396849,7.660673347336039,8.695391566275692,22.59135416666667,,21.941700000000004,24.653467619162562,19.323340942749056,23.40759505132144
1996-11-30,POMKH,13.851666666666665,19.377,19.0,7.496,9.306000000000001,12.417777777777774,8.5,19.176666666666666,7.71,25.0175,13.627583333333334,13.231416666666668,13.296818666666667,13.091493000481407,12.503017081232047,12.828098220247972,18.71796527777778,17.74397222222222,18.09893333333333,18.12635853052681,17.163896569941535,17.184527840927327,16.987589285714286,18.362857142857145,18.366365714285713,18.070403890885288,17.1349420563534,17.857305326121505,8.331083333333336,7.923166666666667,7.810160000000001,8.021900923002217,8.157743216209887,7.731477464368547,9.528375,10.50675,10.232544,10.06784578821802,10.43264982358162,10.475564744280653,11.837055555555553,11.376777777777775,11.60383111111111,11.448446848064965,11.176150004936312,11.060304715300816,8.956875,7.88375,8.21488,7.27111838457027,7.2518917624204695,10.53083459325873,18.57541666666667,18.452916666666667,18.570746666666665,15.017805353977597,18.818174244629503,18.234144812984134,7.7415,7.762333333333333,7.573919999999999,7.2557757242160665,7.804465933985914,7.686537940737371,20.974375000000002,22.78791666666667,23.172020000000003,24.705547044752358,25.0541892395957,22.028360174158127
1997-02-28,POMRB,14.369166666666667,20.18555555555556,14.91,8.215000000000002,7.595,11.8775,7.71,18.29,8.222857142857144,23.28,13.800805555555556,13.541958333333335,13.725757866666667,13.304793025578201,14.113199531734406,13.380336125955244,18.89966666666667,18.63286111111111,18.93358222222222,18.863231596969374,18.937594264178124,18.014711733343315,17.148214285714285,17.26142857142857,16.98381942857143,17.086436011330285,17.797867339776268,18.442226994697002,8.414000000000001,8.22775,7.9720960000000005,8.058472445759254,7.696684158354787,7.531897465739233,9.92625,9.352,9.177526400000001,9.191390254453824,10.081462589794356,10.421428780466814,12.213666666666663,11.61031944444444,11.713298666666667,11.531841316991079,11.029509157981567,11.564267033138682,8.720625,8.72875,8.012928,7.264975439411253,8.381500166046843,7.245009635184071,17.617013888888888,19.240416666666665,18.458447999999997,14.85052564131269,17.942950951999286,17.90185796821109,7.855452380952382,7.909714285714285,7.833494857142857,7.566029792205356,7.719271945650464,7.694029727589584,20.504895833333332,22.39479166666667,23.215212,24.674492621573716,24.895417572786734,22.919339556394334
1997-05-31,PREMON,14.295000000000002,17.727500000000006,16.959285714285713,9.446666666666667,12.345999999999998,12.668888888888883,8.175,13.94,8.324285714285715,10.623333333333333,13.797521367521368,13.713208333333338,13.95345472,13.476566005426193,13.6799482645073,13.73161057942567,18.89651388888889,18.803069444444446,18.451149333333333,18.448175809955266,18.926567398566316,18.80366835214295,17.157224025974024,16.713749999999997,16.974005942857143,16.987716974053665,18.42487046705147,17.409276004990023,8.383875,8.434416666666667,8.561924266666667,8.284117015145705,9.111617103622194,8.188718618732157,10.164678571428572,9.704749999999999,10.44491584,10.182066232478599,9.774533588922655,8.870539838881772,11.982944444444444,12.06379166666666,12.095534755555555,11.84712804684456,12.927467712285571,11.674782169765882,7.47125,9.185,8.0777568,7.324951016478917,8.751820663308571,6.571649916149316,16.91472222222222,17.910416666666663,16.651068799999997,13.629968696540706,20.08788536772778,18.68982668913771,8.151869047619048,7.573285714285714,8.029811200000001,7.789799403848175,8.5364880447265,7.84755421692082,20.2915625,19.553958333333338,18.178460533333332,24.04905438800238,21.948334243126276,22.799681609421143
1997-08-31,MONSOON,13.037777777777775,18.695,19.461428571428574,8.416666666666666,11.344000000000001,12.489999999999998,8.64,17.887777777777774,8.293333333333333,26.9025,13.498775373931624,13.888402777777781,13.587183943111109,13.44009007544654,12.621175938037567,13.580986540761664,18.516069444444447,18.99626388888889,18.5486896,18.531628155574296,18.029389554026466,18.364774394311777,17.013519480519477,17.58267857142857,17.968974994285716,17.64536137600248,16.8356407391332,16.477538082468,8.39625,8.393583333333334,8.503821226666666,8.311307537697845,7.5251766874937625,8.429038442295113,10.436398809523808,10.147749999999998,10.804549504,10.507658924170327,9.863484777411204,11.64385070128489,11.439705176767674,12.36354166666666,12.253320853333332,11.998683202711073,11.35638181732097,12.017757660993741,6.313750000000001,8.256250000000001,8.30265408,7.441158860264419,7.075416169614531,6.967994560897622,16.71858333333333,17.323611111111106,17.14575239111111,13.858073911438163,15.992460814932357,18.158321711192148,8.024928571428571,8.137619047619047,8.135220053333335,7.908029325929901,7.405792850298669,7.97884421725611,19.23104166666667,21.455833333333338,21.66807632,24.1872979725358,18.633102688319905,20.700964676978757
1997-11-30,POMKH,13.124615384615385,18.579,15.596363636363636,7.418333333333332,9.441428571428572,9.373,2.22,15.905555555555555,7.8240000000000025,15.703333333333335,13.109997329059828,13.70663995726496,13.402156519712818,13.421540442959916,13.103557859340214,13.496880400404834,18.540687499999997,18.796763888888893,18.56081376,18.543156912335355,18.390163185195394,18.451979582017156,17.336858766233767,16.73176948051948,17.019930451116885,16.985988275138162,17.180137881589943,18.031350548311114,8.452708333333334,8.374166666666666,8.069626069333333,8.176296468982795,8.412147925695955,7.865288327038637,10.763565476190475,10.181607142857143,10.25930113097143,10.09409377160471,10.600076805320217,10.15610785914352,11.115847853535351,11.602347222222216,11.101192511999999,11.07698570169424,12.241311653008657,12.179094514090199,5.206875,6.686250000000001,5.869592448,6.639810159134155,7.659258307837256,7.364339205645927,17.465638888888886,16.505833333333328,16.649673656888886,13.547071675374788,18.648842965629655,17.93543624669757,7.969296130952381,8.166119047619048,8.010732032000002,7.781762762145691,8.210130409450006,8.062963578524768,21.302187500000002,19.12729166666667,19.282179125333336,23.800308666235253,24.786315149995914,21.934198994335567
1998-02-28,POMRB,12.70625,17.939999999999994,17.163999999999998,8.391666666666667,9.633333333333333,10.576363636363636,4.73,19.992,7.093333333333334,24.11,12.680130876068375,13.290910790598295,13.12379391182769,13.34458895517714,14.47202002541893,13.496976375477178,18.826375,18.235375000000005,18.312488255999995,18.32017953316178,19.412541581977028,18.463352633934388,17.36233198051948,17.29526948051948,17.07755827067013,16.976335407964076,16.708565472358814,16.204777547122276,8.483125,8.418333333333331,8.198442308266667,8.216506924123982,7.888817440373105,7.845432402576163,10.623654761904763,10.691190476190476,10.008914011916191,9.883263444112032,10.236682293197527,9.492944141869575,11.017421037296035,11.277063131313126,10.891260961745454,10.857193024830028,10.61802497047168,11.224526930063885,3.6625,5.941250000000001,5.4137554688,6.3102215447338175,7.047458188806411,1.8922260458951337,18.127097222222226,16.931333333333328,17.98660419413333,14.477811758618975,17.616023320631907,17.602014355192257,7.979715277777778,7.883738095238096,7.643772552533334,7.404285685750298,8.048248083285246,8.00006678086644,22.047083333333333,19.33479166666667,21.2133074752,23.808190921380163,23.8640501952542,21.029770994428276
1998-05-31,PREMON,12.847692307692304,20.17,17.291999999999994,9.721666666666668,12.925,11.379166666666665,2.3,18.21444444444445,9.00875,26.3625,12.18149381868132,12.92908386752137,13.013353270173535,13.299360469189983,13.670662548399537,13.278180962483534,18.854875,18.846000000000004,19.055492953599998,18.981518488113366,18.391782948755854,18.233610021378315,17.315273395721924,17.37844805194805,17.163334962402075,17.006729736001223,18.435351960076108,17.009077110394102,8.495267857142856,8.487083333333333,8.807732051626669,8.460772349613793,9.300850020582851,8.614270292412076,10.158690476190477,10.835940476190478,11.175348407149716,10.832590119534837,10.648154191656495,10.84060489242765,10.8592094988345,10.954632575757572,11.086423243713938,10.974040797141477,12.196343489982732,11.004450322696355,2.84375,4.472500000000001,4.16825328128,5.689191458427545,6.98916671911626,4.031634773461254,18.04813888888889,17.99994444444444,18.07774029425778,14.731334094313784,19.76296720327527,16.980193091252467,7.781076388888888,8.054854166666667,8.18976353152,7.986072625611755,8.481975804165934,7.763518372965759,21.67666666666667,23.269583333333337,23.272984485120002,23.921833462267205,19.448897874883862,20.56783003001412
1998-08-31,MONSOON,11.046153846153848,18.538,19.332500000000003,8.384999999999998,9.645714285714286,12.992307692307696,2.16,18.905,7.692222222222222,17.122500000000002,11.90622081043956,12.431177884615389,12.22647350056566,12.997658600886776,12.350063497049977,13.072255487260211,18.949624999999997,18.80675,18.84849577216,18.815956354118992,18.599642970423492,18.915725284914487,17.24133088235294,17.34621590909091,18.031000977441245,17.621302506841015,16.95212111524492,17.945118543961197,8.333105158730158,8.479166666666666,8.638639230976,8.455142260155993,7.730493010234474,8.575043884112665,9.88434523809524,10.411369047619049,10.563494758575544,10.377225764109362,10.624708707155266,11.764451953778446,10.6325101981352,11.080209498834495,11.848777023151442,11.58127327816277,10.42456086331059,11.131576788375856,2.83,2.852500000000001,3.3649519687680005,5.141389690984321,4.241896074899056,1.9604143718733367,17.86727777777778,18.25425,18.408644176554667,15.154003698097132,15.9812972589976,17.811712551740786,7.685770833333332,7.904576388888889,7.9907470078008895,7.775432864809733,7.545582234595088,8.086788487169539,21.822321428571428,20.824583333333337,20.812790691072003,23.60264867890976,20.205024003490553,22.24999149608598
1998-11-30,POMKH,11.127142857142859,18.964,15.348823529411762,7.547142857142857,7.42,7.605000000000001,2.15,14.256666666666668,6.836,22.520000000000003,11.752170329670331,11.931809752747256,11.78674124319654,12.751203421040778,12.519184636411445,12.495783686584696,18.854000000000003,18.903,18.894697463295998,18.863690174073138,18.69049191787648,18.739150148303263,17.100789215686273,17.28433088235294,16.958129998229452,16.89705586570371,17.215890675240225,17.081278898353954,7.802445436507936,8.511369047619048,8.202040681442742,8.317862489249153,8.573024197002708,7.8422928029191326,9.577767857142858,9.906011904761906,9.306096855145327,9.338705196139058,10.423006893216272,9.38622354316049,10.650953525641029,10.638209498834497,10.151266213890866,10.218506494654273,11.824753790148907,11.762623222363404,3.255,2.835000000000001,2.8789711812608,4.674094866638699,3.8761848812122564,1.8410848014114818,18.230472222222225,17.842027777777776,16.747853172599466,14.240828234479542,18.62887450847434,17.610205919303446,7.591621527777777,7.657576388888889,7.528848204680534,7.2963213256430945,8.15511229310651,7.984632233943035,20.294747023809524,22.528750000000006,21.495674414643204,23.53763322744987,23.007050677925385,20.993779258282256
1999-02-28,POMRB,12.501538461538464,18.313,16.820000000000004,6.965555555555557,9.46,10.53076923076923,4.69,20.194000000000006,7.318888888888887,18.458571428571428,11.606022893772895,11.880631868131871,12.072660130533311,12.740850828142115,13.630357853520263,12.305105407755752,18.64722727272727,18.99625,18.662018477977597,18.659530052326122,19.74429658854775,18.78613767192332,16.492277154282768,17.19833088235294,16.902877998937672,16.813582569869,16.651128709555447,17.30651984574791,7.27734126984127,8.15484126984127,7.707446631087868,8.110197009160963,8.043680419706202,8.075863062756941,9.45625,9.862678571428573,9.367658113087197,9.324838651317833,9.355996372747573,9.100413810079749,10.842403846153848,10.626810897435895,10.303067420642211,10.26974457136269,9.715912164604738,10.352831680760916,4.3425,2.825000000000001,3.60338270875648,4.632817764037454,4.2312792290098225,1.832561260664206,18.791791666666672,17.892527777777776,18.12631190355968,15.230972978204619,17.584004224044968,17.996273625992764,7.53509375,7.713965277777778,7.4448644783638755,7.220310476856725,7.747917850101225,7.687683473160199,20.882247023809526,21.115892857142864,20.280833220214493,23.283520186965788,24.02013689023278,21.690520017140575
