Date,Season,Ghatshila,Chakulia,Dhalbhumgarh,Musabani,Baharagora,Golmuri Cum Jugsalai,Potka,Ghatshila_Trend,Ghatshila_SMA,Ghatshila_EWMA,Ghatshila_DES,Ghatshila_TES,Ghatshila_ARIMA,Chakulia_Trend,Chakulia_SMA,Chakulia_EWMA,Chakulia_DES,Chakulia_TES,Chakulia_ARIMA,Dhalbhumgarh_Trend,Dhalbhumgarh_SMA,Dhalbhumgarh_EWMA,Dhalbhumgarh_DES,Dhalbhumgarh_TES,Dhalbhumgarh_ARIMA,Musabani_Trend,Musabani_SMA,Musabani_EWMA,Musabani_DES,Musabani_TES,Musabani_ARIMA,Baharagora_Trend,Baharagora_SMA,Baharagora_EWMA,Baharagora_DES,Baharagora_TES,Baharagora_ARIMA,Golmuri Cum Jugsalai_Trend,Golmuri Cum Jugsalai_SMA,Golmuri Cum Jugsalai_EWMA,Golmuri Cum Jugsalai_DES,Golmuri Cum Jugsalai_TES,Golmuri Cum Jugsalai_ARIMA,Potka_Trend,Potka_SMA,Potka_EWMA,Potka_DES,Potka_TES,Potka_ARIMA
1996-02-29,POMRB,3.8818181818181823,9.92,8.36,2.6538461538461537,6.353333333333333,3.25,3.9066666666666654,,,3.8818181818181823,5.947956520997477,3.8918174990943353,0.0,,,9.92,9.268199888819655,9.292743733670958,0.0,,,8.36,6.981811730630877,7.533251451559873,0.0,,,2.6538461538461537,2.6514020675412446,2.5941287234980024,0.0,,,6.353333333333333,4.608779998392728,6.5395096472175975,0.0,,,3.25,1.7748668738675966,4.701416278145627,0.0,,,3.9066666666666654,4.410962787844482,3.9166880155104913,0.0
1996-05-31,PREMON,11.54076923076923,9.96,10.07,4.452307692307691,8.173333333333334,10.88,7.6999999999999975,,,6.945398601398601,4.231733597504242,11.560210251930693,7.559207875298323e-21,,,9.936,9.358250937667098,11.380676280449508,3.526558837623508,,,9.044,7.007265004480739,10.150238242209932,8.359930941179533,,,3.373230769230769,3.9084500137496936,4.457980369437166,-2.7578223145376934e-12,,,7.081333333333333,5.120163398220925,8.201282626247629,6.353286508981381,,,6.3020000000000005,8.314601685075184,8.575800912458817,3.2499748908196517,,,5.423999999999998,2.9831117228409454,7.719420166221292,0.7308771495164431
1996-08-31,MONSOON,1.9369230769230767,4.574999999999998,1.91,0.9689285714285716,1.5933333333333335,0.45,1.72,5.062377622377622,,4.942008391608391,2.3075444438477493,1.9652637024897117,5.65232538007951e-22,8.586875,,7.791599999999999,8.667919206922962,6.054971130730257,2.6179437461772253,6.3475,,6.1904,6.230765186661359,3.2344419265765483,9.411268167543321,2.438592032967033,,2.4115098901098895,3.561941535121741,0.9617830669313845,-5.7873626735236905e-11,5.304583333333333,,4.886133333333333,4.454972765495144,1.395698420436374,7.431408542022671,4.9725,,3.9612000000000003,8.7685958971016,1.4865497577926412,8.302208514010747,4.434166666666666,,3.942399999999999,1.630357658333795,1.748350068982102,1.3511051570074093
1996-11-30,POMKH,2.89,9.77,5.96,1.6792857142857145,5.473333333333334,4.57,4.09,5.062377622377623,5.062377622377623,4.121205034965034,1.460594328639417,2.926689952823402,-9.031090605875692e-21,8.814375,8.55625,8.58296,8.816996479345946,7.952053545057405,3.1870443690341217,6.155,6.575,6.0982400000000005,5.935059700238533,4.591375658228676,5.625733842901152,2.438592032967033,2.438592032967033,2.1186202197802193,3.3783792549167604,1.7459223218213027,-6.869233762119908e-11,5.032500000000001,5.398333333333333,5.121013333333334,4.522454044357661,3.534893329649428,4.614048086184446,5.210000000000001,4.7875,4.20472,10.77384794246588,2.5813732363752324,2.2051477376294466,4.444791666666666,4.354166666666666,4.001439999999999,1.273382975581163,4.126649012224543,0.5253628562946187
1997-02-28,POMRB,3.8818181818181823,10.165,6.54,2.6538461538461537,5.603333333333333,4.73,4.546666666666667,5.062377622377623,5.062377622377623,4.025450293706293,1.1955035643479888,3.9263131833409415,3.881808429599386,9.124374999999999,8.6175,9.215776,9.000985032057153,9.249271736235965,9.460485500029149,6.14125,6.120000000000001,6.274944,5.738141498339039,7.80390437503012,7.904174912374935,2.4062259615384614,2.438592032967033,2.332710593406593,3.4919934011153857,2.65289645532191,2.4680822878693616,4.81625,5.210833333333333,5.313941333333333,4.624866367259148,6.828069341762746,6.186144908037394,5.410000000000001,5.1575,4.4148320000000005,12.019193104643021,5.477546979009249,3.5568144731368836,4.422499999999999,4.514166666666666,4.219530666666666,1.231076428794251,3.950131339127777,3.7658786459568483
1997-05-31,PREMON,11.54076923076923,11.535,10.35,4.452307692307691,6.746666666666667,11.3,7.1450000000000005,5.062377622377622,5.062377622377623,7.031577868531468,2.3791266397361652,11.592532165936714,11.54074023711179,9.225,9.011249999999999,10.143465599999999,9.353833352986701,11.39495974457515,8.973896127005341,6.036249999999999,6.190000000000001,7.904966399999999,5.959100301811046,9.937246064168018,8.951590123050003,2.3738598901098897,2.438592032967033,3.180549432967032,4.237284903704034,4.512614674155545,4.1406551542704975,4.589166666666666,4.854166666666666,5.8870314666666665,4.940349318855733,8.37504894378915,7.56715587156397,5.3825,5.262499999999999,7.1688992,16.077704478459623,9.62375641649952,10.49445008211494,4.40625,4.375416666666666,5.3897184,1.7344133850562908,7.78521671040469,7.414940913824388
1997-08-31,MONSOON,1.9369230769230767,5.48,1.52,0.71,1.29,1.63,2.0966666666666662,5.062377622377622,5.062377622377623,4.9937159518881105,1.820980219617849,1.9954367690631138,1.9369182108276668,9.190833333333334,9.237499999999999,8.27807936,8.793115139910693,6.381728265424395,5.05080600902653,6.029166666666666,6.092500000000001,5.350979839999999,5.293587964590498,3.1354970120966064,3.1706866521281682,2.2946291208791205,2.3738598901098897,2.192329659780219,3.3970012291717007,1.01231994941313,0.9011055301296312,4.764583333333334,4.778333333333332,4.04821888,4.279275991388921,1.3925667629358998,2.008328822828849,5.094166666666667,5.557499999999999,4.95333952,13.829981489567727,2.2919973396114806,1.6417862393435598,4.2716666666666665,4.4695833333333335,4.072497706666666,1.383952123309834,1.7802321515334176,1.5712191990368778
1997-11-30,POMKH,2.89,9.67,5.51,1.6792857142857145,3.96,3.17,3.583333333333333,5.062377622377623,5.062377622377623,4.1522295711328665,1.6141132574568502,2.9547437367233353,2.8899927395073646,9.188854166666667,9.212499999999999,8.834847616000001,8.909982263626622,8.394581651897326,8.899917822591831,6.076145833333333,5.98,5.414587903999999,5.09154942490782,4.425098977911902,5.8951736782698125,2.2153983516483513,2.3738598901098897,1.987112081582417,2.9488860877737584,1.7743046685096542,1.561739108989191,5.0008333333333335,4.3999999999999995,4.0129313280000005,4.133121788334799,3.498579983766861,5.286584716076323,4.817395833333333,5.2075,4.240003712,11.56377989744435,3.5314678970538544,4.584813639063414,4.241510416666666,4.3429166666666665,3.8768319573333327,1.4285499165876216,4.176458044566015,3.907942184515941
1998-02-28,POMRB,3.8818181818181823,9.991666666666667,6.933333333333333,2.02,8.52,3.8233333333333337,3.9766666666666666,5.062377622377623,5.062377622377623,4.044065015406993,1.6809998299756588,3.9522815636458635,3.881814406277566,9.229322916666666,9.169166666666666,9.297575236266667,9.055929517598052,9.583179382515521,9.615421417486337,6.154895833333333,6.078333333333334,6.022086075733332,5.063405111118687,7.571992024527063,7.135101312033957,2.252898351648352,2.2153983516483513,2.0002672489494504,2.6623503461957196,2.6774494200098986,2.5765469420600824,4.926145833333333,5.129166666666666,5.8157587968,4.828900184727421,6.6284990226385645,5.59480813104104,4.678333333333334,4.980833333333333,4.073335560533334,9.373321875519396,5.520066876872757,3.61226655271309,4.258229166666666,4.2004166666666665,3.916765841066666,1.5968655527338058,4.036418208370698,4.056703332809355
1998-05-31,PREMON,11.54076923076923,11.6925,10.3325,4.452307692307691,5.72,9.9925,7.47375,5.062377622377622,5.062377622377623,7.042746701551888,3.3242899641394885,11.616453015005606,11.540758005966593,9.144166666666669,9.208541666666665,10.25554514176,9.423343316363184,11.627311825113484,10.183433183364789,6.2205208333333335,6.073958333333334,7.746251645439999,5.399183758252827,9.849976095669236,9.684036815428648,2.3204876373626373,2.2153983516483513,2.981083426292747,3.313468500542097,4.489155251040712,4.322624261061203,4.683541666666667,4.8725,5.77745527808,5.002242592247882,8.519920421339203,7.827870400128375,4.752395833333334,4.653958333333333,6.441001336319999,10.085648949890912,9.299713308183312,10.437188183397161,4.2029375,4.282604166666666,5.3395595046399995,2.489996813705128,7.704067494044507,7.191601441503459
1998-08-31,MONSOON,1.9369230769230767,5.64625,2.1675,1.01,1.7191666666666667,1.825,1.9016666666666664,5.062377622377622,5.062377622377623,5.000417251700363,2.984355786510857,2.0173516361700132,1.9369211930296528,9.128020833333334,9.250104166666667,8.411827085056,8.876348337070322,6.599094085602262,5.3214497360200195,6.112708333333334,6.235833333333334,5.514750987264,4.901087190596648,3.064367404960362,2.4155482640468637,2.3505769230769227,2.290398351648351,2.192650055775648,2.6189028243742825,0.9856992745187152,0.8405040565991413,4.3585416666666665,4.979791666666666,4.154139833514666,4.449228721458691,1.40794657951621,1.4209327156003706,4.9975000000000005,4.702708333333333,4.594600801792,7.012678257034324,1.588156484098599,1.0319513395433848,4.254347222222222,4.233854166666666,3.9644023694506663,2.246014215009332,1.8197902200316465,1.9084286012305292
1998-11-30,POMKH,2.89,8.8225,5.3875,1.92,1.59,3.5675000000000003,3.3360000000000003,5.062377622377623,5.062377622377623,4.156250351020218,2.870004610766318,2.974697541781513,2.889997189123275,9.360624999999999,9.038229166666666,8.5760962510336,8.860491404737889,8.601713488140279,9.274732497793194,6.067395833333333,6.205208333333333,5.4638505923583995,4.77323324076592,4.5202148994739595,5.918272051732915,2.3505769230769227,2.3505769230769222,2.0835900334653887,2.3439758263686636,1.7658256165029873,1.6303727575610574,4.5510416666666655,4.387291666666666,3.1284839001087996,3.9048035596411776,3.5596962083078743,4.686627121580831,5.150104166666667,4.802083333333332,4.1837604810752,5.313606497273197,3.1747472185562455,4.039480905243179,4.332038194444444,4.172020833333334,3.7130414216703995,2.3274317421129216,4.105704540614715,3.7009270371472804
1999-02-28,POMRB,3.8818181818181823,10.71,6.193333333333333,2.02,8.29,5.386666666666668,4.6352777777777785,5.062377622377623,5.062377622377623,4.0464774833394035,2.9752974392188363,3.9703222939819347,3.881815840913054,9.542656249999999,9.217812499999999,9.429657750620162,9.115913952702261,9.57916161318028,9.36385758801581,6.147395833333333,6.020208333333334,5.755643688748373,4.748270890925468,7.6167653564487185,7.040525667257161,2.313076923076923,2.3505769230769222,2.0581540200792334,2.1603893821496363,2.683103559718445,2.4935178381620435,4.832812499999999,4.329791666666666,5.19309034006528,4.597840268325796,6.420900754629034,6.074557976615653,4.979166666666666,5.192916666666665,4.664922955311787,4.849678307398022,5.454616018306013,3.883094485315214,4.281361111111111,4.336673611111111,4.081935964113351,2.6885285715888663,4.0098086165178914,3.998551896423337
1999-05-31,PREMON,11.54076923076923,12.835,10.71,4.452307692307691,7.4899999999999975,9.65,7.4366666666666665,5.062377622377622,5.062377622377623,7.044194182311334,4.723724022531395,11.632631430895792,11.540762271183642,9.1171875,9.503437499999999,10.791794650372097,9.637551682840913,11.767917179389604,11.122912137865715,6.186770833333333,6.114583333333335,7.7373862132490245,5.200612264027815,9.713202425393867,9.659888825555786,2.2755769230769234,2.3505769230769222,3.015815488970617,2.9201211189658465,4.492192692461126,4.369658332803504,5.092083333333332,4.772291666666666,6.111854204039167,5.13631744643003,8.309846060255216,7.06241729766789,4.5676041666666665,5.107291666666665,6.658953773187072,6.502315378016046,9.863276868680508,11.01846118176282,4.107569444444445,4.327402777777778,5.423828245134677,3.65281034311656,7.6947562278413475,7.416941249361645
1999-08-31,MONSOON,1.9369230769230767,5.96,2.43,0.71,2.203333333333333,0.8,1.5333333333333332,5.062377622377622,5.062377622377623,5.001285740156031,4.4111070803331005,2.031720983031204,1.9369219088742526,8.55,9.581874999999998,8.859076790223257,9.10454583083756,6.940290444251175,5.720031238710673,6.156666666666667,6.180208333333335,5.614431727949415,4.793409702617852,3.0465641917147277,2.4616587704035666,2.275576923076923,2.275576923076922,2.09348929338237,2.229426552284107,0.9862786704920499,0.8432960928938986,5.011666666666666,4.893333333333333,4.5484458557568335,4.69394159529483,1.4167324571087478,1.9190774015308918,4.047083333333334,4.851041666666665,4.315372263912243,4.178596365559061,1.8018105564902882,1.1104701741171112,3.8349930555555556,4.235319444444445,3.8676302804141396,3.3436864996227986,1.8409932630101173,1.87302302405051
1999-11-30,POMKH,2.89,5.105,5.44,1.92,3.18,1.3,2.314,5.062377622377623,5.062377622377623,4.156771444093619,4.27132117238937,2.9873132742495105,2.889998257204356,8.398125,8.652499999999998,7.357446074133955,8.52614098041299,8.937414765373937,9.079172653430298,6.05625,6.193333333333335,5.54465903676965,4.725584240821034,4.567256157667382,5.8390710018099385,2.275576923076923,2.275576923076922,2.024093576029422,2.0700810825256832,1.7431250255902757,1.690291312565572,4.882083333333333,5.290833333333333,4.0010675134541,4.437087028304973,3.6210265534226496,3.7599193326819322,3.62125,4.284166666666666,3.1092233583473456,2.7051717529702914,2.9100498477639576,3.3640858371315883,3.71225,3.9798194444444452,3.246178168248484,3.1928378806212456,4.01479550648917,3.506597471427728
2000-02-29,POMRB,3.8818181818181823,9.89,5.9,2.02,6.0566666666666675,3.49,3.4766666666666666,5.062377622377623,5.062377622377623,4.046790139183444,4.318260403909124,3.981241804659185,3.8818164854896375,8.425,8.447499999999998,8.370467644480375,8.71265736600247,9.1033646769087,8.24090462866495,6.04,6.120000000000001,5.68679542206179,4.718477051776943,7.665069417670383,6.837185402039819,2.3505769230769227,2.275576923076922,2.022456145617653,1.9849336600386065,2.6584374778559643,2.332735262313637,4.98,4.7325,4.823307174739127,4.70920895991153,6.651196979057188,7.027090489355297,3.8850000000000007,3.8099999999999996,3.261534015008407,2.5779808462337908,4.416463370309643,3.260180208293279,3.82475,3.690166666666667,3.338373567615757,3.281901331788262,4.012214529211483,3.9871595543586453
2000-05-31,PREMON,11.54076923076923,12.44,10.2,4.452307692307691,8.686666666666667,8.14,7.613333333333332,5.062377622377622,5.062377622377623,7.044381775817758,6.002125137263813,11.641913789306422,11.540764187530376,9.20625,8.348749999999997,9.998280586688225,9.235843553347287,11.22320677147092,11.86179220576257,5.9875,5.9925000000000015,7.492077253237074,5.165411237861304,9.682473167235722,9.828357135587243,2.425576923076923,2.275576923076922,2.9943967642936684,2.84202142571026,4.465796333002351,4.387411310020665,5.29,5.031666666666667,6.368650971510143,5.4615516162666635,8.267834050397402,6.659831983635449,4.828750000000001,3.4324999999999997,5.2129204090050445,4.767507707603465,8.49357772250481,9.75896224667831,4.0455,3.734333333333333,5.048357473902787,4.2559414518010295,7.535284055308667,7.229569587432394
2000-08-31,MONSOON,1.9369230769230767,6.57,2.81,1.31,1.79,4.42,2.2566666666666664,5.062377622377622,5.062377622377623,5.001398296259885,5.592597745799812,2.0394266825076017,1.936922230500666,10.184375,8.501249999999997,8.626968352012934,8.84739581881008,6.425553807744125,5.501978045815073,5.9174999999999995,6.087500000000001,5.619246351942245,4.838251136685808,2.904961937510584,2.3134789920673127,2.425576923076923,2.425576923076922,2.320638058576201,2.4276612214157516,0.9583792608804615,0.8597467927539085,5.932083333333333,4.928333333333334,4.537190582906086,4.928318093206274,1.5116332400811539,2.279654844435881,5.876250000000001,4.3374999999999995,4.895752245403027,4.951101671878288,0.37792911812342656,0.33323674583124685,4.4765625,3.9151666666666665,3.931681151008339,4.053781024267256,1.6871630089078855,1.8589860753728753
2000-11-30,POMKH,2.89,10.745,4.64,1.92,6.073333333333332,5.23,3.356666666666667,5.062377622377623,5.062377622377623,4.156838977755931,5.334102033468288,2.9935039918189825,2.889998737089358,10.475625,9.911249999999995,9.474181011207762,9.109684982025517,8.647863533874038,8.267718479585554,5.416250000000001,5.887500000000001,5.227547811165346,4.721797566517591,4.546319738654139,5.856072348163172,2.425576923076923,2.425576923076922,2.160382835145721,2.2726877399039793,1.7559028869190074,1.762065910793522,6.179166666666667,5.651666666666667,5.151647683076984,5.177008575763687,3.659751547149676,3.5268764780490223,6.53625,5.319999999999999,5.029451347241816,5.403149118518012,3.4340471747951993,4.575371104700873,4.379375,4.175833333333333,3.70167535727167,4.059290305642851,3.756078928194251,3.339814548579679
2001-02-28,POMRB,3.8818181818181823,12.075,6.14,2.02,8.299999999999999,7.94,5.882499999999999,5.062377622377623,5.062377622377623,4.046830659380832,5.249185894003635,3.9859801665559464,3.8818168517352114,10.824375,10.457499999999996,10.514508606724657,9.523901627759782,10.000978824606074,10.820984527616297,4.8625,5.947500000000002,5.592528686699207,4.77268147953698,7.463906863818055,6.396634060306509,2.388076923076923,2.425576923076922,2.1042297010874327,2.1738901709291043,2.6697901827724695,2.1983035865741622,6.292083333333333,6.2124999999999995,6.41098860984619,5.825983925800163,7.005445609073358,7.4635379750568225,6.15,6.432499999999999,6.1936708083450895,7.041544311230433,6.255812845859774,5.136070526146459,3.926041666666667,4.777291666666667,4.574005214363002,4.583468136247607,3.9438574531589463,4.058963120751869
2001-05-31,PREMON,11.54076923076923,12.585,5.95,4.452307692307691,8.42,8.97,4.4300000000000015,5.062377622377622,5.062377622377623,7.04440608793619,6.778233067062598,11.645263147494049,11.540765276390147,10.600000000000001,10.493749999999997,11.342705164034795,9.951387399667013,12.378570595974013,11.976952601076237,4.67875,4.885000000000002,5.735517212019525,4.80866975222146,9.583367782017378,9.964851346179659,2.3505769230769227,2.425576923076922,3.043460897575536,3.0136781802021564,4.475768526099497,4.395134695304563,6.052916666666667,6.145833333333332,7.214593165907714,6.478022777580066,8.830885711841635,7.64880878768944,5.35375,6.639999999999999,7.304202485007054,8.915470303911762,11.34112510815048,11.490822855891963,3.788125,3.9814583333333333,4.516403128617801,4.764576284944646,7.667796521112406,7.738974821158473
2001-08-31,MONSOON,1.9369230769230767,9.215,2.63,1.01,2.9600000000000004,0.5,1.8133333333333328,5.062377622377622,5.062377622377623,5.001412883530945,6.214825809989941,2.0414508997900365,1.9369224132473766,9.48625,11.154999999999996,10.491623098420877,9.837264555519825,7.378630999412103,5.8289445997390485,4.271249999999999,4.840000000000002,4.493310327211715,4.507219969112847,1.845601591094593,1.1527430708476052,2.3505769230769227,2.350576923076922,2.2300765385453216,2.4644873262065623,0.9670186016076934,0.8598310824916814,5.390833333333334,6.438333333333333,5.512755899544628,6.083606774523501,1.9829750370409798,2.151996024522897,4.675000000000001,5.659999999999998,4.582521491004233,6.338419201130064,2.446327005660299,1.5936898867074527,3.530729166666667,3.870625,3.4351752105040134,4.356664207539018,1.6937641371150765,1.238335393402374
2001-11-30,POMKH,2.89,6.305,3.35,1.92,2.99,2.78,2.6966666666666668,5.062377622377623,5.062377622377623,4.156847730118567,5.809088803368497,2.9942672404676776,2.889999009757901,9.126249999999999,10.044999999999996,8.816973859052528,9.324780803343195,9.939683423582238,9.937848499007472,4.61375,4.517500000000002,4.035986196327029,4.300635883671154,3.690387860881774,5.523453190723706,2.3505769230769227,2.350576923076922,2.106045923127193,2.297757730499001,1.742278879508064,1.8177800627389746,5.1379166666666665,5.6675,4.503653539726777,5.675811739217814,4.2083169595839784,4.394334461191085,4.4825,5.0474999999999985,3.861512894602539,5.02381760240459,3.1898068213140247,2.814239133881389,3.7820833333333335,3.705625,3.139771792969075,4.1215840094180285,3.6326302358056077,3.3785479596715993
2002-02-28,POMRB,3.8818181818181823,7.604999999999999,4.17,2.02,6.086666666666666,4.96,4.483333333333333,5.065262237762238,5.062377622377623,4.046835910798413,5.58672771533327,3.9855467329446417,3.8818170879160383,9.659374999999999,8.927499999999995,8.332184315431515,9.071083167687672,10.145221458095062,8.81156584427308,5.6425,4.025000000000002,4.0895917177962176,4.195230783512304,6.507559022743003,5.948079466876923,2.353076923076923,2.350576923076922,2.071627553876316,2.188969807408574,2.6551115152827602,2.1072673111335756,5.145416666666666,5.114166666666668,5.136858790502733,5.826588476060963,7.152572448306602,6.950910104940933,4.9937499999999995,4.302499999999998,4.300907736761523,4.877531453911271,5.159737961488385,4.568251932849985,4.3291666666666675,3.355833333333333,3.6771964091147784,4.253950015264699,4.032428719419812,4.243069922457958
2002-05-31,PREMON,11.54076923076923,14.175,10.66,4.452307692307691,8.61,10.41,7.8400000000000025,5.049396853146853,5.062377622377623,7.04440923878674,6.96536013376111,11.643697247997274,11.540765978563277,10.56625,9.324999999999994,10.66931058925891,9.790127167596387,11.598987986737418,11.175064972986304,6.195,5.202500000000002,6.717755030677731,4.775320861756221,8.392524819778622,8.576299918358092,2.345576923076923,2.350576923076922,3.023899609248866,3.0186909489860128,4.4601676258492935,4.398650108141974,5.371666666666667,5.161666666666667,6.52611527430164,6.429000059147303,8.717107765422972,7.298863636286194,5.421249999999999,4.662499999999998,6.744544642056915,7.377334609483842,9.517503830556523,9.581999908775492,4.484583333333335,4.208333333333334,5.342317845468868,5.091490640647927,7.123175698437542,6.917797109561949
2002-08-31,MONSOON,1.96,11.89,6.15,1.03,2.83,3.15,2.78,5.06666958041958,5.068146853146854,5.010645543272044,6.279963104168481,2.0388165054012637,1.9369225310952696,11.663124999999999,9.993749999999995,11.157586353555345,10.080374451485236,7.073466491479619,7.675349731908709,7.061250000000001,6.082500000000002,6.490653018406638,4.8700456072549425,2.0198411683645796,2.8295581790394255,2.605576923076923,2.3555769230769217,2.22633976554932,2.4698680986572223,0.9506231761495982,0.9701986827569377,6.215833333333333,5.129166666666666,5.047669164580984,5.943579710437292,1.9027740689242156,2.374245582734334,5.7725,5.3249999999999975,5.306726785234148,6.122201583614926,1.8830721078540344,2.108500189605749,4.592083333333333,4.450000000000001,4.31739070728132,4.818767245940353,1.7116735239635905,2.0477074945319873
2002-11-30,POMKH,2.74,10.885,4.25,1.84,4.93,3.55,2.973333333333333,5.122596153846153,5.030646853146854,4.102387325963226,5.740531111845424,2.991906414374604,2.8899991855936973,12.134374999999999,11.138749999999995,11.048551812133207,10.185756599374173,10.231182641116037,9.727816578866953,7.7825,6.307500000000002,5.594391811043983,4.7668751042428195,4.638625173043249,6.161853393465452,2.9665384615384616,2.3355769230769217,2.071803859329592,2.269022358713339,1.7266103942399122,1.854474378572761,7.0495833333333335,5.614166666666666,5.0006014987485905,5.83598120197986,4.122611638590859,4.097616656482295,5.8950000000000005,5.517499999999997,4.604036071140489,5.155136840749564,3.867467489950074,4.062703875673775,4.682916666666666,4.519166666666668,3.7797677577021256,4.567950213917974,3.5929628425370157,3.309706627057586
