Date,Season,Dataganj,Sahaswan,Usawan,Asafpur,Rajpura,Islamnagar,Samrer,Qadar Chowk,Mion,Dahgavan,Salarpur,Ambiapur,Wazirganj,Gunnaur,Ujhani,Dataganj_Trend,Dataganj_SMA,Dataganj_EWMA,Dataganj_DES,Dataganj_TES,Dataganj_ARIMA,Sahaswan_Trend,Sahaswan_SMA,Sahaswan_EWMA,Sahaswan_DES,Sahaswan_TES,Sahaswan_ARIMA,Usawan_Trend,Usawan_SMA,Usawan_EWMA,Usawan_DES,Usawan_TES,Usawan_ARIMA,Asafpur_Trend,Asafpur_SMA,Asafpur_EWMA,Asafpur_DES,Asafpur_TES,Asafpur_ARIMA,Rajpura_Trend,Rajpura_SMA,Rajpura_EWMA,Rajpura_DES,Rajpura_TES,Rajpura_ARIMA,Islamnagar_Trend,Islamnagar_SMA,Islamnagar_EWMA,Islamnagar_DES,Islamnagar_TES,Islamnagar_ARIMA,Samrer_Trend,Samrer_SMA,Samrer_EWMA,Samrer_DES,Samrer_TES,Samrer_ARIMA,Qadar Chowk_Trend,Qadar Chowk_SMA,Qadar Chowk_EWMA,Qadar Chowk_DES,Qadar Chowk_TES,Qadar Chowk_ARIMA,Mion_Trend,Mion_SMA,Mion_EWMA,Mion_DES,Mion_TES,Mion_ARIMA,Dahgavan_Trend,Dahgavan_SMA,Dahgavan_EWMA,Dahgavan_DES,Dahgavan_TES,Dahgavan_ARIMA,Salarpur_Trend,Salarpur_SMA,Salarpur_EWMA,Salarpur_DES,Salarpur_TES,Salarpur_ARIMA,Ambiapur_Trend,Ambiapur_SMA,Ambiapur_EWMA,Ambiapur_DES,Ambiapur_TES,Ambiapur_ARIMA,Wazirganj_Trend,Wazirganj_SMA,Wazirganj_EWMA,Wazirganj_DES,Wazirganj_TES,Wazirganj_ARIMA,Gunnaur_Trend,Gunnaur_SMA,Gunnaur_EWMA,Gunnaur_DES,Gunnaur_TES,Gunnaur_ARIMA,Ujhani_Trend,Ujhani_SMA,Ujhani_EWMA,Ujhani_DES,Ujhani_TES,Ujhani_ARIMA
1996-02-29,POMRB,7.5,6.175,8.75,7.76,7.88,10.55,5.95,7.314999999999999,10.54,3.51,8.365,8.73,2.16,3.3600000000000003,7.505,,,7.5,6.979723464985469,6.895818917364071,0.0,,,6.175,6.0415775714063145,5.994620120640376,0.0,,,8.75,8.886997250066326,8.826734871278713,0.0,,,7.76,7.4960647614974985,7.2840907017927305,0.0,,,7.88,7.673353614873809,7.163925480228427,0.0,,,10.55,10.129765206354808,10.373411165714414,0.0,,,5.95,5.632047597069142,5.592877733312298,0.0,,,7.314999999999999,7.01670578105265,7.314999999999999,0.0,,,10.54,10.181242295024797,10.157441140534447,0.0,,,3.51,3.6085646385846983,3.549158739084362,0.0,,,8.365,8.12104940154755,7.99151376051187,0.0,,,8.73,8.768133799914551,8.626129554289875,0.0,,,2.16,2.4087614061353544,2.233763686025023,0.0,,,3.3600000000000003,3.5271541098730936,3.42735418703548,0.0,,,7.505,7.361053565462658,7.4569104086507725,0.0
1996-05-31,PREMON,7.37,6.955,10.0,8.2,7.952857142857144,10.55,5.965,7.195,10.54,3.97,9.14,9.5,3.736666666666667,3.89,7.8874999999999975,,,7.448,6.97551516289153,7.631128838939961,7.4999961266913875,,,6.487,6.426325685985811,7.396130681624087,6.17499687262354,,,9.25,9.190292923250325,9.52507741584077,7.341132845270234,,,7.936,7.650162403614213,8.324644090523737,7.759996601818507,,,7.909142857142857,7.844869009171236,8.204964640311644,7.8799559142470965,,,10.55,10.270118243502019,10.439991282380161,10.549997000628391,,,5.9559999999999995,5.708386438569448,6.2206285821404,4.71439080614169,,,7.2669999999999995,6.902723621415482,7.195,7.314994107603607,,,10.54,10.26183874873234,10.801500640050847,10.539987369616503,,,3.694,3.73771344980382,4.021151798068485,3.509999469474222,,,8.675,8.450333173312684,9.39750229286239,8.364988215492446,,,9.038,9.027082321248766,9.506840043780574,8.729992488419784,,,2.7906666666666666,2.9439716506328724,3.5377676379834817,2.1599979328633347,,,3.572,3.644115291395302,3.8572294658367947,3.35999920690626,,,7.6579999999999995,7.380666929727386,8.083252182775874,7.504980253499183
1996-08-31,MONSOON,5.8,4.88,7.82,6.61,7.071428571428571,8.01,4.4,6.87,4.95,4.365,7.535,8.75,1.2733333333333332,2.525,6.565,6.277500000000001,,6.7888,6.4173699265710615,6.32320849916476,7.407614467430581,5.561875000000001,,5.8442,5.86113850312156,5.8864542395892565,6.559122264665475,8.6775,,8.678,8.800177515307233,8.502553803856841,8.486700744487242,7.35875,,7.4056,7.53279419060678,7.0765341644645705,7.989800242950672,7.457321428571429,,7.574057142857143,7.703215011000204,7.878189368892944,7.920228216421786,9.2225,,9.534,9.468169468446112,9.439021957712178,10.549996700203666,5.270625000000001,,5.3336,5.265501204115515,5.069141946135208,5.496371542151674,6.995625,,7.1082,6.754965890220718,6.87,7.253538131151728,9.035,,8.303999999999998,7.201855355756777,8.771062182178847,10.539996244176688,3.5725,,3.9623999999999997,3.964251275813117,3.5722163814654513,3.8487431379613293,8.13125,,8.219000000000001,8.251270662644925,7.805746072960199,8.755567586958904,8.62625,,8.922799999999999,8.93257622880037,8.966955736227813,9.054322641198501,2.5979166666666664,,2.183733333333333,2.391425228781886,1.5403855078584257,3.302008876928988,3.513958333333334,,3.1532,3.349769247059305,3.1651279996427455,3.655439495227623,7.209687499999999,,7.2208,6.906346321862543,7.062522076985122,7.71628191439772
1996-11-30,POMKH,5.48,5.065,8.29,7.07,6.6483333333333325,7.78,5.025,6.715,10.54,2.79,7.65,7.98,2.896666666666667,4.075,6.9775,5.85875,6.5375000000000005,6.26528,5.9457131421707965,6.471121524097847,6.42584607472692,5.300625,5.76875,5.53252,5.583351028495666,5.477041617376615,5.970259108663267,8.64,8.715,8.5228,8.650468862449141,8.542184905520655,7.710639692761225,7.300000000000001,7.41,7.27136,7.504901416086804,7.617211123756891,7.464078055589567,7.588214285714286,7.388154761904762,7.203767619047619,7.475707070268935,6.7517561977656255,7.546499471060164,9.2225,9.2225,8.8324,8.867855881867905,8.488726652102656,8.95898076881838,5.194375,5.334999999999999,5.21016,5.162451028371971,4.648527877977899,5.156747749750726,6.999375000000001,7.02375,6.95092,6.607914059821677,6.715,7.115541475887909,8.927499999999998,9.142499999999998,9.1984,8.951932109479296,7.818798173499189,6.773503329992778,3.515,3.6587500000000004,3.4934399999999997,3.529788708102693,3.666963353855395,4.102367621156243,7.810625000000001,8.172500000000001,7.991400000000001,8.093220054593445,7.621752738557642,8.338021735398,8.4875,8.74,8.545679999999999,8.601354657011633,8.570649580135697,9.144256941743325,2.7408333333333337,2.5166666666666666,2.4689066666666664,2.624885019032515,2.058280824118178,1.7190239843672155,3.5991666666666666,3.4625000000000004,3.5219199999999997,3.5666274353623493,3.03441868697376,3.147151998812051,7.016875,7.23375,7.12348,6.766362877410073,7.035029794028787,7.209428099195404
1997-02-28,POMRB,5.42,4.52,8.45,7.35,8.433333333333334,10.55,5.4350000000000005,7.09,9.68,2.82,8.035,7.82,2.81,3.771666666666667,7.3125,5.6125,6.0175,5.927168,5.622772822208731,6.449127500571316,6.3847004872262465,5.331875,5.3549999999999995,5.127511999999999,5.200715007910314,5.516447139741206,5.408411333093056,8.9125,8.64,8.49368,8.587333063559873,8.524124521198308,8.633686253640937,7.430000000000001,7.307500000000001,7.302816,7.52492757134422,7.474006475332982,7.468529078865472,7.695595238095239,7.526488095238096,7.695593904761905,7.847913208193338,7.797571051910344,7.184692886934493,9.540000000000001,9.2225,9.51944,9.452714127662933,9.639593954850634,9.230377080269564,5.311875000000001,5.20625,5.300096,5.222106526980727,5.518472641173249,5.121303843191798,6.75375,6.967500000000001,7.006552,6.564777674059881,7.314999999999999,7.037520570257159,9.626249999999999,8.927499999999998,9.39104,9.251063833982972,9.800710408704004,9.477944602007549,3.403125,3.4862500000000005,3.2240639999999994,3.2660982361454485,3.4796443068165646,3.154979933682082,7.603125,8.090000000000002,8.008840000000001,8.064566223377641,8.100357056348289,8.249018733412221,8.43375,8.5125,8.255408,8.330033228264968,8.367561452727854,8.477517684299977,2.8241666666666667,2.6791666666666667,2.6053439999999997,2.7457803647093493,3.130626232281852,2.5768772437138527,3.8529166666666668,3.5654166666666676,3.621818666666667,3.6399140822609364,3.6741501071497344,3.508101073834446,6.7728125,7.185625000000001,7.199088,6.806139143742387,7.169291717659517,7.150396540429776
1997-05-31,PREMON,6.1,6.52,10.0,8.14,8.446666666666667,10.55,5.87,7.45,10.54,4.2,6.905,9.3,4.23,4.16,6.5375,5.54,5.7,5.9963008,5.659045641178226,6.45812003752037,6.0349399342925825,5.4624999999999995,5.24625,5.6845072,5.738182734675102,6.137507004526527,5.52463786252979,9.39875,8.64,9.096208,8.974522341265661,9.22393928444884,9.647303650150583,7.64875,7.292500000000001,7.6376896,7.665317661030011,8.25803093211354,7.644241994142435,7.787529761904762,7.649940476190477,7.99602300952381,8.116975010287815,8.813638026691992,7.67061163093182,10.203750000000001,9.2225,9.931664000000001,9.83155714595164,9.998106317630318,10.410623297507348,5.400625000000001,5.1825,5.5280576,5.40010337085194,5.974745474130666,5.313770927416022,6.199375,7.031250000000002,7.1839312,6.615527427522577,7.1376592797783935,7.032035551439462,10.325,8.927499999999998,9.850624,9.863210416742502,10.102183423651606,9.623691062439717,3.2562499999999996,3.5437500000000006,3.6144383999999996,3.60554660126379,3.622049981931599,3.300899504743138,7.73125,7.531250000000002,7.567304000000001,7.700222843713085,9.215078526272181,8.622431024734595,8.485,8.462499999999999,8.673244799999999,8.672285271013719,8.94535798094739,8.57396993640977,2.7274999999999996,2.8025,3.2552063999999996,3.345074070767159,4.2821877464453655,3.3960407386715397,4.0841666666666665,3.6329166666666675,3.8370912,3.801088295208073,4.170285623929057,3.7536350512317562,6.538229166666666,6.848125000000001,6.9344528,6.546815100523156,7.813445334920522,7.299056832937655
1997-08-31,MONSOON,5.1,5.565,10.0,7.71,7.436666666666667,10.55,5.4350000000000005,4.65,10.54,3.24,8.11,8.52,1.4466666666666663,4.285,5.9625,5.5024999999999995,5.5249999999999995,5.63778048,5.330671674812676,5.1070685990214795,5.748969144651529,5.6518749999999995,5.4175,5.63670432,5.700843874492123,4.780294843073698,5.038838877866886,9.80625,9.185,9.457724800000001,9.253314601237644,8.371255123471318,7.869694330554801,7.790625,7.567500000000001,7.666613760000001,7.717457716796248,6.933627764986328,7.024590170166126,7.691071428571429,7.741250000000001,7.772280472380952,8.006310052540746,8.451147131857129,7.96862817706769,10.549999999999999,9.8575,10.178998400000001,10.076953416822374,8.717864052951464,8.815685439520026,5.305625,5.44125,5.490834560000001,5.383416402403441,4.8819820216871195,4.572353635106708,5.873750000000001,6.476250000000001,6.17035872,6.134249613888581,6.882286277729605,7.075200332760515,10.432499999999997,10.324999999999998,10.1263744,10.136039032062943,8.547785609990175,7.881127686872411,3.2587500000000005,3.2625000000000006,3.46466304,3.4680487577386074,3.5072787039245985,4.2111683907556685,7.8175,7.675000000000002,7.7843824,7.744133177511022,7.205816423622432,7.586880375694455,8.67125,8.404999999999998,8.61194688,8.621405743976398,8.50736510852342,8.529468335793199,2.5079166666666666,2.845833333333333,2.5317905066666664,2.717189938488343,2.1297546347577776,2.7072007010508594,4.153958333333334,4.072916666666668,4.01625472,3.9529464148612976,3.4608802309779936,3.556717792478044,6.326145833333333,6.697500000000001,6.54567168,6.175130785465204,6.364716251923124,6.709189216046286
1997-11-30,POMKH,5.6,5.425,10.0,7.72,7.01857142857143,10.55,4.7,4.5,10.54,2.74,8.1,8.62,1.95,4.165,5.703333333333332,5.4087499999999995,5.554999999999999,5.622668288,5.299249112870792,5.484504315504511,5.464921737089623,5.78875,5.5075,5.552022592,5.623581875855219,5.4203696763042615,5.669259402376375,9.953333333333333,9.6125,9.67463488,9.454056534694143,9.714439901274526,9.680355712130883,7.9025,7.73,7.6879682560000004,7.76332400335583,7.704993282170375,7.42534089294959,7.646562500000001,7.833809523809524,7.470796854857143,7.802367787149588,7.260125871294458,7.765388641830271,10.549999999999999,10.55,10.327399040000001,10.235909308445459,9.373451291970111,9.725384367422501,5.2725,5.359999999999999,5.174500736000001,5.139754133853073,4.937028372666205,5.258843725895945,5.785,5.922500000000001,5.502215232,5.675139936651436,6.1622644327778655,6.545108704196706,10.54,10.324999999999998,10.29182464,10.258257163619893,11.552747107834373,12.026754151126278,3.42875,3.250000000000001,3.174797824,3.197719234529349,3.0389454167946406,2.8802168231194747,8.546875,7.787500000000001,7.91062944,7.796011405884214,7.354523464342899,7.709276520435389,8.78375,8.564999999999998,8.615168127999999,8.623378821620033,8.117209307816323,8.364006480438674,2.4204166666666667,2.6091666666666664,2.299074304,2.491055051229806,2.390739732847365,2.458536447992349,4.284375000000001,4.095416666666668,4.075752832,4.029948509826479,3.9186404175206313,4.253242205054042,6.2528125,6.378958333333333,6.208736341333333,5.850390660144676,6.32921538051688,6.517913265048895
1998-02-28,POMRB,5.0,5.675,10.0,7.835,7.291428571428571,10.55,5.0,6.7,10.54,2.89,8.275,8.67,2.0,4.24,6.8900000000000015,5.267499999999999,5.449999999999999,5.3736009728,5.069060489634257,5.954612840635011,5.910387392713497,5.782500000000001,5.796250000000001,5.6012135552,5.672571006521622,5.419444563257622,5.42932417514863,9.587916666666667,10.0,9.804780928,9.598599011776912,9.999663334265778,9.48610395949987,7.92375,7.85125,7.7467809536,7.820257056119768,7.770502274176748,7.716601675445968,7.870708333333335,7.548333333333333,7.399049541485714,7.738790553544224,8.262990268074184,7.480621024788227,10.549999999999999,10.55,10.416439424,10.338873283374808,11.817819380464297,11.58073678189674,4.851875,5.251249999999999,5.1047004416,5.069195856295602,5.568200863581345,5.538514915821109,5.91375,5.825000000000001,5.9813291392,5.698502531810664,6.2435734168895225,6.2375614740186425,10.190625,10.539999999999997,10.391094784,10.313599455248385,10.992877994948612,10.787570893483466,3.87125,3.267500000000001,3.0608786944000004,3.0818186138874792,3.1586559454236633,3.0105569343385623,9.22,7.847500000000001,8.056377664,7.906597909893614,7.947426728263378,7.995707278848251,8.79625,8.777499999999998,8.637100876799998,8.642180769108409,8.387771108688757,8.37229476074368,2.3591666666666664,2.4066666666666663,2.1794445824,2.3615154944379033,2.6732001460774235,2.141453954097615,4.334375,4.2125,4.1414516992,4.106746246692433,4.23918045900119,4.119863768150768,6.271979166666667,6.273333333333333,6.4812418048,6.090088639613149,6.204828018116587,6.283420508457025
1998-05-31,PREMON,5.77,6.46,9.626666666666667,8.55,9.2325,10.55,6.04,7.13,10.54,5.49,12.5,9.35,4.34,4.735,6.373333333333334,4.98,5.3675,5.53216058368,5.197136331446655,5.9967413652771455,5.628405714488801,5.73375,5.781250000000001,5.94472813312,6.006650670084351,7.153329725271302,6.458580566213365,8.887916666666667,9.906666666666666,9.733535223466667,9.598467470991634,10.741473611605322,10.871349039162418,8.223125,7.953749999999999,8.06806857216,7.980295115423775,8.593648345643798,8.141185364961816,8.082053571428572,7.744791666666666,8.132429724891429,8.274452293255097,8.779277968302509,7.408534600582196,10.549999999999999,10.55,10.469863654400001,10.405568389954375,11.140933315423675,10.482337541775193,4.16,5.293749999999998,5.47882026496,5.3500506202205615,5.835819147863,5.2478794222713425,6.18875,5.745000000000001,6.44079748352,5.830818382204967,6.071152047918859,6.360465106839152,9.841249999999999,10.539999999999997,10.4506568704,10.339235148575575,11.068237211925101,10.899020656238376,4.49625,3.5900000000000007,4.03252721664,3.96219235197524,3.5087454781647454,3.5888957062295104,9.066875,9.24625,9.833826598399998,9.336316855572237,8.419395842739968,7.651043424967261,8.7275,8.79,8.922260526079999,8.892667375302317,9.536973942902685,9.363983382109145,2.3237499999999995,2.434166666666666,3.04366674944,3.13412360939418,3.6070403905378754,3.1047939856755424,4.35125,4.35625,4.37887101952,4.3001148788753545,4.696454215315147,4.360957124567724,6.171666666666668,6.232291666666667,6.438078416213333,6.050870475351253,6.998912612124546,6.3391028355083705
1998-08-31,MONSOON,4.3,5.575,7.45,7.47,8.443999999999999,10.55,1.9,6.0,7.744999999999999,5.49,7.9,8.57,0.8466666666666667,4.11,6.28,4.655,5.1675,5.039296350208,4.760990890576702,4.704112820458943,5.199162450590533,5.56125,5.78375,5.796836879872,5.870673158243365,5.4646223270449195,5.302594096964536,7.9191666666666665,9.269166666666667,8.82012113408,8.990802375356898,8.822355465365284,8.47582325813698,8.353125,7.893749999999999,7.828841143296,7.947620734625208,7.487200281047713,7.723614018150234,8.102303571428571,7.996624999999998,8.257057834934857,8.419942100869003,8.671816964080184,8.10330458536433,10.549999999999999,10.55,10.501918192640002,10.448770269492456,9.763236408922113,9.973043513108825,3.4725,4.409999999999998,4.047292158976,4.23201805387201,4.863288754398299,4.7588849675808245,6.220625,6.082500000000001,6.264478490112,5.754653175372186,5.867485779433149,6.121379753914729,9.7875,9.841249999999997,9.36839412224,8.797975903369066,8.856225289721998,9.3952458302499,5.165,4.1525,4.6155163299840005,4.5188191958041015,4.139376640707539,4.677278747987404,8.874375,9.19375,9.060295959039998,9.204066907250574,8.730423222571561,8.51682479351607,8.49625,8.802499999999998,8.781356315647999,8.782150149858953,8.786197496086682,8.82090237431005,2.4654166666666666,2.2841666666666667,2.1648667163306667,2.3594377500806014,1.9394510868359496,2.3351538003600947,4.324375,4.3125,4.271322611712,4.266940172344555,4.0066737763143365,4.2536821535385325,5.819166666666667,6.311666666666667,6.374847049728,5.994399988871798,5.755708536154232,6.222069694428702
1998-11-30,POMKH,4.1,5.025,6.95,10.355,7.702000000000001,10.55,2.7,5.35,10.54,5.49,7.085,8.02,2.2666666666666666,4.4750000000000005,4.583333333333333,4.545,4.7925,4.663577810124799,4.411341330261721,4.904986604089844,4.828629809356422,5.365625,5.683750000000001,5.4881021279232005,5.573765032678799,5.490616961480313,5.455199305685117,7.238333333333334,8.506666666666668,8.072072680448,8.413694021015415,8.472944030715652,8.035753375481079,8.0875,8.552499999999998,8.8393046859776,8.370403756858497,7.926730973659318,7.767218963707558,7.824562500000001,8.167482142857141,8.035034700960914,8.301482928275778,7.725399852565782,8.23306515229023,10.2325,10.55,10.521150915584002,10.476754367447173,9.775119715017679,10.257874819696534,2.92125,3.9099999999999984,3.5083752953856,3.7260201519415945,3.549800678449126,4.023644047926271,6.198125,6.295000000000002,5.8986870940672,5.57255255873358,5.644675089711937,6.0591134892917555,9.65125,9.841249999999997,9.837036473344,9.67011913842326,9.748606987529069,9.551264651716817,5.49,4.84,4.9653097979904,4.870753186865513,4.53043499109365,4.2084878988484755,8.7,8.94,8.270177575423999,8.77494406835042,8.478863115113024,8.45612880292893,8.158750000000001,8.652499999999998,8.4768137893888,8.517609555054959,8.418602907378583,8.439986867453284,2.4883333333333333,2.3633333333333333,2.2055866964650668,2.373156494204168,1.9474406335992418,1.8391656643064986,4.125625,4.390000000000001,4.3527935670272,4.3442678751859924,4.174752786229614,4.4940108447964,5.600833333333334,6.031666666666667,5.658241563170133,5.333835295411701,6.048158439375582,6.185502782261538
1999-02-28,POMRB,3.9,4.695,5.3,6.24,6.77,10.55,1.5,6.105,10.11,5.49,7.75,7.42,2.8166666666666664,3.715,5.19,4.51875,4.5175,4.35814668607488,4.117820757231189,4.96576507641188,4.409236342401092,5.254375,5.438750000000001,5.17086127675392,5.262514433343556,5.374361736025582,5.099116859483569,7.157500000000001,7.331666666666667,6.9632436082688,7.5375896477104,7.7381858252243205,7.591751487859581,7.973749999999999,8.153749999999999,7.799582811586561,8.087017258755738,8.486949683142972,8.625000732670077,7.363791666666667,8.037125,7.529020820576548,7.938184469947936,8.796096960296056,8.030807088005517,9.54,10.55,10.532690549350402,10.494881119030953,11.306536780867832,10.84661374326229,2.8725000000000005,3.0349999999999984,2.70502517723136,3.003243268276785,3.9424843050341543,3.338857576463104,6.18125,6.146250000000002,5.981212256440321,5.565772369832407,6.073869416565298,6.286089935232013,9.918125,9.733749999999997,9.946221884006398,9.8190997312196,10.416855823655263,10.078169340371423,5.1587499999999995,5.49,5.17518587879424,5.093267669301245,5.318636747197731,4.648406088097111,8.803749999999999,8.80875,8.0621065452544,8.551609132683325,8.506661257312123,8.333851486565864,7.8149999999999995,8.339999999999998,8.05408827363328,8.135450619789296,8.253596105439888,8.18775562160579,2.439583333333333,2.5675,2.450018684545707,2.5836303674592735,2.6991947318291327,2.2340130440058203,3.7425,4.258750000000001,4.09767614021632,4.189252945845851,4.516949836793911,4.427089973123587,5.390416666666666,5.606666666666667,5.47094493790208,5.149119023316633,5.602660772512211,5.8438961094575115
1999-05-31,PREMON,5.99,5.875,8.88,8.02,7.532000000000001,8.01,5.13,7.545,9.88,5.49,11.63,7.9,3.706666666666667,3.67,6.326666666666665,4.38875,4.572500000000001,5.010888011644928,4.674316972755584,4.958465218825954,4.78943340117501,5.256875,5.2925,5.4525167660523515,5.526769590773386,6.309072238313907,5.94850058095942,7.251250000000001,7.145000000000001,7.72994616496128,7.906039487517265,7.104689219558317,7.0539851709944195,7.519375,8.021249999999998,7.887749686951937,8.124197859285662,8.822467418511092,8.407029667662552,7.190541666666668,7.612,7.530212492345929,7.907514220369759,8.984488806141911,7.550631995951342,8.765,9.915,9.523614329610242,9.613760039797095,11.05263385012138,10.497984891948668,2.9925,2.8074999999999983,3.675015106338816,3.660102406457931,3.4806379524759983,3.549166322868645,6.081875,6.250000000000003,6.606727353864192,5.860899369284158,5.853034160299824,6.324360283577978,10.267499999999998,9.568749999999998,9.91973313040384,9.758229129381018,10.5916155514253,10.258110709803546,4.51,5.49,5.301111527276544,5.233955116808982,5.902454175199891,5.807039505395356,9.373125,8.59125,9.48926392715264,9.535549167767723,9.967246573331593,9.719531962114724,7.566249999999999,7.977499999999997,7.992452964179968,8.055276992924663,8.815791859499283,8.622209498298847,2.3762499999999998,2.4091666666666667,2.952677877394091,3.0473184420520174,4.121290409907486,3.9221202966111544,3.230625,3.9925000000000015,3.926605684129792,4.064102848715957,4.651596983539195,4.377391188966617,5.270416666666667,5.595,5.8132336294079145,5.457431656453405,5.954833303445722,5.478050659119402
1999-08-31,MONSOON,3.87,5.27,7.55,7.09,6.458333333333335,7.55,2.42,5.45,10.54,2.84,9.6,7.27,1.09,2.11,4.6433333333333335,4.31125,4.465000000000001,4.554532806986957,4.284001080186268,4.225380564837535,4.986932892149115,5.411875,5.2162500000000005,5.379510059631411,5.455988893850789,5.054767652380825,5.247066657164241,7.665,7.170000000000001,7.657967698976767,7.800097258797625,6.81557397232886,8.152917147383818,7.2475,7.92625,7.568649812171162,8.010554016497307,7.5700016475116385,7.662662259603158,7.126125000000002,7.115583333333334,7.101460828740891,7.564336641077566,8.284468496490158,7.543536093065757,7.98,9.165,8.734168597766145,8.88131267216475,9.050310325507997,9.15356779250314,3.2925000000000004,2.9374999999999982,3.1730090638032897,3.249315490780541,3.0705670805531504,2.256774100542381,5.966875,6.1125000000000025,6.144036412318515,5.738309225162365,5.8518386073899675,6.101028003574843,10.32125,10.267499999999998,10.167839878242305,10.099741887399768,8.254773951234602,8.459418507380704,3.8999999999999995,4.827500000000001,4.316666916365926,4.350913660557487,5.261603403792295,4.849337333814533,10.03875,9.016250000000001,9.533558356291584,9.792332558311612,8.212189451402539,8.62714298738496,7.4975000000000005,7.652499999999998,7.70347177850798,7.782425031402472,7.749187620216847,7.747165810384174,2.183333333333333,2.4699999999999998,2.2076067264364547,2.3918304734010394,1.7450459998423642,1.5921960901390855,2.85375,3.4925000000000015,3.1999634104778747,3.539631045665864,3.551829303254597,3.772026120771079,5.404583333333332,5.185833333333333,5.345273510978082,5.028799862972145,5.040071971585017,5.780051477173083
1999-11-30,POMKH,3.49,5.35,7.6,7.1,8.301666666666668,7.35,3.14,5.105,10.54,2.95,9.94,7.33,1.5166666666666668,2.38,5.26,4.1937500000000005,4.3125,4.128719684192174,3.8998330919088513,4.447925136637168,4.2628927187398515,5.616874999999999,5.297500000000001,5.367706035778847,5.443194371336992,4.901773146747658,5.0801680256724335,7.9975000000000005,7.3325000000000005,7.63478061938606,7.737770922287298,7.654370172766887,7.661454560775189,7.4325,7.1125,7.381189887302697,7.915549932885988,8.472000987052155,8.528416964151857,7.159625000000001,7.2655,7.581543163911203,7.871625643529964,6.841072355892682,7.130243012179737,7.67875,8.364999999999998,8.180501158659686,8.336564374358344,8.085728138923152,8.669058809660195,3.52375,3.0474999999999985,3.159805438281974,3.198082292382891,2.65718228737798,3.450715916040909,5.68625,6.051250000000003,5.728421847391109,5.561481128097902,5.562032096870443,5.863657626082263,10.416250000000002,10.267499999999998,10.316703926945383,10.25249848367371,11.459194944052904,11.39921935338328,3.4325,4.192500000000001,3.7700001498195554,3.832946990092836,3.6489433500859123,3.2684563686276578,10.299999999999999,9.73,9.69613501377495,10.085556718854566,8.226036282449671,8.313131902956922,7.5962499999999995,7.479999999999998,7.554083067104789,7.626124090685057,7.225733162703892,7.452396097964921,2.1725,2.2824999999999998,1.9312307025285396,2.1195584223585158,2.023347560027643,2.083754895520446,2.88875,2.968750000000001,2.8719780462867246,3.233547867572474,3.098922632004638,3.4196520488126043,5.4733333333333345,5.3549999999999995,5.311164106586849,4.9921077877478215,4.9554099587224725,4.963450286817821
2000-02-29,POMRB,3.89,5.609999999999999,7.96,7.32,5.655,7.47,3.46,5.43,10.54,3.15,10.22,7.56,2.023333333333333,2.795,5.586666666666668,3.99375,4.3100000000000005,4.033231810515304,3.796250368496934,4.440693242660447,3.7515572941130517,5.7475000000000005,5.526250000000001,5.464623621467307,5.535905481606034,5.117451266659394,5.262645177568764,7.991250000000001,7.9975,7.764868371631636,7.793379760004569,7.747875681264326,7.137637873676932,7.413749999999999,7.3824999999999985,7.356713932381618,7.869179941716571,7.209473295504672,6.8671453665234985,7.687172619047619,6.98675,6.810925898346721,7.298350242716607,8.373200722354417,7.576372404811733,7.838749999999999,7.594999999999998,7.896300695195812,8.025885140138842,8.509647169863571,8.175588221115747,3.6295833333333327,3.5374999999999988,3.279883262969184,3.264460018389532,3.568516383453826,3.3188944021912357,5.42125,5.882500000000003,5.609053108434665,5.467443442587528,5.995349634133623,6.119798756252297,10.361562500000002,10.374999999999998,10.406022356167231,10.321361454091662,10.963008851212118,10.619008580377058,3.1287499999999997,3.6075000000000004,3.5220000898917334,3.578814302536939,3.5561843510010913,3.4483890878742027,10.4025,10.3475,9.90568100826497,10.391413575000064,9.084448312874436,8.75185929369066,7.74,7.514999999999997,7.556449840262873,7.605135660511221,7.16768577720895,7.31495956213516,2.293333333333334,2.0841666666666665,1.968071754850457,2.127161408869218,2.2650880200038133,1.8801488651964016,3.135,2.738750000000001,2.841186827772035,3.1264567796874894,3.0315234505794146,2.8077887633117413,5.4125,5.454166666666667,5.421365130618776,5.092487764469927,5.134835307133913,5.213592736756843
