Date,Season,Bagodar,Jamua,Pirtanr,Deori,Gande,Bengabad,Tisri,Giridih,Bagodar_Trend,Bagodar_SMA,Bagodar_EWMA,Bagodar_DES,Bagodar_TES,Bagodar_ARIMA,Jamua_Trend,Jamua_SMA,Jamua_EWMA,Jamua_DES,Jamua_TES,Jamua_ARIMA,Pirtanr_Trend,Pirtanr_SMA,Pirtanr_EWMA,Pirtanr_DES,Pirtanr_TES,Pirtanr_ARIMA,Deori_Trend,Deori_SMA,Deori_EWMA,Deori_DES,Deori_TES,Deori_ARIMA,Gande_Trend,Gande_SMA,Gande_EWMA,Gande_DES,Gande_TES,Gande_ARIMA,Bengabad_Trend,Bengabad_SMA,Bengabad_EWMA,Bengabad_DES,Bengabad_TES,Bengabad_ARIMA,Tisri_Trend,Tisri_SMA,Tisri_EWMA,Tisri_DES,Tisri_TES,Tisri_ARIMA,Giridih_Trend,Giridih_SMA,Giridih_EWMA,Giridih_DES,Giridih_TES,Giridih_ARIMA
1996-02-29,POMRB,4.933333333333334,6.98,4.9,5.500000000000001,5.12,5.581428571428573,3.44,3.625,,,4.933333333333334,3.013819285878498,5.047588568767997,0.0,,,6.98,8.895600919211411,6.370463104043702,0.0,,,4.9,4.281853519372273,5.341646393039872,0.0,,,5.500000000000001,11.101486854254752,5.728628838604472,0.0,,,5.12,5.02516050364897,5.13,0.0,,,5.581428571428573,9.51052168523955,5.5914285714285725,0.0,,,3.44,4.436512041634733,3.513350600834843,0.0,,,3.625,3.8030828824124336,3.287424839663063,0.0
1996-05-31,PREMON,7.893333333333333,8.06,9.12,8.816666666666668,5.79,7.866666666666666,6.225,5.665,,,6.117333333333333,2.181925137467753,7.291020564499457,1.3639106754816387e-06,,,7.412,9.860552431107369,9.006847029415656,1.6509970209458713,,,6.587999999999999,6.74289383318701,7.749211231139919,4.8999805402371095,,,6.826666666666668,14.616354129353494,8.35552501286545,4.511201009654851e-06,,,5.388,5.085397952398878,5.809445983379502,5.119979580520249,,,6.49552380952381,11.773143530763106,7.886112650046168,5.2234882166562825e-09,,,4.554,3.4022950622787898,5.869241676349489,3.439991738506267,,,4.441,3.9590225182931182,6.449955086297792,3.624987566099894
1996-08-31,MONSOON,2.9266666666666667,3.72,4.3,2.4288888888888893,1.97,3.605,1.6149999999999998,1.19,4.975,,4.841066666666666,1.3232557350068717,3.20685138439635,3.0918859155864736e-06,6.0287500000000005,,5.9352,8.966474164401118,4.552109257421446,2.1440372898712337,5.78625,,5.6728,6.49429683338427,4.586174429013116,7.064309893407382,5.58263888888889,,5.067555555555557,11.651477003899684,3.0040163397691733,9.485101781486166e-06,3.94,,4.0207999999999995,4.873233048417878,1.998340942749059,5.518254295823343,5.1782738095238106,,5.339314285714286,10.495511404717131,3.6333409427490593,2.1479073482459687e-08,3.4624999999999995,,3.3784,2.0981470106914553,1.8423360784454688,5.063904260149128,3.3225,,3.1405999999999996,3.753492462930175,1.3220278384676636,4.9912292488803365
1996-11-30,POMKH,4.176666666666667,5.5166666666666675,4.52,4.914444444444444,3.13,3.6600000000000006,2.54,2.805,4.83375,4.9825,4.575306666666666,1.1016288742120357,4.183229152860589,2.7335400982238985e-06,5.879166666666666,6.069166666666668,5.767786666666667,8.530685624565335,5.277944740701766,2.2522904552272514,5.525,5.71,5.211679999999999,6.281745319566768,4.8784822079681245,6.065501778575407,5.793750000000001,5.415000000000001,5.006311111111112,9.718462808744048,4.129345506022341,5.709176171898373e-06,3.8775,4.0025,3.6644799999999993,4.745113838971137,3.166689239595706,3.8543412786649505,5.17827380952381,5.17827380952381,4.667588571428572,8.708879702796994,3.6966892395957065,2.9110756580415785e-08,3.3543749999999997,3.455,3.04304,1.5286556701481366,2.452165177927729,3.1999342330083547,3.258125,3.3212499999999996,3.00636,3.689668816532765,1.497287252056207,2.427538224697775
1997-02-28,POMRB,4.873333333333333,6.656666666666666,5.51,6.841111111111113,4.62,5.581428571428573,3.5,3.635,4.667916666666667,4.9675,4.694517333333333,1.1671975092166305,5.143985856237442,4.933334457292925,5.807083333333334,5.988333333333334,6.123338666666667,8.37890207664055,6.396778250961989,6.807235098453509,5.237500000000001,5.862500000000001,5.331008,6.458620445683265,5.448313333152695,5.127185711184863,5.9333333333333345,5.750277777777779,5.740231111111113,8.886720314463552,5.9815158583599,5.5000010097798455,3.9124999999999996,3.8775000000000004,4.046688,4.724386202128933,5.1634438885761975,4.732311206743102,5.17827380952381,5.178273809523809,5.033124571428573,7.847679526510611,5.625924091583718,5.367205560791939,3.2756250000000002,3.47,3.2258240000000002,1.4267269034479884,3.527822487696754,3.391233075685982,3.223125,3.3237499999999995,3.257816,3.695520365711927,3.74769569067138,3.4659269648612785
1997-05-31,PREMON,6.823333333333334,7.186666666666667,6.42,9.164444444444444,5.79,7.866666666666666,5.300000000000002,5.14,4.555,4.700000000000001,5.546043733333333,1.6260111552359762,7.511987755118302,7.880515374529386,5.869166666666667,5.770000000000001,6.548669866666668,8.324860282755065,9.032978743122513,7.769797530199888,5.23625,5.187500000000002,5.7666048,6.922030493942455,7.982712634509575,7.606615761122999,5.9725,5.837222222222222,7.109916444444446,9.457716619758763,9.151051510630902,9.353234612237173,3.9475000000000002,3.8775000000000004,4.7440128,4.787698511974228,5.812080173048027,5.291962455781642,5.1782738095238106,5.178273809523809,6.16654140952381,8.159849265576362,7.918434409622845,7.564733031229175,3.246875,3.238750000000001,4.055494400000001,1.8324787953533315,6.140751632276979,5.835469376232322,3.1849999999999996,3.1925,4.0106896,3.8185430646882983,6.713817771587317,5.3656994868097225
1997-08-31,MONSOON,2.67,4.016666666666667,4.7,3.1977777777777776,2.25,3.605,1.91,1.435,4.4783333333333335,4.635833333333335,4.3956262399999995,1.4025099282629039,2.8989745410685464,2.7152068923827892,5.873333333333332,5.844166666666668,5.535868586666667,7.156666350503506,4.578254493183746,3.467888485579244,5.13125,5.287500000000001,5.33996288,6.468337873068157,4.080465346103875,4.616710177007574,5.68125,6.029444444444444,5.545060977777778,6.32511075061351,3.5762743628119313,2.624966279848011,3.9362500000000002,3.9475000000000002,3.74640768,4.600163798136206,1.9981534916870736,2.609074686914226,5.1782738095238106,5.178273809523809,5.141924845714286,6.22339567575851,3.6635138713411206,3.4666350740920198,3.2037500000000003,3.312500000000001,3.1972966400000002,1.5229135183241325,1.6332079081122561,1.7682934739763363,3.09125,3.25375,2.9804137600000002,3.6427519147422256,1.2417885845621086,1.3863137794844214
1997-11-30,POMKH,3.53,5.716666666666666,4.11,4.45888888888889,3.13,3.6600000000000006,2.015,2.255,4.515416666666667,4.474166666666669,4.049375743999999,1.4324522523782697,3.9509910988577106,4.023271022791632,5.8929166666666655,5.894166666666667,5.608187818666667,6.651251214759402,5.304216183140186,5.46665671623244,5.098750000000001,5.185000000000001,4.847977728,5.8075134514606255,4.601001975004365,4.759128125435772,5.416388888888889,5.915555555555555,5.110592142222223,4.867255305598522,4.799652889823635,5.103882301630903,3.925,3.9475000000000007,3.499844608,4.477901241615927,3.1793991832625235,3.3603569045875163,5.17827380952381,5.178273809523809,4.549154907428571,4.785199479715183,3.7247429067173705,3.519524097538881,3.258125,3.1812500000000012,2.724377984,1.3570831520788886,2.486319163426907,2.6690713589110575,3.09375,3.11625,2.6902482560000003,3.5442972735171443,1.5589173755325265,2.8526460906164486
1998-02-28,POMRB,4.906666666666667,6.4899999999999975,5.08,4.966666666666667,4.53,5.581428571428573,3.68,3.435,4.563750000000001,4.482500000000002,4.392292113066667,1.7583010448781533,4.74637805582695,4.651654913190088,5.883749999999998,5.8525,5.960912691199999,6.474611745351551,6.4230521881947755,6.6940149907128665,5.080000000000001,5.077500000000002,4.9407866368,5.6714111378548395,5.137439558491677,4.881991217557356,5.417673611111112,5.446944444444444,5.053021952,4.329117505174246,6.090415277065861,6.2332214679415365,3.9,3.9250000000000007,3.9119067648000003,4.457484307798648,5.121136540477082,4.691978152884647,5.38389880952381,5.178273809523809,4.962064373028571,4.707480422458456,5.651892380524745,5.470189087555837,3.29,3.226250000000001,3.1066267904,1.647577693645207,3.42938252875279,3.3475877574746136,3.0868750000000005,3.06625,2.9881489536000005,3.5454808574703875,3.54253272643113,3.3008565874446267
1998-05-31,PREMON,7.086666666666666,7.51,6.59,8.920000000000002,5.79,7.866666666666666,5.555,5.36,4.696666666666666,4.548333333333335,5.470041934506666,2.518925709149974,7.127678718023143,7.02047116378218,5.870416666666666,5.933333333333334,6.5805476147199995,6.683272555087099,9.05900444677491,7.309490365252588,5.172083333333333,5.120000000000003,5.60047198208,6.182184604770476,7.641820345161513,6.752119552226511,5.427934027777779,5.385833333333334,6.599813171200001,6.560487275878437,8.27096282983952,8.439089087691286,3.8650000000000007,3.9250000000000007,4.66314405888,4.528108699020383,5.821005211141375,5.481114854392049,5.71827380952381,5.178273809523809,6.123905290483809,5.938148301754033,7.942355196216965,7.709881727133853,3.3175,3.290000000000001,4.0859760742399995,2.4256357367027173,5.597585348345283,5.437189871975907,3.1584375,3.12125,3.9368893721600005,3.697009633621239,6.510906892550418,5.124060906279357
1998-08-31,MONSOON,2.793333333333333,3.62,4.38,3.4525,2.05,5.25,1.91,1.16,4.819166666666666,4.5791666666666675,4.399358494037333,2.4323171797304783,2.7838559069627014,2.686622332503081,5.917916666666667,5.834166666666667,5.396328568832,5.636779714644189,4.604431612629174,3.8701065136972383,5.320416666666667,5.040000000000003,5.112283189248,5.623520050486718,3.8683123637189705,4.386274174679684,5.51123511904762,5.44951388888889,5.3408879027200005,5.039984246487421,3.013147651468002,2.5623604562034017,3.860625,3.875000000000001,3.617886435328,4.334805725804498,2.0342805900058356,2.438457059774343,5.8705952380952375,5.589523809523809,5.774343174290285,5.658819649992528,3.6854287089124482,3.53315130876717,3.366875,3.290000000000001,3.2155856445439994,2.2691982836928384,1.8381344756134905,1.993230341782649,3.265,3.0524999999999998,2.826133623296,3.5088919488798056,1.2233514502400293,1.5624530841462798
1998-11-30,POMKH,4.47,6.006666666666668,5.166666666666667,4.28625,3.05,4.69,2.235,3.1025,4.777083333333333,4.814166666666667,4.4276150964224,2.698737033792922,3.852228107000946,3.729501034329351,6.074583333333333,5.906666666666668,5.640463807965867,5.52459170147889,5.330508100826856,5.5078570835886715,5.421666666666667,5.30416666666667,5.134036580215467,5.507388986583411,4.361672715749954,4.244892186526069,5.67075892857143,5.4063541666666675,4.919032741632,4.411936517067925,4.64434394173375,4.834000291089557,4.09636217948718,3.8550000000000013,3.3907318611968,4.2162394118966695,3.1695717866427535,3.175703254668128,5.894166666666667,5.847023809523809,5.340605904574172,5.155174762992684,3.8358324513903366,3.587055142954438,3.25078125,3.3450000000000006,2.8233513867263995,2.212184015453669,2.2285882083339046,2.3018749322318843,3.4456250000000006,3.2643750000000002,2.9366801739776003,3.486761103365963,1.4285675075416937,2.407878607403849
1999-02-28,POMRB,4.946666666666666,6.58,5.21,5.805714285714287,4.575,5.77,3.855,3.4400000000000004,4.735416666666667,4.824166666666667,4.635235724520107,3.0644107565975296,5.043636179679677,5.013981679642362,5.912083333333333,5.929166666666668,6.016278284779521,5.664270217289113,6.449303385710884,6.653762090565109,5.644479166666667,5.33666666666667,5.16442194812928,5.428588782876787,5.22468719383671,4.9678791151282224,5.644464285714286,5.616116071428573,5.273705359264914,4.931482138075748,5.9264648059103315,5.697728031776509,4.338974358974359,3.866250000000001,3.86443911671808,4.208926059830525,5.048579799905388,4.440543636498021,5.900416666666667,5.894166666666665,5.512363542744502,5.317478565899339,5.817640314748096,5.50495795421599,3.1128125,3.388750000000001,3.2360108320358396,2.575207413097319,3.6505355142068208,3.574379750754712,3.7025000000000006,3.2656250000000004,3.1380081043865604,3.492673879956867,3.8387210153235927,3.8092714100549614
1999-05-31,PREMON,6.710000000000001,8.673333333333334,7.27,9.35714285714286,7.630897435897436,7.866666666666666,4.45125,6.8000000000000025,4.704583333333334,4.73,5.465141434712065,3.7910010472935034,7.313723418236799,7.522577284203178,5.645833333333334,6.220000000000002,7.079100304201045,6.534376228604436,9.085065190798048,7.502059266099,5.877291666666667,5.5066666666666695,6.006653168877568,6.229148388311896,7.739841111969785,6.738048106719933,5.4429017857142865,5.725401785714288,6.907080358416092,7.769948331149765,8.60715416614322,8.940477934529353,4.351474358974359,4.326474358974361,5.371022444389823,4.420335681170385,5.811911437876948,5.5474816499596855,5.906666666666666,5.894166666666665,6.454084792313368,6.584269705040588,8.115662320954453,7.7588862214629755,3.0736458333333334,3.1128125000000004,3.7221064992215034,3.083507147776591,5.641366850986134,5.3095683232116215,3.702812500000001,3.625625000000001,4.602804862631937,3.760717285406596,6.680078836557733,5.19938885874339
1999-08-31,MONSOON,2.8366666666666664,1.1566666666666665,5.4825,2.805,2.15,5.3,1.91,1.775,4.6075,4.740833333333334,4.413751527493905,3.7056667991081853,2.8390690565701115,2.732249441670072,5.602916666666667,5.604166666666669,4.710126849187294,4.885936210437562,4.630558897257031,3.9320279798216378,6.058125,5.78229166666667,5.796991901326541,6.075393146495833,4.112985575103474,4.599959019091056,5.224531250000001,5.563526785714288,5.266248215049655,5.758695870234626,3.3996781416872355,3.1657632767832364,4.345849358974359,4.35147435897436,4.082613466633894,4.243110244145602,2.130912363552192,2.9076226498972044,5.906666666666666,5.906666666666665,5.992450875388021,6.260849290638529,3.85565683331801,4.129849396532986,3.0394791666666667,3.1128125000000004,2.9972638995329017,2.907548033142748,1.8162125536700735,1.8873971133442513,3.658750000000001,3.779375000000001,3.4716829175791624,3.6158566655567985,1.9468586501079472,2.25358055488059
1999-11-30,POMKH,4.18,6.34,5.926666666666668,3.32125,3.05,4.69,1.9216666666666669,2.49,4.5175,4.668333333333334,4.3202509164963425,3.881240334486884,4.043779486047012,4.289008677114302,5.487083333333333,5.687500000000002,5.362076109512376,5.132159785298943,5.356831097866176,5.17769863146847,6.313958333333334,5.97229166666667,5.848861807462591,6.122884101374691,4.82250895907544,4.920435207199415,5.057299107142858,5.322276785714288,4.488248929029792,4.438372493619507,4.515258421114729,4.4686198681085605,4.34022435897436,4.35147435897436,3.669568079980336,4.133177637280699,3.255588194201122,3.171742819984628,5.655833333333333,5.906666666666665,5.471470525232812,5.623085903111642,4.005207098808215,3.969409943768813,2.900572916666667,3.0344791666666673,2.567025006386408,2.7270031132898587,2.1708012090611546,2.2427423738942602,3.6856250000000004,3.6262500000000006,3.079009750547497,3.537794755779844,2.104743861930442,3.0130779984228027
2000-02-29,POMRB,4.46,5.903333333333332,5.8966666666666665,5.02375,4.53,5.77,3.895,3.7,4.504166666666667,4.546666666666668,4.3761505498978055,4.097058086581022,4.949599465552138,4.805316841801225,5.89,5.518333333333334,5.578578999040759,5.251032656198153,6.47556209573534,6.712067564772758,6.679895833333333,6.143958333333336,5.867983751144221,6.129640371315782,5.760909453952334,5.558235439806926,4.99671875,5.126785714285716,4.702449357417875,4.49650751880676,5.3805531948009335,5.254845270887154,4.3277243589743595,4.3402243589743605,4.013740847988202,4.131051772226305,5.096015291654262,4.444426894808322,5.39875,5.906666666666665,5.590882315139687,5.638157689448539,5.9830865038114895,5.574733319605224,2.7566666666666664,3.044479166666667,3.098215003831845,3.0494396207838483,3.6793645581236794,3.6704360971140373,4.006875,3.69125,3.3274058503284984,3.560177811730502,3.952776685257102,3.341300909496105
2000-05-31,PREMON,6.476666666666668,8.423333333333334,8.63,8.801250000000003,7.630897435897436,5.86,3.3,6.755,4.523333333333333,4.488333333333335,5.2163569966053505,4.71283644728783,7.00424523666032,6.836142125898859,6.38,5.455833333333334,6.716480732757789,6.240553895024977,9.111259970481326,7.857431353931411,6.99375,6.483958333333336,6.972790250686533,7.283018234662114,8.313973728220489,7.40827230245329,5.2904687500000005,4.987812500000002,6.3419696144507265,7.083144923738998,7.9435356433425985,8.533596512032013,4.305224358974359,4.3402243589743605,5.460603483151896,4.350752663589274,6.098758830253434,6.342738390069701,5.3925,5.4049999999999985,5.698529389083813,5.7108789414459205,8.276998558189074,7.783160543515514,2.7852083333333333,2.7566666666666673,3.178929002299107,3.196826816373067,4.853259408680478,4.7092438133536945,4.63,3.6799999999999993,4.698443510197099,3.8196145056357085,6.8577954299172355,5.852034512259843
2000-08-31,MONSOON,2.9633333333333334,4.63,7.05,2.87625,2.05,5.25,1.91,4.39,4.660416666666667,4.520000000000002,4.315147531296544,4.571904500003778,2.686606823221033,2.5625213434114125,6.658333333333332,6.324166666666668,5.881888439654674,5.857985905810974,4.656392775388749,2.626238204146056,7.213333333333334,6.875833333333336,7.0036741504119195,7.471964982811625,4.885148234982195,5.562488194155698,5.857968750000001,5.005625000000002,4.955681768670436,5.335642194997978,2.7897766723420174,2.660435112065209,4.438632097069597,4.315224358974361,4.096362089891137,4.174359395637719,2.215359159145634,2.692487114302037,5.3925,5.392499999999998,5.519117633450287,5.471751572046908,3.9016693180960806,4.452889248866377,2.9316666666666666,2.7566666666666673,2.6713574013794643,2.968711572894341,1.7393559805389693,1.7586301204559505,5.125625,4.333749999999999,4.57506610611826,3.874669197294356,2.027426255305696,2.103250766633516
2000-11-30,POMKH,4.206666666666667,6.786666666666666,6.87,5.6000000000000005,2.97,4.69,2.15,4.86,4.899166666666668,4.526666666666669,4.271755185444594,4.659181550308487,3.9937073544245667,3.8751377962990188,6.7425,6.435833333333334,6.243799730459471,6.213135286989644,5.383190280980971,6.428484758953806,7.33625,7.111666666666668,6.950204490247152,7.4966748607819165,5.795087988713325,6.083975276671705,6.232500000000001,5.575312500000003,5.213409061202261,5.519437223611235,4.245010957646272,4.084017432059171,4.345677655677656,4.295224358974361,3.6458172539346823,4.066415343934134,3.3083258631455568,3.131384713958249,5.52625,5.392499999999998,5.187470580070173,5.019611760482112,4.044436706981653,4.167281708167457,3.093333333333333,2.8137500000000006,2.4628144408276786,2.8022687008718004,1.9016431741037065,2.1159098530643545,5.4575,4.92625,4.689039663670956,3.9623019958357166,3.2908309930488273,4.31354235916833
2001-02-28,POMRB,5.53,7.683333333333333,6.71,7.285,5.677261904761906,5.77,4.838333333333334,5.295,4.99875,4.794166666666669,4.7750531112667565,4.993642047773484,4.775587406147895,4.68083249450072,6.665,6.880833333333334,6.819613171609015,6.8299390750853775,6.5017379625238565,6.4652048826860025,7.20125,7.315000000000001,6.854122694148291,7.407384049497603,6.72611888582487,6.6006443924845914,6.255625,6.140625000000003,6.042045436721357,6.706068954222847,6.381355195428655,6.183922802203117,4.140565476190477,4.582039835164837,4.4583951142655724,4.152950137451741,5.105108065525386,4.440706077061391,5.6725,5.392499999999998,5.420482348042103,5.232448296506881,6.0183993056445,5.617492882390811,3.1489583333333333,3.0495833333333344,3.413021997829941,3.327498717542664,3.7404931957371184,3.8084129589705586,5.613125,5.325,4.931423798202573,4.077321212072593,5.655286663625223,4.7819443081437845
2001-05-31,PREMON,7.316666666666666,7.316666666666666,8.8,9.53625,5.74,6.93,3.65,7.814999999999999,4.939739583333333,5.004166666666668,5.79169853342672,5.673301498639396,7.136337628283543,7.1056461464244,6.692083333333333,6.604166666666668,7.018434569632076,7.235940708939008,9.137422202775074,8.314357374303842,7.03625,7.3575,7.632473616488975,8.192300949040174,9.240912033129757,8.571710832426122,6.0554861111111125,6.324375000000002,7.4397272620328145,9.089396206637833,9.572856028234833,9.944181548635408,4.171815476190477,4.109315476190478,4.971037068559344,4.244673148363588,6.393047363146299,7.410899148583475,5.511666666666667,5.659999999999998,6.024289408825262,6.042348339553174,8.308372278723187,7.3154653292114755,3.092083333333334,3.137083333333335,3.5078131986979644,3.518145503937828,3.978676977279536,3.8577061558034984,5.536874999999999,5.59,6.084854278921544,4.380599883029448,8.513409550833789,7.017146233052414
2001-08-31,MONSOON,2.92,5.116666666666666,5.8,2.32625,2.3,5.35,2.005,4.575,4.9115625000000005,4.993333333333335,4.643019120056032,5.402014761946967,3.1820847818469584,3.0998673383277797,6.6775,6.725833333333335,6.257727408445911,6.804114600743742,4.682632974053995,3.6666016276434785,7.1137500000000005,7.044999999999999,6.899484169893384,7.494296933024258,5.621346309867297,6.638769816146616,5.810694444444445,6.186875000000002,5.3943363572196885,6.235959108045777,3.973147047610916,3.4863653755461286,4.171815476190476,4.171815476190478,3.902622241135606,4.093025177875044,2.2143345978135054,2.075371520245512,5.347083333333334,5.684999999999999,5.754573645295157,5.8766929420203216,3.989101072109347,4.641035980918235,2.937291666666667,3.1608333333333345,2.9066879192187787,3.260802663080995,2.017998046910364,2.0399590275153603,5.474375,5.6362499999999995,5.4809125673529255,4.407811403503917,3.423233469638918,3.4372179097457902
2001-11-30,POMKH,3.777916666666667,6.516666666666668,6.8,4.5488888888888885,2.97,3.303333333333333,1.6,4.065,4.966145833333333,4.886145833333335,4.296978138700286,5.273619751931426,4.338228574273617,4.337221425153444,7.005000000000001,6.658333333333336,6.361303111734214,6.835238738762511,5.409599002122995,6.501258010713249,7.4125,7.027499999999999,6.859690501936031,7.347133907493049,6.030785725301159,6.574932187960051,5.739947916666667,5.924097222222224,5.0561573698873685,5.25570557500377,4.564041726516454,4.385920353292884,4.171815476190477,4.171815476190478,3.529573344681364,3.9918058411905135,3.3013821270999775,3.1496288427120867,5.222083333333333,5.338333333333332,4.774077520510427,4.707298148920796,4.13351144550337,4.289735612612835,2.8902083333333333,3.0233333333333343,2.3840127515312672,2.9031488560437593,2.2046200089479857,2.1776978863007437,5.592499999999999,5.4375,4.914547540411755,4.3931157102738325,4.158484045390416,4.593193315023464
2002-02-28,POMRB,5.7333333333333325,7.836666666666668,7.4,6.377777777777778,5.677261904761906,5.84,4.15,5.59,5.125729166666667,4.936979166666667,4.871520216553504,5.520412119625711,5.048460755513886,5.20112633423952,7.535,6.69666666666667,6.951448533707196,7.284584441600759,6.528120532875943,7.027679638812403,8.25625,7.199999999999999,7.0758143011616195,7.466512234706783,6.884784113664644,6.857759882830074,5.97529513888889,5.697291666666669,5.584805533043532,5.65457393694431,6.017169081324667,5.900582392023226,4.171815476190477,4.171815476190478,4.388648768713582,4.084944125807243,5.193465020412111,4.914921024036452,4.800833333333332,5.355833333333332,5.2004465123062555,5.054353648413326,6.0266778959195735,5.646465213574501,2.9291666666666667,2.851250000000001,3.0904076509187606,3.203938553911293,4.4431271048847085,4.2602443697074825,5.70125,5.51125,5.184728524247053,4.4987034650549695,5.797690378855008,4.495529543500081
2002-05-31,PREMON,7.5500000000000025,9.783333333333333,10.5,9.8775,5.74,5.86,3.9616666666666664,8.465,5.24015625,4.995312500000002,5.942912129932104,6.115093333420057,7.260105819103536,7.284850764253948,7.217083333333335,7.313333333333337,8.084202453557651,8.343639765760344,9.163450920961807,7.843439200280454,9.08,7.624999999999999,8.44548858069697,8.861441184499045,9.533467851529409,8.92557598234758,6.178482142857144,5.782604166666669,7.3018833198261195,8.308606916746808,8.937886685167499,9.299913616148269,4.171815476190477,4.171815476190478,4.929189261228149,4.183150017545067,6.346635910728023,6.488200870211735,4.4504166666666665,5.088333333333332,5.4642679073837535,5.391997215065454,8.316921188670072,7.226257943087425,2.967291666666667,2.9291666666666676,3.438911257217923,3.4407039702423576,3.6833060977641088,3.445497706971461,5.53625,5.673750000000001,6.4968371145482315,4.8210042988964,8.72237577241452,7.410030222596511
2002-08-31,MONSOON,3.963333333333333,6.8900000000000015,10.85,3.8677777777777793,2.3,3.05,2.005,4.795,5.245416666666667,5.256145833333335,5.1510806112925955,5.931883199842711,3.23223353646464,3.037427083974362,6.493333333333333,7.756666666666671,7.606521472134592,8.262643116233807,4.708927440137681,4.488183496808574,9.2875,8.8875,9.407293148418182,10.067145721511888,6.268562772606883,7.111539719845224,6.204880952380953,6.167986111111114,5.928241103006783,6.515593226659391,3.8249663613984346,3.2506696311229017,4.171815476190476,4.171815476190478,3.8775135567368895,4.037732069324268,2.247104161814348,2.3217186156948104,4.49375,4.513333333333332,4.498560744430252,4.294654451728194,3.9353053286842057,4.791669393412048,3.300416666666667,2.929166666666668,2.8653467543307536,3.1608543890290264,1.9781216081748747,2.186798633001238,5.454375,5.728750000000001,5.8161022687289385,4.832200099212111,3.824578645471383,4.176658737511381
2002-11-30,POMKH,3.65,2.2,8.34,4.632857142857144,2.97,2.8,1.905,2.525,5.2716666666666665,5.224166666666668,4.550648366775557,5.656228619978169,4.571392356729878,4.409008134012309,6.313333333333334,6.677500000000005,5.443912883280754,6.568128839053002,5.435972792379104,6.841336134655812,9.477500000000001,9.2725,8.980375889050908,9.861237639011236,7.787455810875347,8.18265187086386,6.115560515873017,6.188978174603178,5.410087518946928,5.494462379149668,5.258428786601805,5.096043512788084,4.171815476190477,4.171815476190478,3.5145081340421336,3.942490255822449,3.2874155328066523,3.0990287440103654,4.867500000000001,4.387499999999999,3.8191364466581508,3.3824377517479713,3.949200296866283,4.072172790607309,3.717083333333333,3.005416666666668,2.4812080525984523,2.8672567022488376,1.8222433445334736,1.9122050086211617,5.511875,5.34375,4.499661361237363,4.665156275605085,4.480726447246862,4.574729428167978
2003-02-28,POMRB,5.903333333333332,6.363333333333332,7.52,6.505,5.677261904761906,6.69,6.51,6.475,5.30125,5.2666666666666675,5.0917223533986675,5.821610391766363,5.4754905040152115,5.2533959785838,6.02125,6.3091666666666715,5.811681063301785,6.403569680826295,6.554518065417897,6.173586340438293,9.36375,9.3025,8.396225533430545,9.28520369521266,8.586855691416265,8.544586644028337,6.0846775793650805,6.2207837301587325,5.848052511368158,5.8690095267223406,6.407172751818969,6.240873914948028,4.171815476190477,4.171815476190478,4.379609642330043,4.04145297536749,5.26496881117603,5.414359178102019,5.295,4.6,4.96748186799489,4.708412739309861,5.812681717195058,5.681579266182495,3.8387499999999997,3.5954166666666683,4.092724831559071,3.773807128027823,4.32309002078153,4.263872567726664,5.10375,5.565,5.289796816742418,4.81939186843289,5.307622560302784,3.9548268772905724
2003-05-31,PREMON,7.59,9.816666666666668,11.9,9.035714285714286,5.74,8.0,4.935,8.04,5.253958333333333,5.276666666666667,6.0910334120392005,6.310205245291333,7.5316133897541615,7.367470758629598,6.031875,6.317500000000006,7.413675304647739,7.442647467057372,9.189767287441585,8.437701547063435,8.8675,9.6525,9.797735320058328,10.657585963103047,10.836874578132727,10.455172810972831,6.170625,6.010337301587304,7.123117221106609,7.823406666519931,9.196855226832705,9.530504004540422,4.278418040293041,4.171815476190478,4.923765785398025,4.1453343189120595,6.298322857311237,5.558119452631674,5.407500000000001,5.135,6.180489120796935,6.634284055034507,8.148686403523069,6.943396780665182,3.8196875,3.838750000000002,4.429634898935443,4.238498298519879,4.185696092162121,4.249496155838814,4.79,5.45875,6.38987809004545,5.084298735392184,8.83211259886762,8.204504934882829
2003-08-31,MONSOON,4.16,4.52,8.54,4.4625,2.3,4.33,2.005,1.955,5.0183333333333335,5.325833333333334,5.31862004722352,6.06576318397317,3.546225535241417,3.6674317164657495,6.2370833333333335,5.725000000000006,6.2562051827886425,6.617316402211664,4.735427805995053,5.200542249587507,8.465,9.075,9.294641192034996,10.23317279236335,7.596309954789009,9.086396459313821,6.242388392857143,6.159017857142859,6.0588703326639655,6.430717169464983,3.535047298474847,3.0009651027076774,4.891612866300367,4.171815476190478,3.874259471238815,4.005268114185773,2.269621039187845,2.6150413047116197,5.15625,5.454999999999999,5.440293472478161,6.176567643918163,3.8850963676481998,4.434368517577117,3.6104166666666666,3.838750000000002,3.4597809393612655,3.897370438008714,2.387484711450883,2.373482792867374,4.6206249999999995,4.748749999999999,4.61592685402727,4.853701458207572,3.70106324392746,4.150492603248393
