Date,Season,Sadhura,Bilaspur,Radaur,Jagadhri,Chachhrauli,Sadhura_Trend,Sadhura_SMA,Sadhura_EWMA,Sadhura_DES,Sadhura_TES,Sadhura_ARIMA,Bilaspur_Trend,Bilaspur_SMA,Bilaspur_EWMA,Bilaspur_DES,Bilaspur_TES,Bilaspur_ARIMA,Radaur_Trend,Radaur_SMA,Radaur_EWMA,Radaur_DES,Radaur_TES,Radaur_ARIMA,Jagadhri_Trend,Jagadhri_SMA,Jagadhri_EWMA,Jagadhri_DES,Jagadhri_TES,Jagadhri_ARIMA,Chachhrauli_Trend,Chachhrauli_SMA,Chachhrauli_EWMA,Chachhrauli_DES,Chachhrauli_TES,Chachhrauli_ARIMA
1998-08-31,MONSOON,5.232,4.6000000000000005,11.989999999999998,6.5825,7.412000000000001,5.249375,6.018374999999999,5.814799775232,6.252955658722582,6.648391657739031,6.340498894576149,4.3325000000000005,4.554166666666667,4.9042084276224,6.3336374689652315,6.009709683111723,5.3263161074513174,11.59375,11.634999999999998,12.251802180608,12.569199424540566,13.342963781243128,12.51657436351872,6.503589285714285,7.130580357142857,6.9625589691062855,7.001181069599945,6.333943114577062,7.1108538894062745,8.485083333333334,9.212583333333333,9.052972891647999,8.909853933495205,8.366712151824146,8.140644752228056
1998-11-30,POMKH,4.0475,1.97,10.17,4.728571428571429,6.93,5.1297500000000005,5.347124999999998,5.1078798651392,5.836110734276257,5.798888999731858,6.090389038335504,4.797291666666667,4.159166666666667,3.7305250565734402,6.335624303614697,5.4763193260196115,2.9814450448900023,11.783125,11.829999999999998,11.419081308364799,12.028535645942219,12.30533754384286,12.125768534730478,6.376955357142856,6.572410714285715,6.068963952892343,6.684656804526728,7.101026839447497,7.216571940947795,8.065291666666667,8.640083333333333,8.2037837349888,8.384744989063645,9.072342208122848,8.853588302208314
1999-02-28,POMRB,6.0120000000000005,5.76,10.07,6.6679999999999975,7.295000000000001,5.0985625,5.151624999999998,5.46952791908352,5.90283807652392,5.1591449266503435,5.631046022415581,5.495,4.505833333333333,4.542315033944064,6.338213224912811,6.1732937458119554,3.570105340768647,12.256250000000001,11.357499999999998,10.87944878501888,11.600749715253643,12.068183220554364,11.31476679824014,6.442580357142856,6.434767857142857,6.308578371735405,6.724023014640687,6.717735328358644,6.434416728284869,7.976708333333334,8.330083333333334,7.840270240993281,8.066085239370539,8.864484477774232,8.7255726015345
1999-05-31,PREMON,5.14,8.025,16.605,7.2974999999999985,9.565,5.293729166666667,5.107874999999998,5.337716751450111,5.778425155186411,7.629287250813856,5.716524855260268,6.422499999999999,5.08875,5.935389020366438,6.341162338907008,6.6582859159830114,5.734718755924078,12.537500000000001,12.208749999999998,13.169669271011328,13.018814380122803,12.824543585903033,11.026307857615803,6.91064087301587,6.319142857142857,6.7041470230412425,6.857254199928359,7.692121085197159,5.8303152072724265,8.433416666666666,7.800500000000001,8.530162144595968,8.337543422543373,12.192122245620059,11.185443886970546
1999-08-31,MONSOON,5.1575,7.85,12.37,7.5699999999999985,8.821666666666667,5.4074583333333335,5.089249999999998,5.265630050870067,5.682303751590202,5.96570372016485,5.587326258122981,7.423750000000001,5.901249999999999,6.701233412219863,6.34408445584559,6.051902538546315,5.082076754990585,13.054375,12.303749999999997,12.849801562606796,12.94645933410549,13.71630692782248,13.723804645052958,7.424576388888887,6.566017857142858,7.050488213824745,7.0134159665932,6.174133327152163,6.720980268165806,8.929958333333333,8.152916666666668,8.646763953424248,8.3764194581438,7.635660196593616,7.574973039482437
1999-11-30,POMKH,5.683333333333334,6.1400000000000015,12.04,7.485555555555552,9.174,5.511708333333334,5.498208333333332,5.432711363855374,5.712548138998166,5.245214200569997,5.49107566556783,7.758020833333333,6.94375,6.476740047331919,6.346735928258912,5.518512224577738,2.9557106921292187,13.2065625,12.771249999999997,12.525880937564077,12.805124972385586,12.68030114227025,12.32830001688625,7.406701388888887,7.255263888888889,7.2245151505170675,7.132389841917489,7.133053016947934,7.063721863009664,9.539124999999999,8.713916666666668,8.857658372054548,8.486092627915626,8.06464450479412,7.621014266658655
2000-02-29,POMRB,5.2860000000000005,9.6,12.335,8.022499999999999,9.023333333333332,5.666708333333333,5.316708333333332,5.374026818313224,5.655729910908134,5.069924119916179,5.534108074933194,7.409166666666667,7.9037500000000005,7.726044028399151,6.3499372842987665,6.215486699861455,6.6088802677504015,13.15125,13.337499999999997,12.449528562538447,12.778584567667586,12.80707769543759,12.388064780774354,7.101835317460316,7.593888888888889,7.54370909031024,7.3184173618114325,7.2053881756150275,7.2188614621429155,9.875374999999998,9.146,8.923928356566062,8.535757179865868,8.203564594015788,7.522096005643466
2000-05-31,PREMON,6.7,6.859166666666668,15.5575,5.8,12.71,5.516291666666666,5.7067083333333315,5.904416090987935,5.898646656603282,7.404988325748918,5.478590144535529,7.619791666666668,7.612291666666668,7.379293083706157,6.352704452309566,6.700478921087592,8.670603941381465,13.338593750000001,13.075624999999995,13.692717137523069,13.614701077206902,13.934931972730908,12.404560554682142,6.880337301587302,7.219513888888889,6.846225454186143,7.123530194216678,8.324715134744771,7.3067462396962615,9.6651875,9.932250000000002,10.438357013939637,9.410288437106681,11.32431348111174,10.073245178305456
2000-08-31,MONSOON,4.8375,6.225,12.975,6.628571428571428,8.366666666666667,5.325125,5.626708333333331,5.477649654592761,5.713358988854438,6.119902936820203,5.751853685273394,7.744791666666666,7.206041666666668,6.917575850223694,6.355371694702609,6.094095527411028,6.987767162880665,13.626562500000002,13.226874999999994,13.40563028251384,13.549341264513604,14.301408966380777,13.837498727227132,6.689955357142857,6.984156746031745,6.759163843940257,7.089777612546763,6.45056494188364,7.269088316040065,9.698125000000001,9.818500000000002,9.609680875030449,9.093364131416196,8.19566544133227,7.852925704206809
2000-11-30,POMKH,4.8,9.45,12.93375,6.655,7.9475,5.483437500000001,5.405874999999998,5.206589792755656,5.5572394813717265,5.2988229165037275,5.547307663176248,7.601770833333332,8.033541666666668,7.930545510134216,6.358551524904685,5.560705191029865,5.285345775456811,13.945625,13.450312499999994,13.216878169508304,13.489882585201467,13.270246863925188,13.004758563698871,7.071517857142858,6.776517857142857,6.7174983063641545,7.065359930118817,7.205852285369774,6.406401573967453,9.869062500000002,9.511875000000002,8.94480852501827,8.755937544867997,8.556678838712426,7.834041416827414
2001-02-28,POMRB,4.6400000000000015,7.29,13.745,7.33,10.513333333333334,6.861979166666667,5.244374999999998,4.979953875653394,5.399503199476296,4.924782043835394,5.380140849219656,7.788124999999999,7.456041666666668,7.67432730608053,6.361389353197039,6.257679710243712,9.942237265668705,14.2509375,13.802812499999993,13.428126901704982,13.661204999520898,13.470977306892705,13.09378448909086,7.738015873015875,6.6033928571428575,6.9624989838184925,7.151742950783154,7.127141975561338,6.730826805003159,9.906666666666668,9.884375000000002,9.572218448344296,9.080176081882591,8.518596809178165,7.910023211804361
2001-05-31,PREMON,8.6125,8.025,16.7,9.545000000000002,12.5875,7.976458333333334,5.722499999999998,6.432972325392036,6.0834687400726155,7.153600714905768,5.214583211880752,7.463541666666666,7.7475000000000005,7.814596383648318,6.364344593261366,6.742671899848599,5.771692924500888,14.579843749999998,14.088437499999992,14.736876141022988,14.573115169977202,14.780451889913413,13.398175205217333,8.209201388888891,7.539642857142858,7.995499390291096,7.576348157362113,8.143762610980813,6.828338321626527,10.203645833333335,9.853750000000002,10.778331069006578,9.798738873647087,11.888047248109695,10.838151635379393
2001-08-31,MONSOON,13.953333333333333,6.55,14.275,8.215555555555559,8.790000000000001,8.346458333333333,8.001458333333332,9.441116728568556,7.72101366406556,6.3275345116585715,5.974626052535511,7.111666666666666,7.828749999999999,7.308757830188991,6.3670664975416855,6.136288521277477,6.220173949388716,14.737499999999999,14.413437499999992,14.552125684613793,14.605830011167914,15.219221586079424,14.799489584048814,8.66185763888889,7.9363888888888905,8.083521856396882,7.725362972448361,6.9260514190815075,7.460205022608802,10.400208333333332,9.959583333333335,9.982998641403947,9.486423079324613,8.345946151888578,8.21376462841893
2001-11-30,POMKH,4.6,6.528333333333332,14.265,8.8375,9.9,8.6453125,7.951458333333332,7.504670037141133,7.12516170508712,7.396125422762745,7.75927225544237,6.894375,7.098333333333334,6.996588031446727,6.369785682288259,5.602898188698174,8.86002299082857,14.443124999999998,14.74624999999999,14.437275410768276,14.627452072118025,14.281093866022239,14.09865426423821,8.66532638888889,8.48201388888889,8.385113113838129,7.95033880924817,7.86718675802328,8.334284629797052,10.121770833333333,10.447708333333335,9.949799184842368,9.499510537861537,8.481963806379177,8.14173574199247
2002-02-28,POMRB,7.8,7.396666666666667,13.675,8.768749999999999,10.133333333333333,8.59375,8.741458333333332,7.62280202228468,7.3004841075893045,6.53476445065729,7.052624150873986,6.538749999999999,7.125,7.156619485534703,6.372643410558728,6.299872668067949,5.96373935001658,14.975625,14.72874999999999,14.132365246460965,14.486809216713443,14.559818760310975,14.24751972114737,8.590578373015873,8.84170138888889,8.538567868302877,8.130132419415538,8.042822972535834,7.945136076640591,10.043833333333334,10.352708333333334,10.023212844238754,9.562463623545723,9.385487639169058,9.440023877496838
2002-05-31,PREMON,7.843333333333334,6.18,14.415,8.134,10.74,9.120416666666667,8.549166666666665,7.711014546704142,7.449808466686374,9.092383845872401,7.219792141500478,6.368333333333333,6.66375,6.765971691320821,6.375308780800845,6.784864858539577,7.529259373618471,15.918125,14.157499999999988,14.245419147876579,14.578962414641737,15.587201091014453,13.965319307889908,8.643589285714286,8.48895138888889,8.376740720981726,8.181838425246474,9.146903375158978,8.278920622745211,10.176208333333333,9.890833333333335,10.309927706543252,9.748257424164185,12.289442545357556,12.117249102006655
2002-08-31,MONSOON,14.31,5.55,20.82,9.028571428571428,10.014,9.4825,8.638333333333332,10.350608728022486,8.888609987263454,7.6918881275490865,7.359261227907561,6.147916666666667,6.413749999999999,6.279583014792493,6.377874859864602,6.178481454598343,5.592547671618783,16.695625,15.79374999999999,16.875251488725947,16.34835115137,15.273358345533698,14.249027117257494,8.569772321428571,8.692205357142855,8.637473004017608,8.367579768987074,7.525535709620671,8.231605062689068,10.128083333333333,10.196833333333336,10.191556623925951,9.725570053395325,8.551263907618537,8.244127211336018
2002-11-30,POMKH,8.456666666666665,6.165,15.26,8.448571428571428,9.735,9.507916666666667,9.602499999999997,9.593031903480158,8.847478563956244,8.546721336757546,8.91394840923541,5.972916666666666,6.322916666666666,6.233749808875496,6.380539232068425,5.645091108008521,5.7979400717293705,18.135625,16.04249999999999,16.22915089323557,16.184829399680687,15.915276131794617,17.156638330780066,8.859383928571429,8.594973214285712,8.561912373839135,8.433012774962668,8.502374602751102,8.127589465762204,10.241416666666666,10.155583333333336,10.008933974355571,9.644914701513466,9.054229278075926,8.654484908507136
2003-02-28,POMRB,6.84,5.996666666666667,18.9,8.567142857142859,9.913333333333334,8.910208333333332,9.362499999999997,8.491819142088096,8.484733001251811,8.259391283385618,8.811667293446709,5.935416666666667,5.9729166666666655,6.138916551991964,6.383177590107397,6.342065581926682,6.7873997587758375,19.03375,17.348749999999992,17.297490535941343,17.030168708281384,16.038407381705937,15.376326016646171,9.28701388888889,8.544571428571427,8.564004567160625,8.507286751487271,8.506773403407902,8.482653529815298,10.405,10.100583333333336,9.970693717946677,9.623714338515102,9.711027762009376,9.875028395591894
2003-05-31,PREMON,9.006666666666666,6.18,20.71,10.6525,11.866666666666667,8.139999999999999,9.65333333333333,8.697758151919524,8.63605021235971,10.24752859624,8.3706608320374,5.626666666666666,5.9729166666666655,6.155349931195179,6.385845744814713,6.827057753010468,5.379772178963084,19.878749999999997,18.922499999999992,18.662494321564807,18.13818699571828,17.977764012931914,17.235759747369503,9.573343253968254,9.174196428571427,9.399402740296374,8.901061499455151,9.4995692333985,8.292987582770266,10.456708333333333,10.382250000000003,10.729082897434672,10.050745321232958,11.863016596731992,11.083708954527548
2003-08-31,MONSOON,8.364999999999998,5.25,21.71,9.931111111111113,10.196,8.386166666666666,8.16708333333333,8.564654891151713,8.626404782414692,8.848769898206548,8.512917376310769,5.268333333333333,5.897916666666665,5.793209958717107,6.388366992076369,6.220674348502021,5.217273240958237,20.7525,19.144999999999996,19.881496592938888,19.22602534975419,18.614363147259972,18.311610090160848,9.780545634920635,9.399831349206348,9.61208608862227,9.120403642300207,8.240339925790279,8.67904753250227,10.591916666666668,10.427750000000003,10.515849738460805,9.998142344717317,9.164302188489827,9.075108758299752
2003-11-30,POMKH,8.24,3.995,21.13,9.836666666666666,9.966666666666667,8.562958333333334,8.112916666666665,8.434792934691028,8.593176950191818,8.197101581717163,8.47983244404932,5.18125,5.355416666666666,5.073925975230264,6.3906897079738805,5.687283997311996,5.661292682213147,20.37625,20.612499999999994,20.38089795576333,19.879281170991266,18.659642400337717,19.36011068278609,9.698767361111111,9.746855158730158,9.70191831984003,9.291345759184848,9.248569132797746,9.58113230470981,10.667333333333335,10.48566666666667,10.29617650974315,9.90588445607043,9.402959095251916,9.401343213672323
2004-02-29,POMRB,9.026,5.3,20.02,8.836666666666666,10.763333333333335,8.9861875,8.659416666666665,8.671275760814616,8.726889491001135,7.937974480316113,8.426188718988389,5.2562500000000005,5.1812499999999995,5.164355585138159,6.393220171791682,6.384258441490973,4.932423486856303,19.354374999999997,20.89249999999999,20.236538773458,20.0692775114391,19.543634470876896,19.683011774552806,9.566016865079366,9.81423611111111,9.355817658570682,9.277606335544785,9.360296959202358,9.365603348578405,10.778666666666666,10.69816666666667,10.483039239179224,10.016122084843158,9.907492022387839,9.595779216662828
2004-05-31,PREMON,8.235,6.18,16.58,9.72875,11.62,9.638791666666666,8.466499999999998,8.49676545648877,8.672674733618685,10.458002827317438,8.56034950315129,5.463125,5.1812499999999995,5.570613351082895,6.3958909810217435,6.869250602642045,5.5620105204492045,18.3475,19.859999999999992,18.7739232640748,19.296699891640056,20.902364580771952,19.586800514579224,9.503839285714285,9.583298611111111,9.50499059514241,9.407478388184677,10.255445095370428,9.253125153797487,11.020208333333334,10.636500000000003,10.937823543507534,10.294797020323582,12.03794442680086,10.892456303490285
2004-08-31,MONSOON,12.5225,5.85,17.665,9.792857142857144,11.333333333333336,9.769291666666666,9.505875,10.107059273893263,9.50384890896318,8.850905436993287,8.487578043767588,5.6075,5.331249999999999,5.682368010649737,6.3985101175144266,6.262867197566386,4.945108839379609,17.445624999999996,18.84874999999999,18.330353958444878,19.011515066178777,19.82168983133419,18.18008634188609,9.53139136904762,9.548735119047619,9.620137214228304,9.527733792932697,8.71537389878194,8.976011130861675,11.163958333333333,10.920833333333338,11.096027459437854,10.442815195967729,9.647319906006622,9.69489756517534
2004-11-30,POMKH,9.303333333333333,5.05,17.119999999999994,9.4775,10.761666666666665,9.9625,9.771708333333333,9.785568897669291,9.513178820497448,9.080702498667888,9.390075657896855,5.77625,5.594999999999999,5.429420806389842,6.401002967639393,5.729476853875134,3.969812297556938,17.723749999999995,17.846249999999987,17.846212375066923,18.655140549915224,18.588415698315885,18.36949176167093,9.762589285714286,9.458943452380952,9.563082328536982,9.579640263206784,9.62105827851066,9.403521004263823,11.297916666666666,11.119583333333336,10.96228314232938,10.426266149959776,9.780073010033316,9.453858413046868
2005-02-28,POMRB,9.006666666666666,5.4,16.815,9.41625,11.118333333333332,9.892395833333335,9.766874999999999,9.47400800526824,9.460137163068653,8.85970151204066,9.370673860196344,5.8845833333333335,5.619999999999998,5.417652483833905,6.4035520298618005,6.426451311669585,5.261320660609911,19.125625,17.044999999999987,17.433727425040153,18.309673670481676,18.513607557043343,17.876930514049693,10.082388392857142,9.603839285714285,9.504349397122189,9.613922026286676,9.61044957445042,9.435046654005497,11.371666666666666,11.208333333333336,11.02470321873096,10.494546146757958,10.407455205573015,9.95317687810859
2005-05-31,PREMON,9.8,7.43,22.01,10.99875,12.336666666666664,9.818750000000001,10.158124999999998,9.604404803160945,9.579468956549201,11.180105460676108,9.289255776369835,5.943958333333333,5.932499999999998,6.222591490300343,6.406423974258546,6.911443473597776,5.794649802084031,20.598750000000003,18.40249999999999,19.26423645502409,19.432958428615642,19.34289245698644,17.572307143805947,10.25171875,9.921339285714286,10.102109638273312,9.894025316307319,10.560680183001134,9.322170470461836,11.333749999999998,11.387500000000003,11.549488597905242,10.82320895729649,12.136230785058935,11.242985832555028
2005-08-31,MONSOON,10.396666666666668,5.466666666666666,23.45,11.08125,11.206666666666667,10.182500000000001,9.626666666666665,9.921309548563235,9.796804030539228,9.751809437350031,9.403494770754003,6.084583333333333,5.836666666666664,5.920221560846873,6.408985050954181,6.30506008475904,5.886689945152501,22.088125,19.84874999999999,20.938541873014454,20.648978648621526,19.963637628359464,19.72774541501059,10.288281249999999,10.243437499999999,10.493765782963987,10.144541497885388,9.18192253042681,9.546173180543107,11.292291666666667,11.355833333333335,11.412359825409812,10.818081675619482,10.452474248540693,10.376706982195216
2005-11-30,POMKH,10.840000000000002,5.908333333333334,23.12,9.54375,10.585,10.498750000000001,10.010833333333332,10.288785729137942,10.061389708314463,9.339553511050372,9.625639149361792,6.17,6.051249999999998,5.915466269841457,6.411616907421265,5.771669735347308,4.632111040625597,22.966250000000002,21.348749999999992,21.811125123808672,21.463752194367515,20.104029669592435,20.787358312747507,10.346004464285715,10.26,10.113759469778392,10.112984875476455,10.225023396744376,10.316655803306485,11.073333333333332,11.31166666666667,11.081415895245888,10.673096149071979,10.321068480130462,9.975086105354947
2006-02-28,POMRB,10.38,5.666666666666668,22.73,9.6425,10.963333333333333,10.790833333333333,10.354166666666666,10.325271437482765,10.179564128493244,9.38961184291157,9.897257221752387,6.235625,6.117916666666664,5.815946428571541,6.414211101416799,6.468644204113386,5.320650251188036,23.3075,22.827499999999993,22.178675074285202,21.96482470306708,21.12083811777748,21.319198235402194,10.260647321428571,10.3165625,9.925255681867036,10.101901509595066,10.124506021379919,10.228847688284242,10.904791666666666,11.272916666666669,11.034182870480866,10.648093684623412,10.830534573335884,10.504998295688786
2006-05-31,PREMON,10.956666666666667,7.846666666666668,23.12,11.234285714285717,10.74,11.081249999999999,10.643333333333334,10.577829529156325,10.391891964875217,11.888928660143097,10.005233086281185,6.595625,6.222083333333332,6.628234523809592,6.417151998017859,6.953636369059246,6.984583850495085,23.3678125,23.104999999999993,22.555205044571125,22.440246272483833,22.755320422867108,21.629429090609023,10.21466517857143,10.37544642857143,10.448867694834508,10.3450242760422,11.026613944964803,9.609833720361044,11.081666666666667,10.873750000000003,10.91650972228852,10.578299865724873,12.371436010247596,11.518174628795936
2006-08-31,MONSOON,11.576666666666664,5.574999999999998,25.07,10.16285714285714,11.455,11.368333333333332,10.938333333333334,10.97736438416046,10.688503979180364,10.55563236905672,10.21804178673822,7.021249999999999,6.249166666666666,6.2069407142857544,6.419733105445872,6.3472529852546735,5.310948637727966,23.645625,23.509999999999994,23.561123026742674,23.310927639494995,22.81559454034608,22.10518805115427,10.482857142857144,10.145848214285714,10.33446347404356,10.381137244063433,9.609332580418904,9.882235747589428,11.502583333333334,10.935833333333335,11.13190583337311,10.687181522119939,10.764804587041194,10.795525896637141
2006-11-30,POMKH,11.983333333333333,8.68,21.9825,10.094285714285714,11.751666666666667,11.552916666666667,11.224166666666667,11.379751963829609,11.009134043823222,10.223173790223232,10.521927629023121,7.204583333333333,6.942083333333332,7.1961644285714526,6.4228077311138225,5.813862636732089,5.55575272292419,24.490625,23.225624999999994,22.929673816045607,23.137103657769043,22.656096118535135,23.236254746954337,10.83544642857143,10.283482142857142,10.23839237014042,10.400870245232534,10.427408434206276,10.472504163424663,11.890791666666667,11.227500000000001,11.379810166690532,10.837747446498119,10.473702985343339,10.221039257163467
2007-02-28,POMRB,11.533333333333333,6.3,26.09,11.2375,13.163999999999998,10.93875,11.5125,11.441184511631098,11.174256387897453,10.328324296943409,10.848802625789263,7.274374999999999,7.100416666666665,6.837698657142871,6.425505407927919,6.510837142191318,6.195944995427375,25.186875,24.065624999999994,24.193804289627366,24.098953492993225,22.774767805572857,22.253045722923712,11.212553571428572,10.682232142857142,10.638035422084252,10.598953966152342,10.385103602446204,10.044871232282887,12.119791666666668,11.777666666666667,12.093486100014317,11.273345246241682,10.996429461613124,10.574404766131153
2007-05-31,PREMON,11.28,8.68,26.52,12.460000000000004,11.645,9.540624999999999,11.593333333333334,11.376710706978658,11.25488985156755,12.873168017122081,11.001912725272222,7.24,7.308749999999999,7.574619194285722,6.4285815593696904,6.99582931508406,7.486980598747374,26.027812499999996,24.91562499999999,25.12428257377642,24.92694252994194,24.824552148367253,24.163827538183305,11.464660714285715,10.988660714285714,11.366821253250553,10.960793757798653,11.510330319613908,10.19557239625637,12.293583333333332,12.003916666666667,11.91409166000859,11.261707626026444,12.094234481915098,10.97650416793613
2007-08-31,MONSOON,6.34,5.3,27.24,11.954,12.382,8.932916666666667,10.284166666666668,9.362026424187194,10.311779971763073,11.399675653344334,11.064112959424397,7.255624999999999,7.239999999999999,6.664771516571433,6.431122039016544,6.38944594191503,5.553934056467208,26.666249999999998,25.45812499999999,25.97056954426585,25.732609450381705,25.208769993228998,24.690197281650924,11.380687500000002,11.43644642857143,11.601692751950331,11.187235189692297,10.21711473643111,10.921579329252118,11.938916666666664,12.235666666666667,12.101254996005153,11.420046013613558,11.293182854926428,10.873276011593653
2007-11-30,POMKH,6.035,8.68,26.54,10.320000000000002,12.214999999999998,9.29875,8.797083333333333,8.031215854512316,9.493854565669151,9.777333757065703,10.007462911345728,7.27125,7.24,7.470862909942859,6.434199675084027,5.8560555891283235,7.951619811870794,26.076249999999998,26.597499999999986,26.19834172655951,26.144595957449113,24.99494484192458,25.512070588685464,11.130750000000003,11.492875000000002,11.0890156511702,11.11996313427689,11.233054449173439,11.492510230880123,11.320083333333335,12.3515,12.146752997603091,11.503212358101747,11.219988489756567,10.765135083509971
