Date,Season,Vijaypur,Sheopur,Karahal,Vijaypur_Trend,Vijaypur_SMA,Vijaypur_EWMA,Vijaypur_DES,Vijaypur_TES,Vijaypur_ARIMA,Sheopur_Trend,Sheopur_SMA,Sheopur_EWMA,Sheopur_DES,Sheopur_TES,Sheopur_ARIMA,Karahal_Trend,Karahal_SMA,Karahal_EWMA,Karahal_DES,Karahal_TES,Karahal_ARIMA
2007-02-28,POMRB,11.42,27.635,13.054285714285712,10.734083333333333,10.380499999999998,10.345902249702476,10.740635601841783,10.920879029639405,10.56440373419277,26.86791666666667,26.25625000000002,25.610803325003676,25.37908582354452,25.658627445933774,21.641379616873163,10.2425,10.703571428571431,10.621313649841984,10.840890795521297,10.70558935278633,9.935369000752297
2007-05-31,PREMON,12.553333333333333,30.26,13.15,11.052708333333335,10.502083333333331,11.22887468315482,11.923446774218807,12.984112011329842,13.022195783078548,26.96708333333333,27.40000000000002,27.470481995002206,27.066526811510492,30.244443046071947,27.941505479658243,9.812916666666665,10.305357142857144,11.632788189905192,11.122295240361636,14.767777064910161,14.947590643618103
2007-08-31,MONSOON,10.24,24.80333333333333,5.887142857142856,11.173958333333333,10.966083333333332,10.833324809892892,11.327755532952027,8.2727354360715,7.590383121154448,27.08770833333333,26.335833333333355,26.403622530334655,26.323044706674242,26.063788224900915,27.671926600340647,8.976011904761904,10.179642857142857,9.334530056800258,10.808221863237884,6.679137316043825,5.550373084309973
2007-11-30,POMKH,10.344000000000001,27.695,5.6933333333333325,11.242416666666667,11.139333333333333,10.637594885935735,11.001052747472901,11.543976421386795,10.808350128200823,26.9975,27.59833333333335,26.92017351820079,26.816608940892873,24.35676027089816,21.770766439961793,8.680833333333334,9.446190476190477,7.878051367413487,10.473151268678441,8.509825817893852,7.981778385285747
2008-02-29,POMRB,11.697000000000001,23.55,9.292857142857144,10.627625,11.208583333333333,11.061356931561441,11.525602796548446,11.799406029782496,11.224735330996175,26.703749999999996,26.577083333333352,25.57210411092047,25.731206566147762,28.48207848266576,27.389467823301796,8.597797619047618,8.505833333333335,8.44397367759095,10.42555081629941,9.756629545099688,9.204314648720525
2008-05-31,PREMON,12.824000000000002,33.62333333333333,14.55,9.574250000000001,11.27625,11.766414158936865,12.437054592811487,13.382776492211093,13.110670568700023,25.753958333333333,27.41791666666668,28.792595799885614,28.4443385001797,29.53011015970542,26.051539856425194,8.346666666666668,8.855833333333335,10.88638420655457,10.79984740597396,12.80760336332513,12.596903611937686
2008-08-31,MONSOON,5.051,19.09,3.822857142857144,8.711,9.979,9.080248495362119,8.798206965390431,8.56929086187407,8.304805371415304,24.632083333333334,25.989583333333346,24.911557479931368,25.287656841670433,26.89497441562793,29.147504806413586,8.34107142857143,8.339761904761907,8.0609733810756,10.303818049026432,5.9271030173294665,6.335832920391372
2008-11-30,POMKH,7.1060000000000025,25.81,5.748571428571429,8.01436111111111,9.1695,8.290549097217273,7.790287050869195,7.464481486108415,6.750968995065989,22.987916666666663,25.518333333333345,25.27093448795882,25.490883954936237,23.276245895576523,20.83461021947256,8.27857142857143,8.353571428571431,7.136012600073932,9.963406876784228,7.2859758386516456,6.373947432967029
2009-02-28,POMRB,8.029,16.46,9.192857142857145,7.894311507936507,8.252499999999998,8.185929458330364,7.718989908943338,8.391205782012044,8.823193690171633,22.0603125,23.745833333333348,21.74656069277529,22.441378117179276,25.196254298371382,24.655863154050994,8.63357142857143,8.328571428571431,7.9587504171872165,9.901731180432614,8.992671476137765,9.226997380882908
2009-05-31,PREMON,10.918888888888883,27.56,14.150000000000002,8.012900793650793,7.776222222222219,9.279113230553772,9.258470257031751,9.767323430221229,10.233936066966583,21.514375,22.230000000000018,24.071936415665174,24.206813357536348,26.54957717867216,24.433860316886125,9.509285714285715,8.228571428571431,10.43525025031233,10.239745026435234,12.282369234309085,12.987579187936987
2009-08-31,MONSOON,5.9957142857142856,17.732499999999995,7.062857142857142,8.23880357142857,8.01240079365079,7.965753652617977,7.548658806203881,6.31824704028802,6.264114120240852,22.47520833333333,21.890625000000014,21.5361618493991,22.02654862110379,19.877613240794517,20.11071740819575,10.350267857142859,9.03857142857143,9.086293007330255,10.00468314703807,5.44689640750113,5.530333838284825
