Date,Season,Jayapatna,Thuamul Ram Pur,Golamunda,Kalampur,Lanjigarh,Dharamagarh,Kesinga,Narala,Junagarh,Madanpur    Rampur,Bhawanipatna,Kokasara,Jayapatna_Trend,Jayapatna_SMA,Jayapatna_EWMA,Jayapatna_DES,Jayapatna_TES,Jayapatna_ARIMA,Thuamul Ram Pur_Trend,Thuamul Ram Pur_SMA,Thuamul Ram Pur_EWMA,Thuamul Ram Pur_DES,Thuamul Ram Pur_TES,Thuamul Ram Pur_ARIMA,Golamunda_Trend,Golamunda_SMA,Golamunda_EWMA,Golamunda_DES,Golamunda_TES,Golamunda_ARIMA,Kalampur_Trend,Kalampur_SMA,Kalampur_EWMA,Kalampur_DES,Kalampur_TES,Kalampur_ARIMA,Lanjigarh_Trend,Lanjigarh_SMA,Lanjigarh_EWMA,Lanjigarh_DES,Lanjigarh_TES,Lanjigarh_ARIMA,Dharamagarh_Trend,Dharamagarh_SMA,Dharamagarh_EWMA,Dharamagarh_TES,Dharamagarh_ARIMA,Kesinga_Trend,Kesinga_SMA,Kesinga_EWMA,Kesinga_DES,Kesinga_TES,Kesinga_ARIMA,Narala_Trend,Narala_SMA,Narala_EWMA,Narala_DES,Narala_TES,Narala_ARIMA,Junagarh_Trend,Junagarh_SMA,Junagarh_EWMA,Junagarh_DES,Junagarh_TES,Junagarh_ARIMA,Madanpur    Rampur_Trend,Madanpur    Rampur_SMA,Madanpur    Rampur_EWMA,Madanpur    Rampur_DES,Madanpur    Rampur_TES,Madanpur    Rampur_ARIMA,Bhawanipatna_Trend,Bhawanipatna_SMA,Bhawanipatna_EWMA,Bhawanipatna_DES,Bhawanipatna_TES,Bhawanipatna_ARIMA,Kokasara_Trend,Kokasara_SMA,Kokasara_EWMA,Kokasara_DES,Kokasara_TES,Kokasara_ARIMA
1999-02-28,POMRB,3.678,6.333333333333332,3.7066666666666666,3.65,3.755,3.53,7.25,4.86,4.228571428571429,5.864,5.444000000000001,3.62,3.256291666666666,3.1369999999999987,3.1352689662361595,2.154783018854506,3.8584418595788716,3.756677838754032,4.930833333333332,6.118333333333333,5.958929955771733,6.067270959511915,5.919527376586822,5.804554300348171,3.5858333333333334,3.3633333333333333,3.2886916874513066,3.184484519595018,3.838236990671568,3.27779186892184,3.2487500000000002,3.0749999999999993,2.90095517241344,2.3190503239585665,3.4494483475366824,3.6251743768928812,3.40125,3.2756249999999993,3.18643574537216,2.8573940592293257,3.7238888921129023,3.3315515237589244,2.9925,3.1725000000000003,3.0278965144371197,3.345468056692958,2.9918155734956153,6.87125,6.94875,6.89995293704192,6.36826623298174,6.677448917777874,6.629788775921517,4.53,4.702499999999999,4.57070531469312,4.424367864550279,5.360990683289451,4.624995764686309,3.538482142857143,3.3955803571428587,3.4067792107256682,2.4495507488948722,3.9034115459869803,4.12405697009194,5.25925,5.0905000000000005,5.006721691099136,5.319963030094094,5.117542541708959,4.9274763021405334,4.978000000000001,4.877999999999999,4.836324099657729,4.7987059676802515,5.03079087738508,5.202727236429039,4.17875,3.593750000000001,3.24934754865152,2.454629941799425,3.7804415800878073,2.97069298028867
1999-05-31,PREMON,5.768,2.27,5.276666666666666,6.555,5.535,4.65,6.6,6.58,5.6937500000000005,6.956,7.134,7.455,3.1489687500000003,3.386499999999999,4.188361379741695,2.9082200481611977,5.092660004296312,5.35207300069562,4.87265625,4.991666666666666,4.48335797346304,4.988479770623399,6.9249132697654225,6.695240072214433,3.677604166666667,3.545,4.08388167913745,4.009021670821308,5.078832351674263,4.8899218491983785,3.21796875,3.322499999999999,4.362573103448064,3.4971885004029537,5.878499155651223,5.767787942233172,3.31234375,3.538124999999999,4.125861447223295,4.2438298761242,5.447516032773813,4.953128471867503,2.9341666666666666,3.0500000000000007,3.676737908662272,5.114736738872057,5.123547889453928,6.86125,6.775,6.779971762225152,6.417311987802344,8.214682779147257,7.795885039451556,4.3384374999999995,4.769999999999999,5.3744231888158716,5.0957057939609305,7.064481205479417,6.325618776092937,3.544090401785714,3.5405803571428587,4.321567526435401,3.044765198558226,5.5832026547139755,5.552994881746047,5.1451093750000005,5.314,5.786433014659481,6.724869980704109,7.136127488706045,6.80205055936263,4.8315,5.153499999999999,5.755394459794637,6.466681442292554,6.733401560427507,6.728138442313434,4.38875,3.998750000000001,4.931608529190912,3.7917050357835547,5.320740968507366,6.197989003579637
1999-08-31,MONSOON,0.8066666666666666,4.986666666666667,2.57,0.8150000000000001,1.4374999999999998,1.1,7.27,2.13,1.7575,3.69,2.2660000000000005,4.115,3.1781041666666665,3.1260833333333324,2.835683494511684,2.542842395361367,1.9900542745051908,2.2418206215090972,4.844479166666666,4.87,4.684681450744491,4.916670823168339,3.642706348237493,3.256359359669688,3.771875,3.6266666666666665,3.47832900748247,3.7995593519206983,2.0155020779617527,2.3712916129763077,3.2459374999999997,3.174999999999999,2.943543862068838,3.0862884828960993,1.1910070007602243,1.1882282346544475,3.3846874999999996,3.264374999999999,3.050516868333977,3.225814337358095,1.61387073512552,2.0512132645871057,3.0070833333333336,2.9350000000000005,2.646042745197363,1.3257729088731933,1.4800768827456865,6.724999999999999,6.967500000000001,6.975983057335091,6.61867302719878,6.2506333746826135,6.014805123450817,4.364375,4.289999999999998,4.0766539132895225,4.205456304042372,3.1686076319403558,3.4736376127390676,3.4911941964285718,3.5363839285714302,3.2959405158612407,2.796707467594893,1.4917040222314983,1.42635157150624,5.01996875,5.2045,4.947859808795689,5.608398319754163,2.9797325672793487,3.231975271417584,4.876250000000001,4.8025,4.359636675876782,4.6492017264923,3.0215724459001523,2.939711004078037,4.45375,4.3587500000000015,4.604965117514547,3.9982124652760542,2.449763630641252,2.8431591705268113
1999-11-30,POMKH,2.43475,5.91125,3.3608333333333333,2.02375,2.71375,2.453333333333333,5.9,3.9775,2.5273660714285717,3.832875000000001,4.598,2.4850000000000003,2.9580416666666665,3.1718541666666655,2.6753100967070105,2.538762995194425,2.6268462620226773,2.3750502945985916,5.323645833333333,4.8753125,5.1753088704466945,5.178803995686847,5.285369670795129,5.435852981951598,3.8622916666666662,3.7285416666666666,3.4313307378228153,3.825043087099591,2.8615887035580583,3.0477715528276184,3.0671875,3.260937499999999,2.575626317241303,2.966611056543937,2.049955654912245,2.0164861428956757,3.5415625000000004,3.3603124999999987,2.915810121000386,2.9864352210977576,2.3651337601251425,2.461146067718498,3.1114583333333337,2.9333333333333336,2.568958980451751,2.5461487168437476,2.4665273830383665,7.106874999999999,6.755000000000001,6.545589834401055,6.4726374274905405,6.514900755910672,6.828239109694236,4.349375,4.386874999999998,4.0369923479737135,4.033722758696124,3.7054687400447306,4.052008202512271,3.382935267857143,3.5517968750000013,2.988510738088173,2.721489139857573,3.017352697763349,3.083199816285985,4.936718750000001,5.08571875,4.5018658852774145,4.723913520319454,3.946674898366515,4.160408255111175,4.8812500000000005,4.8605,4.45498200552607,4.5706600715875805,4.316498458907385,4.078175993414091,4.491875,4.418750000000001,3.7569790705087285,3.6954634343783908,3.7087659762732983,3.219706172403454
2000-02-29,POMRB,3.728,6.086666666666666,4.053333333333334,3.53,3.95,4.12,7.01,4.68,3.74375,5.337999999999999,5.569999999999999,3.9,2.7519375,3.1843541666666653,3.0963860580242066,2.8171654554909327,3.7179916450802444,3.7660094434643545,5.729895833333333,4.813645833333333,5.539851988934684,5.484615703682223,5.781996000846888,5.801185620970052,3.8297916666666665,3.8152083333333335,3.6801317760270225,4.050456884966368,4.193239175212351,3.9532798718369992,2.9228125,3.230937499999999,2.9573757903447815,3.2240275091837516,3.5742655285673894,3.583272951157876,3.7621875000000005,3.409062499999999,3.3294860726002318,3.429518686788619,3.824577421268259,3.59723198522147,3.1158333333333332,3.080833333333334,3.189375388271051,3.3693319177272385,3.3934439832301266,7.585,6.695,6.731353900640633,6.603600963846994,6.57595625146261,6.430672651040894,4.401875,4.341874999999998,4.294195408784228,4.140291004175924,5.053731079365823,4.5519674028848005,3.2843415178571433,3.4305915178571444,3.290606442852904,2.9079483606833887,4.012909509026539,3.9873994125438226,4.81771875,4.95421875,4.836319531166448,4.95374720018637,5.345458697428364,5.338431473813024,5.022999999999999,4.8919999999999995,4.900989203315641,5.121068134760378,5.211059606727122,5.145898241431245,4.291875,4.4887500000000005,3.814187442305237,3.8241918751499546,4.430705551971787,3.280930874565435
2000-05-31,PREMON,3.9575,6.35,5.653333333333332,5.245,6.5950000000000015,4.895,9.895,6.64,5.3125,6.816,7.047999999999999,7.48,2.79259375,2.731729166666665,3.440831634814524,3.1344986598607187,5.130845138899476,5.406267732654413,5.57265625,5.833645833333333,5.86391119336081,5.846818536127187,5.256951665344426,4.816995668169563,3.833854166666667,3.909375,4.4694123989495464,4.790474954445655,5.43180332717321,5.343447044819361,3.01109375,2.903437499999999,3.872425474206869,3.919395092460448,6.166419246611365,5.8412623974417315,3.8542187500000002,3.6740625,4.63569164356014,5.307852436948034,5.566460039858109,5.315160218214526,3.085416666666667,3.1420833333333333,3.8716252329626304,4.96508541166269,4.836469344583476,7.829375000000001,7.518749999999999,7.99681234038438,7.405869976642213,7.478468887759656,7.109940157456702,4.3534375,4.356874999999999,5.232517245270537,4.935349940886541,6.779539328968273,5.618293117441542,3.254983258928571,3.335279017857144,4.099363865711743,3.427454282419455,5.6038832706724655,5.297946744576685,4.7701093750000005,4.91921875,5.628191718699869,6.084972159692008,7.216270990630601,6.846553171274719,5.29125,4.870499999999999,5.759793521989384,6.49249686838842,6.9024382235966435,6.838135794624625,4.185625,4.495000000000001,5.280512465383143,4.9843799081815865,5.873747334588681,6.696109276408319
2000-08-31,MONSOON,0.9683333333333332,4.156666666666666,1.9333333333333336,0.97,2.1425,0.89,7.8,2.49,1.35,2.878,3.486,2.49,2.767666666666667,2.7721458333333318,2.4518323142220475,2.7705277599965066,1.4647444638325937,1.2598070934113528,5.534166666666666,5.626145833333332,5.181013382683153,5.412089510138495,4.4200923912753955,5.462001032275598,3.975,3.750208333333333,3.454980772703061,4.147016583051626,2.374247248043362,2.6617055477974585,3.139375,2.9421874999999993,2.711455284524121,3.4248809457794978,1.0032688298424906,1.175792605807457,3.8572916666666677,3.8503124999999994,3.638414986136084,4.396219614202102,1.9149710245080414,1.8895799569570855,3.2975000000000003,3.0895833333333336,2.678975139777578,1.3389164673755412,1.3036387760508414,8.100624999999999,7.651249999999998,7.9180874042306275,7.6147575167968995,7.937768218723069,8.321255299019887,4.385,4.4468749999999995,4.135510347162322,4.241933445804974,2.9441587833477927,2.834154306178618,3.291875,3.233404017857144,2.9996183194270456,3.083863170579729,1.5299115217200674,1.5355100075455983,4.8325000000000005,4.7162187499999995,4.528115031219921,4.551951646740384,3.016726459682451,3.3529539349395763,5.49925,5.175499999999999,4.8502761131936305,5.250462722117824,2.777005448274536,2.955862998774666,4.224375,4.088750000000001,4.164307479229886,4.533164031487319,2.8640780362180838,3.253045651569646
2000-11-30,POMKH,2.5983333333333336,5.4833333333333325,4.03,2.575,2.745,2.42,7.325,3.23,2.7,4.264000000000001,5.524,3.26,2.7388541666666666,2.813041666666665,2.510432721866562,2.765813398136067,2.3654951470093226,2.3739862783260928,5.1554166666666665,5.519166666666666,5.301941362943225,5.449371993565698,5.668291912820372,5.698533774623814,4.070833333333333,3.9175,3.6849884636218366,4.21859186447627,2.9777707175541437,3.230818149438772,3.1687499999999997,3.079999999999999,2.656873170714473,3.3331103881608595,2.0062909321067566,1.8946824591718796,3.8229166666666674,3.8581249999999994,3.2810489916816508,3.8156996191190515,2.7444152313627983,2.819407375867206,3.4831250000000002,3.0812500000000003,2.5753850838665464,2.5772356905639207,2.5511959328956784,8.204374999999999,8.007499999999999,7.680852442538377,7.674118109925528,7.275459691642533,6.7700801735131,4.8125,4.26,3.7733062082973934,3.8671374692617535,3.583515653558993,3.846324664141762,3.2509375,3.276562500000001,2.879770991656227,3.02855907367177,2.829803325208018,2.6999173153902585,4.998500000000001,4.824,4.422469018731953,4.2119502647564175,3.8172602594614506,3.9086632422657877,5.673937499999999,5.406999999999999,5.1197656679161785,5.439914401237572,4.604243396328522,4.606334585069189,3.840625,4.282500000000001,3.8025844875379313,4.332526726469192,3.5874116254933335,2.197119733759481
2001-02-28,POMRB,3.365,6.206666666666666,4.513333333333333,4.005,3.943333333333334,5.85,7.755,5.68,3.86625,5.4060000000000015,6.308,3.435,2.748125,2.722291666666665,2.852259633119937,2.9247240962897205,3.545296641249669,3.7747352709022253,4.484583333333332,5.549166666666666,5.663831484432602,5.724606497362589,5.978256670640404,6.027518438712699,4.092083333333333,4.0325,4.016326411506435,4.424329161686799,4.444173155848505,4.155434325198186,3.114375,3.198749999999999,3.196123902428684,3.599528928565571,3.5540662226544235,3.5333612061640056,3.7015625,3.8564583333333333,3.545962728342324,3.908762997582718,4.136491892662494,3.8733580468476148,3.4375,3.51375,3.885231050319928,3.7359335469355233,3.788382743220409,8.07,8.19375,7.710511465523027,7.815360630147851,7.8976362906658,7.4162724134073725,4.96875,4.51,4.535983724978436,4.377405315124739,4.822074795092576,4.4293676885282,3.1636160714285717,3.307187500000001,3.274362594993736,3.218520487004329,3.9000188656652908,4.028751750142638,5.01325,4.841000000000001,4.815881411239173,4.707183709858753,5.325913608982857,5.299513147609534,5.583625,5.591499999999999,5.595059400749707,6.0523032894249535,5.607591072359796,5.670669217059179,3.236875,4.166250000000001,3.655550692522759,4.190174402608724,4.5447974953222765,3.8154324684740093
2001-05-31,PREMON,4.09,3.2,5.96,5.005,6.326666666666667,4.65,9.98,9.06,4.862500000000002,8.075999999999999,7.7075,4.875,2.6677916666666666,2.7554166666666653,3.347355779871962,3.2343722932099066,4.720071101376173,4.826138233505563,4.441458333333333,4.761666666666667,4.678298890659561,4.963343992139849,5.681184258867509,4.377582806068356,4.05,4.109166666666667,4.793795846903861,5.092128749455053,5.73368276738195,5.6950062913367105,3.045,3.138749999999999,3.9196743414572106,4.105222341591832,5.849299153499414,5.730070120248747,3.715625,3.7893749999999997,4.6582443036720615,5.264566553194229,5.816708089548593,5.855561673409747,3.3245833333333334,3.4524999999999997,4.191138630191957,5.2186117610330625,5.186388469933615,7.488125,8.215,8.618306879313817,8.46141647235989,9.073995237707237,8.600172261122667,4.91125,5.115,6.345590234987062,6.0922597167857,6.763880646218179,5.969585837617615,3.0514508928571433,3.1946875000000015,3.9096175569962424,3.613098908924445,5.495774615910206,5.348781329859623,4.8046875,5.1560000000000015,6.119928846743504,6.891828950660287,7.213885329248534,6.820963745644195,5.294124999999999,5.756374999999999,6.440035640449825,7.377390998845838,7.2733536395321465,7.273104606070148,2.831875,3.5150000000000006,4.143330415513656,4.466749101684587,5.835728619940112,6.666608203423186
2001-08-31,MONSOON,0.91,1.94,1.7966666666666669,0.7749999999999999,1.44,0.77,6.64,1.32,1.1014285714285712,1.736,2.104,0.265,2.559625,2.740833333333332,2.372413467923177,2.825378408381274,1.243291486009243,1.0211692558174967,4.659166666666667,4.2075000000000005,3.582979334395737,3.9112645335613907,4.033186325595457,4.568653163291055,4.070833333333334,4.075,3.594944174808983,4.2556548600644994,2.677293245365109,2.8601917301421382,2.895625,3.089999999999999,2.6618046048743262,3.459079028208097,1.0178163673970722,1.1490146179295313,3.8664583333333336,3.61375,3.3709465822032367,3.812035215618136,2.0648394394840466,2.0858085723102895,3.15125,3.4224999999999994,2.8226831781151738,1.3552180572523262,1.3640684410562458,6.8575,7.925,7.82698412758829,8.223157436281356,8.213034012868563,8.19256610842784,5.075,4.8225,4.335354140992237,4.9266461174190415,3.355645595911481,2.8277650917387103,2.953950892857143,3.132544642857144,2.786341962769174,3.188769211626649,1.4304375546654455,1.5555611693342786,4.74,4.870500000000002,4.366357308046102,4.607002323160136,3.2617769036550603,3.408470776418443,5.128125,5.410874999999999,4.705621384269895,4.922645057453225,3.3709273609742985,3.0189155903968965,2.765625,2.9587500000000007,2.5919982493081934,3.403033626588205,2.1517877790606903,1.7808320601950745
2001-11-30,POMKH,2.0140000000000002,7.355,3.83,2.215,3.56,1.6366666666666667,3.83,3.94,2.05125,3.7375,4.59,2.245,2.4940833333333337,2.5947499999999986,2.2290480807539064,2.6666655545359195,2.296366542550069,2.3807214725057153,4.976666666666667,4.675416666666667,5.091787600637442,4.8140087887978895,5.094515053805724,5.228285250408267,4.093333333333334,4.025,3.6889665048853897,4.1450054700087415,3.1736670029574308,3.6218954258754654,2.464375,2.999999999999999,2.4830827629245955,3.196854006266484,2.2314053497456614,2.0228888128924574,3.8873958333333336,3.8175,3.446567949321942,3.6442370873700005,2.729294248475054,2.7143185907086185,3.2135000000000002,3.226666666666666,2.348276573535771,2.6908527684993917,2.433871788404848,6.245,7.0512500000000005,6.228190476552974,7.331709350979142,6.98383981477603,6.444997182382549,4.88375,5.0,4.1772124845953424,4.699637287605623,3.717654505725284,3.940311399555951,2.860982142857143,2.970357142857144,2.492305177661504,2.9733066814669753,2.732549776740113,2.4515281059223213,4.559374999999999,4.738875000000002,4.114814384827661,4.000057101531421,3.790439461494628,3.963397748264834,5.054500000000001,5.177374999999999,4.659372830561937,4.510538725846116,5.009569762825937,4.730806459252539,2.86125,2.7050000000000005,2.453198949584916,3.052188857640321,2.477776387713649,1.4229723262662646
2002-02-28,POMRB,3.084,6.076666666666667,4.88,3.17,4.335,5.246666666666666,6.205,6.28,3.735,5.415,5.9140000000000015,3.92,2.702729166666667,2.5244999999999984,2.571028848452344,2.7469605036634324,3.3381652104596937,3.4555647122475075,5.626666666666667,4.642916666666667,5.485739227049132,5.232618995684456,5.8020189537955105,6.093017236782602,4.601666666666667,4.116666666666667,4.1653799029312335,4.393217458182492,4.543596957276056,4.503951156146208,2.460625,2.791249999999999,2.7578496577547575,3.18957696740181,3.7031862910894566,3.5895644556541866,4.2318750000000005,3.9154166666666668,3.801940769593165,3.918454118192576,4.282053965022427,3.9263549717970156,3.693666666666666,3.0758333333333323,3.507632610788129,4.634316498423242,4.790339344365684,6.165625,6.663750000000001,6.218914285931785,7.095639147894864,6.180284036407413,5.674391244741361,5.14,5.15,5.018327490757206,5.284651243121824,5.057203370066985,5.755378986032819,3.0433482142857144,2.9375446428571435,2.9893831065969025,3.1193033511139787,3.7943650092635823,3.7535061367885207,4.901250000000001,4.741125000000001,4.634888630896596,4.606669873773311,5.201152316181933,5.2086329942100695,5.519375,5.078874999999999,5.161223698337162,5.076688573515771,5.765937896721947,5.682971556742734,2.9443749999999995,2.8262500000000004,3.0399193697509497,3.2278489649441333,3.4600201894226923,3.208789991651156
2002-05-31,PREMON,3.8466666666666662,5.87,5.7733333333333325,2.39,6.1025,5.751333333333334,6.63,6.93,4.25,6.622000000000001,7.5125,5.154999999999999,3.155666666666667,2.463666666666665,3.081283975738073,2.9920713363463443,4.42226156917749,4.310166317895412,5.777291666666667,5.310416666666668,5.6394435362294795,5.53659088443676,4.697934897250779,4.900734352373075,5.142916666666666,4.07,4.808561275092073,4.921322461788117,5.89822863230183,5.896246096033044,2.77125,2.1374999999999993,2.6107097946528546,2.986267337428437,5.464895732721296,5.369414437675374,4.633958333333334,3.859375,4.722164461755899,5.106131655413182,6.009907601450044,5.97272626903333,3.7815833333333333,3.3511666666666655,4.405112899806211,4.769909554882006,4.611374603036523,6.815,5.826250000000001,6.383348571559071,6.986331780842087,7.704287585539423,8.192396507699215,5.70875,4.6175,5.7829964944543235,6.0371252427543745,7.062997327028327,6.917781426891016,3.418214285714286,2.7844196428571433,3.493629863958142,3.369551793030172,5.226291614392751,5.244796031169956,5.563937500000001,4.377625000000002,5.429733178537958,5.892206188709045,7.115342153675421,7.085101141056427,6.164875000000001,5.030124999999999,6.101734219002298,6.589202688642997,7.272015840761172,7.3262019623343395,3.318125,2.89625,3.8859516218505696,3.736180945668827,5.1632862886736195,6.381209914981866
2002-08-31,MONSOON,2.8225,4.47,6.05,3.36,4.42,3.51,9.355,5.5,3.1728571428571435,5.9250000000000025,6.018,0.65,3.5235416666666666,2.941791666666665,2.9777703854428434,2.999310391293125,1.006016435460297,0.7276548767214295,5.502083333333333,5.942916666666667,5.171666121737688,5.312302765332192,3.579358766934608,3.5619255712630005,5.10375,5.133333333333334,5.305136765055243,5.485041255042293,2.7562552172938086,2.6619115362241823,2.7668749999999998,2.783749999999999,2.910425876791713,3.046132032249726,0.7269000072725906,1.0708110922379728,4.772499999999999,4.604375,4.601298677053539,5.151238101155933,2.1772511215046824,1.9059658263248653,3.5924166666666664,4.036166666666666,4.047067739883726,1.1540044905113125,1.1260868799109562,7.2250000000000005,6.505000000000001,7.572009142935443,7.534071330569971,5.3411927657202884,5.819154348623733,5.703749999999999,5.6625,5.669797896672595,6.1772309878145295,3.228764063113994,2.6950448626144814,3.5980580357142857,3.3022767857142865,3.3653207755177426,3.3782285036889568,1.2173034361096646,1.3296172406239055,5.820375,5.424875000000003,5.627839907122776,6.385393484515701,2.8975550426904677,2.64079349998024,6.478625000000001,6.008624999999999,6.068240531401378,6.749911542935546,2.7847560494986867,2.8178200540349385,3.980625,2.9925,2.5915709731103416,2.9186132926882,1.729524426494123,1.5051000294921226
2002-11-30,POMKH,3.725,6.0299999999999985,3.9066666666666654,2.115,3.796666666666667,-0.4,6.3100000000000005,4.31,2.97875,4.85,5.8400000000000025,4.85,3.675875,3.369541666666665,3.276662231265706,3.19837246678255,2.3312540009342904,2.807156260334989,5.257499999999999,5.611666666666666,5.514999673042611,5.616559818614896,6.283370406208983,6.272531016114559,5.120833333333332,5.1525,4.745748725699812,5.222431248910283,4.269844819338047,4.778475746670345,3.0675000000000003,2.758749999999999,2.5922555260750277,2.794395965885782,2.17252029902055,2.2278359915265167,4.829270833333333,4.663541666666667,4.2794458728987905,4.761489450946128,3.3967730371630886,3.464953709969904,3.6578333333333335,3.526999999999999,2.2682406439302354,2.7797623025995875,2.6351673165939005,7.501875,7.125000000000002,7.067205485761265,7.297813789564921,6.0946244827829315,6.860468675416925,5.785625,5.754999999999999,5.125878738003557,5.8240356078607105,4.3460779171794135,4.657464760698161,3.9105059523809524,3.534151785714287,3.2106924653106454,3.3380836436055743,2.547608630575595,2.938682442109488,5.956250000000001,5.703000000000002,5.316703944273666,5.940226907105542,4.318679801190919,4.377959137034539,6.604562500000001,6.321125,5.976944318840828,6.607375934532872,5.289552768490634,5.664095800908206,4.6206249999999995,3.64375,3.494942583866205,3.402705875180203,2.2675577084961955,1.8226514475930777
2003-02-28,POMRB,4.316,5.2,4.489999999999998,3.2350000000000003,5.206666666666666,5.77,7.005,5.87,4.24625,6.353999999999999,7.174000000000001,6.615,3.471395833333333,3.6775416666666647,3.6923973387594238,3.51559904690371,3.583161192722267,3.7537840816332513,4.94375,5.392499999999999,5.388999803825566,5.590943697279387,6.115306239460331,5.988241594677138,4.8149999999999995,5.055,4.643449235419887,5.1309312792589425,5.3913390679423,5.085893963002029,2.9650000000000003,2.774999999999999,2.8493533156450166,2.850345969139086,3.44888280214235,3.5694642300927373,4.513333333333334,4.881458333333334,4.650334190405941,5.105203456252317,4.866142248661528,4.424684707157641,3.5328333333333335,3.6578333333333317,3.668944386358141,5.058283743409243,4.881326946579246,7.085000000000001,7.325000000000003,7.042323291456759,7.249052292506526,7.5734359495401105,7.145606479087311,5.657500000000001,5.652499999999999,5.423527242802134,5.9886848544664115,5.640306640047283,5.5842726415151,4.054315476190476,3.661964285714287,3.624915479186387,3.5620469550128235,3.835382929968626,3.9179680455073576,5.816625,5.937750000000002,5.731622366564199,6.407091475262136,5.843911490854558,5.795511205331132,6.1762500000000005,6.636125,6.4557665913044975,7.21266020724043,6.3592584041860025,6.1065541390745395,5.144374999999999,4.317499999999999,4.742965550319724,4.344562021089517,3.989277816095295,4.637788692505873
2003-05-31,PREMON,3.8333333333333326,4.79,6.3,4.73,5.6850000000000005,5.751333333333334,8.045,7.995,6.238333333333332,6.77,7.26,7.58,2.9939583333333326,3.6742083333333313,3.748771736588987,3.7032321944562256,4.729622066625389,4.262887543034068,4.530833333333333,5.122499999999999,5.14939988229534,5.406500861676212,5.146244222020726,4.481715111352843,4.510833333333333,5.1866666666666665,5.306069541251932,5.6357180116901935,6.444356253668923,6.48611858550033,2.450625,3.359999999999999,3.60161198938701,3.298109195281875,4.288997298940359,4.464743318787031,4.194166666666667,4.777083333333334,5.064200514243565,5.597845887020585,6.649661232867958,6.353278977631662,3.8190833333333334,3.6578333333333317,4.501899965148218,5.361610939946086,5.082407692834273,6.08125,7.6787500000000035,7.443393974874055,7.44931715264132,8.553756368513374,7.842894342326451,5.402916666666666,5.918749999999999,6.452116345681281,6.853995391173705,7.471938432514522,8.04537928164317,3.9722395833333333,4.15904761904762,4.670282620845166,4.206675387226712,5.055807187594038,5.088721826992881,5.55375,5.974750000000002,6.1469734199385195,6.942884533294974,7.8161665269267,7.499774284006362,5.468250000000001,6.5729999999999995,6.777459954782698,7.628875512397247,7.982761817512489,7.7598591406737345,4.981874999999999,4.923749999999998,5.877779330191834,5.4676410216950995,6.261421629613412,7.32709529757037
2003-08-31,MONSOON,1.2,3.0400000000000005,3.0766666666666667,0.2,2.31,2.51,4.605,3.41,2.3350000000000004,4.66,2.844,2.415,2.640011904761905,3.268583333333331,2.7292630419533923,3.286379369569333,1.7083706889880244,1.162157753467614,4.354062500000001,4.764999999999999,4.305639929377204,4.656220627699574,3.770600475969941,3.4919752253710197,4.590833333333332,4.443333333333333,4.414308391417826,4.980241996546204,3.297640569764449,4.326404086610834,2.33453125,2.569999999999999,2.240967193632206,2.576942918466758,1.8467694432423472,1.4899677503571627,4.060494791666667,4.249583333333334,3.9625203085461385,4.248608361918671,2.6123565785691913,2.9881884572902173,4.1822083333333335,3.407833333333332,3.705139979088931,2.2126206151713004,2.8174622536712572,5.640625,6.4912500000000035,6.308036384924433,6.817958701282391,7.7716520663368955,8.044513243855866,5.41875,5.396249999999999,5.235269807408769,6.012257741646663,3.752759303008288,4.27632006668051,3.9739322916666664,3.949583333333335,3.7361695725070994,3.980788174185882,1.9430044144155862,1.8795259663596031,5.35403125,5.658500000000002,5.552184051963112,5.961853166442847,3.490022116901955,3.943851156544914,5.0991875,5.7795,5.204075972869618,5.2633286942534285,4.354209713762783,3.715243429611279,4.381875,5.364999999999998,4.4926675981151005,4.920489128014362,3.1761886332273175,2.4513336281929545
2003-11-30,POMKH,1.528,4.156666666666667,4.446666666666666,1.16,3.353333333333333,2.89,3.03,4.363333333333333,3.16,4.0120000000000005,3.35,1.785,2.446107142857143,2.7193333333333314,2.2487578251720355,2.9484701922896113,2.672541320780188,2.549813226177628,4.449583333333334,4.296666666666666,4.246050624292989,4.374163933998649,5.947635723907444,6.412311364971131,4.547083333333333,4.578333333333333,4.4272517015173625,4.821377590125881,3.954759286384639,4.2451980192752865,2.0896875,2.331249999999999,1.8085803161793237,2.1651209617062652,2.0717561893954164,2.3631247349086997,3.9253645833333333,4.13875,3.7188455184610163,3.6869912786994825,3.3392330494888864,3.3390298877313294,4.0151666666666666,4.2303333333333315,3.3790839874533587,1.2293006234087338,0.7753721547737955,5.459375,5.671250000000004,4.9968218309546595,5.908713745965062,4.4435439897801485,4.254395410928655,5.294791666666667,5.409583333333333,4.886495217778595,5.534541723439384,4.411652484503354,4.796609208823053,3.610052083333333,3.994895833333335,3.5057017435042597,3.914734667350097,2.796549924180656,2.6055357646751,5.2153125000000005,5.449000000000002,4.936110431177867,4.826740947468495,4.547070794614817,4.593606178443823,5.0295,5.156999999999999,4.462445583721771,3.909797024866244,5.3573431268176765,4.832645551939762,3.6025,4.598749999999999,3.40960055886906,4.230689620500935,3.7978394993832496,3.464607829013798
