Date,Season,Fatehabad,Ratia,Bhuna,Tohana,Bhattu Kalan,Fatehabad_Trend,Fatehabad_SMA,Fatehabad_EWMA,Fatehabad_DES,Fatehabad_TES,Fatehabad_ARIMA,Ratia_Trend,Ratia_SMA,Ratia_EWMA,Ratia_DES,Ratia_TES,Ratia_ARIMA,Bhuna_Trend,Bhuna_SMA,Bhuna_EWMA,Bhuna_DES,Bhuna_TES,Bhuna_ARIMA,Tohana_Trend,Tohana_SMA,Tohana_EWMA,Tohana_DES,Tohana_TES,Tohana_ARIMA,Bhattu Kalan_Trend,Bhattu Kalan_SMA,Bhattu Kalan_EWMA,Bhattu Kalan_DES,Bhattu Kalan_TES,Bhattu Kalan_ARIMA
2004-11-30,POMKH,10.246666666666668,31.82141025641025,20.675,8.46,3.21,10.91875,9.890833333333331,9.980887703745982,9.357257220094857,10.114568830123126,9.859406600332102,20.01965935973748,19.306872901404144,20.403325370314565,14.255826085456414,12.093436623992435,19.36690856512116,18.552708333333335,19.877499999999998,19.393869239503243,18.87513887504228,18.127773449733137,17.977971059603,8.543541666666666,7.768333333333334,7.9872293983820715,7.875114999004575,7.0619564072840575,7.249660328390847,3.0112499999999995,2.7225000000000006,2.8022976743250645,2.7409492829480078,2.5112431232047046,2.386338729881044
2005-02-28,POMRB,9.51,12.916145833333335,15.486666666666665,9.736666666666666,3.23,12.892083333333334,9.934999999999997,9.792532622247588,9.15754025307763,9.201790397059387,10.016922777678113,20.60541828830891,20.019659359737478,17.408453555522073,14.274440296203519,13.510635068412622,7.716393668302478,16.7675,19.057916666666664,17.83098821036861,17.30208947661278,19.82205987280725,20.065541172475434,8.370416666666667,8.551666666666668,8.68700430569591,8.271008335432311,8.572719331273674,7.406694196719524,3.42125,2.8400000000000007,2.9733786045950388,2.996754803045496,2.9061656398776767,2.6478037245799735
2005-05-31,PREMON,17.85,30.341081349206352,15.273333333333332,7.555,3.51,14.850833333333334,11.902499999999996,13.015519573348552,12.423667400685048,9.907542052560608,9.689341265880513,21.19117721688034,20.019659359737478,22.581504672995784,15.26248808857918,29.981100722459075,34.75129020940243,14.883541666666666,18.047499999999996,16.8079262595545,16.286989311438802,18.306974012689057,14.580869345042045,7.982916666666667,8.535416666666668,8.234202583417545,8.210917867134771,8.222366377267711,8.037339603561339,3.52125,3.1825000000000006,3.188027162757023,3.31358945240276,2.472995715708757,2.786219726353389
2005-08-31,MONSOON,17.92,9.686071428571427,10.515,7.07,4.69,15.895000000000001,13.881666666666664,14.977311744009132,14.303422587204082,13.619897261184104,13.941221540233755,21.19117721688034,21.191177216880334,17.42333137522604,15.094711739020758,8.196458316663463,7.179398461805226,14.336666666666666,15.487499999999997,14.2907557557327,13.801156951962767,17.289552179778877,14.959151293948027,7.643958333333333,8.205416666666668,7.768521550050528,8.07463609457471,8.58583774317963,8.193111734573712,3.36125,3.6600000000000006,3.788816297654214,4.026998343654684,3.0544981304808108,2.9018966881753396
2005-11-30,POMKH,18.0,31.82141025641025,15.843333333333335,6.68,2.1,15.035,15.819999999999997,16.18638704640548,15.40137018751527,15.543046033171105,14.854092466073237,21.19117721688034,21.191177216880334,23.182562927699724,16.158681691731026,30.412050849017675,27.764333522298433,14.442916666666669,14.279583333333331,14.911786786772954,14.441773718287054,14.400722432525992,10.614609352374847,7.600208333333333,7.760416666666668,7.333112930030316,7.89204060296662,7.4487605748680945,8.002716213178136,3.26375,3.3825000000000003,3.113289778592528,3.661821370490289,3.445925304099106,3.3510603005567083
2006-02-28,POMRB,10.11,12.916145833333335,15.943333333333333,8.805,3.06,14.209999999999999,15.969999999999997,13.755832227843285,12.826739846525047,15.625344453268681,15.583030785521387,21.19117721688034,21.191177216880334,19.07599608995317,16.16279886443005,14.415440136854935,13.544501522312611,14.664583333333333,14.393749999999997,15.324405405397105,14.860367113173023,14.50985599888947,12.002177941329936,7.940416666666667,7.527500000000002,7.921867758018189,8.119072548624075,8.551210942576553,8.07678103325097,3.1325000000000003,3.34,3.091973867155517,3.618937969097895,3.325214567399623,3.1625629015140513
2006-05-31,PREMON,10.37,30.341081349206352,15.666666666666664,8.136666666666667,2.9,14.42625,14.099999999999996,12.401499336705971,11.472671663371257,13.838518710547824,12.064700467584421,21.19117721688034,21.191177216880334,23.58203019365444,17.135406863163965,31.589142030517635,30.57497616987734,14.914583333333333,14.492083333333328,15.461309909904928,14.998376163470224,15.292385093962311,14.133609577577886,8.250416666666666,7.6729166666666675,8.00778732147758,8.188439908039031,8.029347771515495,7.650009982666968,3.2087499999999998,3.1874999999999996,3.0151843202933097,3.4863008373824207,2.853584231058724,3.0482652518616624
2006-08-31,MONSOON,18.8,9.686071428571427,11.895,9.21,4.25,14.53875,14.319999999999997,14.960899602023582,14.120926972982483,12.66678728842862,11.76001447565116,21.19117721688034,21.191177216880334,18.023646687621234,16.947067832481405,10.601908927058833,9.051658005855021,14.999166666666667,14.837083333333329,14.034785945942957,13.585625299174168,14.853655734605159,11.450000848335417,8.256041666666667,8.207916666666668,8.488672392886548,8.437237886631332,8.538800822633133,7.5679998201302165,3.30125,3.0774999999999997,3.509110592175986,3.835755973589062,3.28986256031612,3.276315192712677
2006-11-30,POMKH,18.85,31.82141025641025,16.463333333333335,7.02,3.15,14.540625000000002,14.532499999999999,16.516539761214148,15.642339990960705,15.374537429690116,15.78662534696302,21.19117721688034,21.191177216880334,23.542752115136842,17.98929499844738,32.59722789045511,29.814017550212395,15.04125,14.99208333333333,15.006204900899109,14.559924629078097,14.75459916623344,13.370104820677959,8.294583333333332,8.292916666666668,7.9012034357319285,8.253573691703565,7.813848870374361,7.768666659211466,3.20625,3.34,3.3654663553055917,3.7275310171599796,3.1278862132978946,3.2383477522849935
2007-02-28,POMRB,10.16,12.916145833333335,16.0,8.51,2.75,13.440624999999999,14.544999999999998,13.973923856728488,12.983592449047185,15.892774367817667,16.488339852125307,21.19117721688034,21.191177216880334,19.29210960241544,17.9674954218155,14.136621302785361,12.802821236250146,15.216875,15.006249999999996,15.403722940539465,14.952714267606414,14.957779518722939,14.74899359494238,8.343333333333334,8.219166666666668,8.144722061439158,8.366588175188145,8.911571599921443,8.056626991080448,2.95875,3.2624999999999997,3.119279813183355,3.4620527241568424,3.4634222317753514,3.3346954366427157
