Date,Season,Lephripara,Balisankara,Gurundia,Subdega,Sundargarh,Lathikata,Koida,Kuanrmunda,Baragaon,Hemgir,Tangarapali,Lahunipara,Kutra,Bisra,Nuagaon,Rajagangapur,Lephripara_Trend,Lephripara_SMA,Lephripara_EWMA,Lephripara_DES,Lephripara_TES,Lephripara_ARIMA,Balisankara_Trend,Balisankara_SMA,Balisankara_EWMA,Balisankara_DES,Balisankara_TES,Balisankara_ARIMA,Gurundia_Trend,Gurundia_SMA,Gurundia_EWMA,Gurundia_DES,Gurundia_TES,Gurundia_ARIMA,Subdega_Trend,Subdega_SMA,Subdega_EWMA,Subdega_DES,Subdega_TES,Subdega_ARIMA,Sundargarh_Trend,Sundargarh_SMA,Sundargarh_EWMA,Sundargarh_DES,Sundargarh_TES,Sundargarh_ARIMA,Lathikata_Trend,Lathikata_SMA,Lathikata_EWMA,Lathikata_DES,Lathikata_TES,Lathikata_ARIMA,Koida_Trend,Koida_SMA,Koida_EWMA,Koida_DES,Koida_TES,Koida_ARIMA,Kuanrmunda_Trend,Kuanrmunda_SMA,Kuanrmunda_EWMA,Kuanrmunda_DES,Kuanrmunda_TES,Kuanrmunda_ARIMA,Baragaon_Trend,Baragaon_SMA,Baragaon_EWMA,Baragaon_DES,Baragaon_TES,Baragaon_ARIMA,Hemgir_Trend,Hemgir_SMA,Hemgir_EWMA,Hemgir_DES,Hemgir_TES,Hemgir_ARIMA,Tangarapali_Trend,Tangarapali_SMA,Tangarapali_EWMA,Tangarapali_DES,Tangarapali_TES,Tangarapali_ARIMA,Lahunipara_Trend,Lahunipara_SMA,Lahunipara_EWMA,Lahunipara_DES,Lahunipara_TES,Lahunipara_ARIMA,Kutra_Trend,Kutra_SMA,Kutra_EWMA,Kutra_DES,Kutra_TES,Kutra_ARIMA,Bisra_Trend,Bisra_SMA,Bisra_EWMA,Bisra_DES,Bisra_TES,Bisra_ARIMA,Nuagaon_Trend,Nuagaon_SMA,Nuagaon_EWMA,Nuagaon_DES,Nuagaon_TES,Nuagaon_ARIMA,Rajagangapur_Trend,Rajagangapur_SMA,Rajagangapur_EWMA,Rajagangapur_DES,Rajagangapur_TES,Rajagangapur_ARIMA
1998-08-31,MONSOON,4.96,0.78,0.77,3.29,0.4666666666666666,3.855,3.9133333333333327,1.78,1.64,4.24,0.99,1.07,6.4250000000000025,3.8625,1.298,4.16,7.93375,8.617499999999998,7.674657083392,8.233925906779648,4.740510984977159,4.016212381810817,2.73875,2.82,2.55455874048,1.9701424660462121,1.1702311835303876,1.0084426652750087,1.6074999999999997,1.8025000000000004,1.6657674444800001,2.4773566233645634,-0.14048442366764125,0.938374664328474,4.744999999999999,5.156249999999998,4.64823748352,4.898543044858922,3.3255360184380494,1.8741151560457363,2.274166666666667,2.6258333333333335,2.251934727082667,1.804856311733905,1.268838589379233,0.47638397108022357,3.975625,4.186249999999999,4.2687186432,4.104171004567271,2.28745054227697,2.365761215591827,4.059166666666666,4.576666666666666,4.569998514517334,4.35971575279931,2.232004963685639,2.5359666002675514,3.755,4.122499999999999,3.915286795264,2.8765225005498154,1.7779019781263896,1.9945082775483183,3.0362500000000003,2.9733333333333336,3.0451226467840002,3.0559029410036698,1.3755397202890705,0.7956977371580711,5.453333333333333,5.565,5.303654366207999,5.03928437344322,2.0060720485935297,-0.09503991098625253,2.1262499999999998,2.5175,2.15003286528,2.0823480959764646,0.5623157849751403,0.4977810934191824,2.555625,3.305,2.811173574656,4.561354925671089,-0.5357223949272012,-1.5842953838111116,6.173750000000001,6.872500000000001,6.590770202624001,6.22107963689268,1.8931185573337954,4.146583623715472,4.238125,3.4687500000000013,3.8182172267520005,3.4688415007500666,1.5152348986441133,1.9381433772344976,2.333,2.3985,2.2447822880768,2.008551220927499,1.31088423559853,0.8094215763315974,4.395,4.790833333333334,4.720402668544,4.547027403633346,2.512792236069846,1.7070854191044003
1998-11-30,POMKH,6.56,1.98,0.97,4.47,1.68,2.915,2.15,2.19,2.4566666666666666,4.455,1.43,2.73,3.12,4.47,1.7900000000000005,2.93,8.001562499999999,7.894999999999999,7.2287942500352,7.4253880295218,7.897180200328641,9.252527293106716,2.7024999999999997,2.8025,2.324735244288,1.6806706959590103,2.5129412062704475,2.378786156493484,1.6225,1.5700000000000003,1.3874604666880002,2.484310784284211,1.4540233727336611,1.8688657654610437,4.813125,4.728749999999998,4.576942490112,4.780220922000888,4.68179853658179,5.86801129418045,2.275,2.3075,2.0231608362496,1.693373528816888,1.7988353035547768,2.0004588054207852,4.522500000000001,3.902499999999999,3.72723118592,3.901320993312873,3.613876022083057,4.049997963423614,4.14375,4.094999999999999,3.6019991087104,3.2835438172967146,3.756139759587118,4.180023307714683,3.97125,3.692499999999999,3.2251720771584,2.0499205182477147,3.277176605350129,3.635602186997446,3.060833333333333,3.0287500000000005,2.8097402547370667,2.8309340025034375,1.9111118869789485,1.45399671610913,5.9037500000000005,5.285416666666668,4.964192619724799,4.809495235183795,4.678203727624108,5.605411506907605,2.19,2.1725,1.862019719168,1.934039966633699,1.6978457370670896,2.200792066039438,3.458125,2.4825000000000004,2.7787041447935996,4.268576433905549,2.038986842119899,5.374597038805511,6.434375000000001,6.141250000000001,5.202462121574401,5.427964545154978,7.246158407789552,6.746310538345005,4.6178125,4.153750000000001,4.0789303360512,3.6033930332383175,3.858140747608534,3.5779880380558553,2.4370000000000003,2.3035,2.0628693728460803,1.7398596314097141,1.9685301885837627,2.625776191755591,4.554583333333333,4.430833333333334,4.0042416011264,3.4519039785128802,4.47088051812384,4.830074492964212
1999-02-28,POMRB,9.75,3.85,1.95,5.3,2.9600000000000004,4.32,4.446666666666666,5.1,2.735,6.886666666666668,2.65,4.305,7.435,4.5725,2.8960000000000004,4.583333333333333,7.811875,7.9725,8.237276550021122,7.823606583913237,9.414096413363648,9.201795755280092,2.7175000000000002,2.675,2.9348411465727997,2.7135975205535496,3.606945181652964,3.8582211893386136,1.5787499999999999,1.645,1.6124762800128,2.494282769796321,2.751494958809735,1.1447165474801069,4.816249999999999,4.761249999999999,4.8661654940672,4.884598555544691,5.3088591901918045,5.273694419298388,2.4102083333333333,2.2408333333333337,2.39789650174976,1.8922578159704473,3.245233111268223,2.9687789408382512,4.8100000000000005,4.048749999999999,3.964338711552,3.860407431010592,4.788603680369839,4.188145500673485,4.055416666666667,4.023333333333332,3.9398661318929067,3.3892617098071245,4.724177384889441,5.170062317427666,4.078749999999999,3.8174999999999994,3.9751032462950397,3.745305131081372,4.27949402767554,4.220260851506358,3.0029166666666667,3.04375,2.77984415284224,2.6975138404743904,2.9029429040881936,2.7613237002088056,5.807916666666666,5.621250000000002,5.733182238501547,5.417463046339255,6.5135788956732386,6.194984173173426,2.2174999999999994,2.08,2.1772118315008,2.0543401653847067,3.2100436922628632,2.6720415411918284,4.36875,2.62875,3.38922248687616,4.211359585373986,3.861178115385094,4.6961869195088015,6.523125,6.206250000000002,6.09547727294464,5.8944206943171755,6.773881094582501,6.11422851678452,4.600624999999999,4.322500000000002,4.27635820163072,3.73367949859383,3.9694473834336472,4.4245614146158845,2.5685000000000007,2.3625000000000003,2.396121623707648,2.4006703299413434,2.7331709346175614,2.5814078108066556,4.5704166666666675,4.359166666666667,4.235878294009173,3.9084297568624313,4.80923888304169,4.6034708088400365
1999-05-31,PREMON,10.8525,4.31,2.71,6.4,4.13,8.895,6.546666666666668,7.43,5.48,9.163333333333334,4.13,9.045,9.67,6.7475000000000005,4.062,7.326666666666667,7.7815625,8.030625,9.283365930012673,8.616646207936107,11.015207921534227,10.725886489664317,2.8353124999999997,2.7299999999999995,3.48490468794368,3.911164514824033,5.427104104775523,5.38952268204856,1.6496874999999998,1.5999999999999996,2.05148576800768,2.5066024620543943,3.872527815258537,3.7606698806183534,4.835625,4.864999999999998,5.47969929644032,5.269867868318586,6.539389486094581,6.016172682107711,2.603854166666667,2.3091666666666666,3.090737901049856,2.367758121789452,4.6932674032364865,5.108637885305402,4.75765625,4.996249999999999,5.9366032269312,4.314679858202785,7.785807938482268,6.962242775414012,3.992552083333334,4.264166666666665,4.982586345802411,4.450352801142594,6.49080336818486,6.313507853842877,4.199375,4.124999999999999,5.357061947777024,7.183395676245536,6.957074696537308,7.226298642476048,2.85,3.077916666666667,3.859906491705344,3.1548859620597653,5.86756535411763,5.871330767266195,5.480052083333335,6.186250000000002,7.105242676434262,6.774532144540395,8.789754724797966,9.256023065740841,2.2491666666666665,2.3,2.9583270989004804,2.496374673886985,4.52819275441513,3.811753403411484,4.594895833333333,4.2875000000000005,5.651533492125696,4.749114193010528,7.00185186999693,6.115474505195948,6.62828125,6.6625000000000005,7.525286363766784,6.793296223081903,8.575481071945475,7.141481877234779,4.102265625,4.913125000000002,5.2648149209784325,4.2262737232438905,5.9526011181445515,5.356735554669761,2.6999375000000003,2.5115,3.062472974224589,3.8647532512967344,3.8395754442712313,4.293253985548961,4.547291666666666,4.750000000000001,5.4721936430721705,6.480626828122209,6.601358699180354,5.647242832416958
1999-08-31,MONSOON,3.21,0.68,0.6,2.9,1.275,2.365,2.2433333333333336,1.41,1.04,1.2133333333333334,0.33,1.7200000000000002,5.31,1.3624999999999998,1.754,2.723333333333333,7.95875,7.593125000000001,6.854019558007604,6.878025572610936,4.577336656811341,4.3792698649471316,2.9206250000000002,2.7049999999999996,2.3629428127662075,2.5149347983410673,0.8320453834411339,1.038319093811046,1.716875,1.5574999999999997,1.470891460804608,2.51246841986723,-0.27314624118717834,0.7298533471303699,4.915,4.767499999999998,4.447819577864192,4.734976924004335,3.229870146039054,2.4925589549178024,2.697708333333333,2.51125,2.3644427406299133,2.162979269958262,0.8749754269084864,0.6361048488251306,5.0446875,4.6237499999999985,4.50796193615872,4.071332143883725,2.4286563410937783,3.140220985028267,4.217604166666667,3.8466666666666653,3.88688514081478,3.6198457455848767,2.1815833090397003,3.225513287941465,4.3725,4.032499999999999,3.778237168666214,4.770521594928812,1.8459189547465487,2.483110781140982,2.7695833333333333,2.9279166666666665,2.7319438950232064,2.6943432530955835,1.560181720708984,1.067229894711569,5.3584375,5.429583333333335,4.74847893919389,5.336185040710445,3.1654789707061957,2.2079460583114985,2.3320833333333333,2.135,1.9069962593402883,2.106283093999743,0.5062483759543599,0.9416359479598144,4.689583333333333,4.45,4.078920095275418,4.305275844230276,1.5847542902147693,2.8367688188139297,6.7890625,6.383749999999999,6.6391718182600705,6.395017530530185,3.825853032918774,5.177579160410853,3.8554687500000004,4.288125000000002,3.7038889525870595,3.6873854779161497,2.279157832979067,3.132760398273591,2.7811250000000003,2.6254999999999997,2.5390837845347534,3.0478517616941243,1.3643130321833055,1.1522164098729473,4.80625,4.390833333333334,4.372649519176635,4.794389532782306,3.0336699358066803,3.134997901596571
1999-11-30,POMKH,8.067499999999999,3.0225,1.7075,5.015,2.4208333333333334,3.98625,3.3170833333333336,3.5249999999999995,1.8333333333333333,4.85875,2.3433333333333333,3.889166666666666,5.07625,2.983125,2.3855000000000004,4.181666666666667,7.9021875,7.97,7.339411734804562,6.9576905754570175,7.459860354922066,8.000079017105435,2.918125,2.9656249999999993,2.6267656876597245,2.786675811945058,2.2195803337487243,2.189390566575454,1.7718749999999999,1.7418749999999996,1.5655348764827648,2.521741627090203,1.3167485480367267,1.5117218733594848,4.9556249999999995,4.903749999999999,4.674691746718515,4.770503075990036,4.514952369201398,5.375174586225844,2.797083333333333,2.696458333333333,2.3869989777112814,2.2274519404980886,1.71177041582947,2.25156273832996,5.190312499999999,4.891562499999999,4.299277161695231,4.0100360265558495,3.6024670133838987,3.4754965191415588,4.218020833333334,4.138437499999999,3.6589644178222014,3.370488109825307,3.091357460546724,3.1474009787680215,3.89125,4.366249999999998,3.6769423011997286,4.22040714025849,2.942556163057785,2.813145460350383,2.6455208333333333,2.7720833333333332,2.372499670347257,2.4383062380839515,1.7694969280258963,1.2670535231646614,5.117604166666666,5.530520833333336,4.792587363516334,5.187229304713693,4.0774818202342455,4.640963297276834,2.3720833333333333,2.3633333333333333,2.0815310889375063,2.155876805178176,1.4992898655933034,1.6437290576723993,4.369583333333333,4.739791666666666,4.003018723831917,4.191481280419197,3.5076442455480015,4.807340954915751,6.7015625000000005,6.872812499999999,6.014003090956042,6.039155855255731,5.913886627263631,6.277371753445015,3.77046875,3.9164062500000023,3.4155833715522355,3.5262938405780226,4.08795778899106,3.16216194373905,2.818625,2.7743749999999996,2.477650270720852,2.7668520979325586,2.1308156661604976,2.4688894060932713,4.892083333333333,4.703750000000001,4.2962563781726475,4.4620438875140245,4.06650453925132,4.229497591483952
2000-02-29,POMRB,9.66,3.49,1.75,5.3900000000000015,2.97,5.545,5.08,5.15,2.7150000000000003,5.51,2.4,3.9033333333333338,6.7650000000000015,4.085,2.95,5.403333333333332,8.650625,7.9475,8.267647040882737,7.619540090832705,9.312770402643904,9.584560984369002,3.1393750000000002,2.8756249999999994,2.9720594125958346,3.2892467288842875,3.564984127904926,4.149676729881834,1.829375,1.6918749999999994,1.6393209258896588,2.5311601161532695,2.722295628869846,1.695788580696421,5.1781250000000005,4.926249999999999,4.96081504803111,4.905092358115873,5.314162343680653,5.373132061295033,3.0317708333333333,2.698958333333333,2.620199386626769,2.4154055742987577,3.3694462780719765,3.227468669596554,5.2190625,5.1978124999999995,4.797566297017139,4.120642014089111,4.878487712883877,4.3499958485931325,4.212604166666667,4.296770833333333,4.227378650693321,3.928895921480299,4.754283450707502,4.9363890844427285,3.55,4.378749999999998,4.266165380719837,4.937727423569871,4.942475137505487,5.313796828630357,2.6480208333333333,2.7670833333333333,2.5094998022083543,2.3938737657616462,2.364653977514233,2.127880321915188,5.323437499999999,5.186354166666669,5.079552418109801,5.267975805372347,6.33520980294873,6.206278557738476,2.6483333333333334,2.3008333333333333,2.2089186533625034,2.2149767493625943,3.2738207122207927,2.9665301108695954,4.0564583333333335,4.639374999999999,3.963144567632484,4.095180533590824,5.192647332307871,5.179944288673891,6.8384375,6.705312500000001,6.314401854573626,6.187649734009608,7.880606462332725,6.937770489029049,3.83671875,3.7945312500000026,3.683350022931341,3.5872394894776907,4.105330928327184,4.183644345171108,2.836125,2.7878749999999997,2.6665901624325112,2.930673745070612,3.012599159220827,2.888300281030441,5.081249999999999,4.908750000000001,4.739087160236921,5.092170954514647,5.187608653768546,4.621419374404144
2000-05-31,PREMON,10.49,4.65,3.35,6.635,4.914999999999999,8.834999999999997,5.916666666666668,3.53,4.5075,8.613333333333333,4.7,6.886666666666666,9.64,6.555,4.308,7.1933333333333325,9.5471875,7.8568750000000005,9.156588224529642,8.53819018530107,10.915838631783997,10.697792517554943,3.2715625,2.9606249999999994,3.6432356475575007,4.423050960608364,5.325290310834981,4.941614037519184,1.8446874999999998,1.8518749999999995,2.3235925555337955,2.5455025581275175,3.822226635562072,3.2076018572140668,5.32125,4.984999999999999,5.6304890288186655,5.3563505984022886,6.56517530181327,6.250440012384461,3.2191666666666663,2.8952083333333327,3.5381196319760613,3.0634566682237914,4.788333582951654,4.722725391158598,5.348281249999999,5.182812499999999,6.412539778210283,4.587203950224135,7.981892859328362,8.24582644332621,4.250677083333334,4.139270833333334,4.903093857082659,4.809231019736842,6.749733864191992,6.596212271068801,3.748125,3.4037499999999987,3.971699228431902,4.235286234341123,7.338236371601876,7.494122034138668,2.933541666666667,2.5239583333333333,3.308699881325013,2.736404597445966,5.537259220586012,5.3916020326378415,5.601927083333334,5.048854166666668,6.493064784199214,6.3966779075724265,8.107534454712397,8.637131437943676,2.9091666666666667,2.4433333333333334,3.205351192017502,2.777053053722273,4.5179389871994,3.7539280865591875,3.9240625,4.0997916666666665,5.1325534072461565,4.3816906825330255,7.565072669133988,6.740912950901569,7.19640625,6.697812500000001,7.644641112744176,7.005618235754234,9.083140735585026,7.712936458499893,3.9263281249999995,3.746406250000002,4.832010013758804,4.0743460250214225,6.09260961079585,5.602836335146782,2.8709374999999997,2.8493749999999993,3.323154097459507,4.067901797477631,4.058047077529355,4.155383798052789,5.391458333333333,4.875416666666667,5.720785629475486,6.900751822270853,7.188469586925848,7.092615467236265
2000-08-31,MONSOON,9.56,2.11,0.42,4.445,2.3675,2.655,2.83,2.58,2.0325,3.41,1.97,1.3733333333333333,6.435,2.085,1.6480000000000001,4.37,9.721250000000001,9.444375,9.317952934717786,9.053192207554913,4.432507991186527,4.009355951759842,3.289375,3.3181249999999993,3.0299413885345,3.5837938088818353,0.8133779037382642,1.0946922309052198,2.4475,1.8068749999999996,1.5621555333202772,2.5508787392011727,-0.2381630260647114,1.0314197734347061,5.179375,5.37125,5.1562934172912,5.209970538955876,3.306251274888113,2.6858359534563476,3.4631250000000002,3.1683333333333326,3.069871779185637,3.07385427863091,1.146111423016953,1.2263312006786684,5.3475,5.255312499999999,4.909523866926169,4.386847387958085,2.6007820834365245,2.632242358003915,4.314583333333333,4.285937500000001,4.073856314249595,4.2349389720697665,2.1033125129274124,2.6012960856560308,3.91375,3.6962499999999983,3.415019537059141,3.1222930982096098,0.6222895473245904,0.2515159563616072,3.1743750000000004,2.7720833333333337,2.7982199287950076,2.562384660568842,0.8824709662187007,0.6994454458307877,5.922083333333333,5.598020833333335,5.259838870519529,5.67339808827853,2.538853688208979,1.477298529037208,3.3,2.8533333333333335,2.711210715210501,2.7204919262227247,0.6328964222391238,0.9911233973130829,3.7854166666666664,4.0131250000000005,3.628865377681027,3.9457364257622825,0.9415897874310379,1.4067253268137976,7.376875,6.979062500000002,7.160784667646505,6.8306354141928605,4.213740540776649,5.3581601525492575,4.0034375,3.9270312500000015,3.7332060082552827,3.691651084404592,2.0369629936389773,2.684854421237991,3.0890000000000004,2.8228749999999994,2.653092458475704,2.8742097580906205,1.5902284349107911,1.4559633640696685,5.6,5.287083333333334,5.180471377685292,5.9318832074736525,3.280255380186747,3.358235296699447
2000-11-30,POMKH,8.89,2.65,2.01,4.615,2.8275,4.73,3.035,3.94,3.125,4.8900000000000015,2.79,3.1766666666666667,6.815,2.9775,2.7700000000000005,5.016666666666667,9.866249999999999,9.650000000000002,9.146771760830672,9.250466568644525,8.437100858917965,9.26002546582021,3.88375,3.2249999999999996,2.8779648331207,3.162043741614317,2.473542099683363,2.7547456411723092,3.63375,1.8824999999999994,1.7412933199921663,2.5611417017971347,1.325171308190817,1.3754741287861,5.083125000000001,5.27125,4.93977605037472,5.103542658067025,4.946496948907232,5.817656286941132,3.780625,3.2699999999999996,2.972923067511382,3.165964988646221,2.19251695441557,2.768024694653658,5.314374999999999,5.441249999999998,4.837714320155701,4.411890919428383,3.7856210129579635,3.8305585100992405,4.6537500000000005,4.215416666666668,3.6583137885497576,3.792484609158415,3.2653198510837793,3.465525694285672,4.5675,3.799999999999999,3.6250117222354845,3.361730114672419,2.7382913667403552,3.8299453778379213,3.2890625,3.095,2.9289319572770047,2.6289202040427324,2.0483047770984903,1.7936259655071645,6.434583333333334,5.605833333333335,5.111903322311718,5.469766354437911,4.637973163481119,5.274728538839707,3.9112500000000003,2.965,2.742726429126301,2.827172386749901,1.9829896689472695,2.5061793390852607,3.8216666666666663,3.8350000000000004,3.447985893275283,3.793426358295973,2.9959085566450865,4.360879881590379,7.125000000000001,7.413750000000002,7.022470800587904,6.792941711864977,6.040555613428245,6.53759974148069,4.1825,3.9256250000000015,3.4309236049531693,3.5317683831641276,3.8552177113373913,3.3057779914709178,3.2627500000000005,2.9189999999999996,2.699855475085423,2.756387795740923,2.2669799651691513,2.326140408542966,5.780416666666667,5.495833333333334,5.114949493277842,5.522037993131288,4.974852906191055,5.024808119200351
2001-02-28,POMRB,10.23,4.005,6.27,4.655,4.515,4.795,5.873333333333334,6.06,3.35,8.04,5.08,3.5066666666666664,6.4700000000000015,4.7075,4.3100000000000005,6.236666666666667,9.121250000000002,9.792500000000004,9.580063056498403,9.83331893413571,10.263277399450562,9.895375504402711,4.6537500000000005,3.3537499999999993,3.32877889987242,3.650206037369631,3.7010501026292446,3.813738058941346,4.311249999999999,3.0124999999999993,3.5527759919952997,2.5844909008107946,2.7670506453895887,1.9050810398720361,4.9375,5.0875,4.825865630224832,5.008077321751258,5.54461033647027,5.552684683354277,3.7421875000000004,3.6562499999999996,3.5897538405068294,3.639115199895757,3.8312877611442815,3.2328810727571256,5.155,5.253749999999998,4.820628592093421,4.444456347173457,5.114090796906688,4.842556547189383,4.7387500000000005,4.413750000000002,4.544321606463188,4.615741154549103,4.755252330507999,5.115020852223196,4.90125,4.027499999999998,4.599007033341291,5.2447310517736625,4.8491462636118,5.331873218267665,3.2878125,3.25375,3.097359174366203,2.7454642925652224,3.208525657507195,3.3872462500143867,6.477083333333334,6.238333333333335,6.28314199338703,6.332351425173545,6.673169715189721,6.363849275045156,4.0025,3.6349999999999993,3.6776358574757806,3.429422458425261,3.7487831257128454,3.1010592335663176,3.867083333333333,3.7358333333333333,3.4714582026318364,3.7030538300280047,4.591918699567834,4.462082078771352,6.7681249999999995,7.340000000000002,6.801482480352743,6.679894939679975,8.578259176069594,7.704009475362998,4.1225000000000005,4.081250000000001,3.9415541629719013,3.7044806705876043,4.11178671394713,4.134468680311425,3.2327500000000002,3.2589999999999995,3.343913285051254,3.8386353585353925,3.215914310915929,3.132109331405659,5.66,5.7041666666666675,5.563636362633373,6.056692786657472,6.061288155742773,6.015530494283067
2001-05-31,PREMON,11.08,8.89,8.32,6.6,5.91,9.32,7.836666666666666,7.85,4.789999999999999,10.183333333333334,6.91,7.573333333333332,7.92,7.365,4.337999999999999,7.803333333333334,8.1125,9.940000000000003,10.180037833899043,10.601070152760348,11.800607917571199,10.892843974373418,5.23875,4.41375,5.553267339923453,7.62515528794781,5.532669060046249,5.081248423197781,4.36,4.254999999999999,5.45966559519718,2.6141670309439493,4.419883155524402,4.916556167091061,4.8187500000000005,5.078750000000001,5.535519378134899,5.4176147888893995,6.56214417522534,6.017267878646285,3.50375,3.9049999999999994,4.517852304304098,4.429585288830301,5.526595075866281,5.546862048725609,4.875,5.374999999999999,6.620377155256053,4.966557996935055,8.12528340643533,8.337587141512586,4.705208333333333,4.893750000000002,5.861259630544579,6.249822405417482,7.051273281553121,6.312498098464644,4.71,5.107499999999998,5.899404220004774,8.139657798243341,6.608913827788994,6.170977341242036,3.1221875,3.324375,3.7744155046197214,3.1659431699267864,5.971834791482506,5.895838509167414,6.276666666666666,6.630833333333334,7.843218529365551,7.876355633138601,9.367186944037238,9.743358414441504,3.74,4.187499999999999,4.970581514485469,4.4435692002374045,5.513145580004159,5.203927108454878,3.8833333333333333,3.9074999999999998,5.112208254912435,4.128845054788607,7.054798734177009,6.549389761436849,6.315,6.910000000000002,7.248889488211646,6.951625524474584,9.786489523366267,8.37681621934605,3.9334374999999997,4.283750000000001,5.31093249778314,4.318616409063898,6.23374706726312,5.945900747756174,3.20425,3.266499999999999,3.741547971030752,4.61005064851537,4.574133919861287,4.713810136626123,5.387500000000001,5.856666666666668,6.459515150913358,7.574799879614128,8.043079053583394,7.951954434806103
2001-08-31,MONSOON,3.01,4.03,0.87,3.315,1.065,0.895,1.59,0.93,1.74,2.18,0.49,1.05,5.3,0.795,1.3780000000000001,2.796666666666667,7.81,8.302500000000002,7.312022700339425,8.53058883032011,5.266351910846134,5.631297445570049,5.444375,4.893750000000001,4.943960403954072,7.292013134400828,1.7796682077716666,2.420403326314862,3.8674999999999997,4.367499999999999,3.623799357118308,2.6210340826823093,0.8996818618202811,2.191820988122574,4.8625,4.7962500000000015,4.647311626880939,4.957080831123701,3.2954889556706095,2.8893676546739298,3.3334375,3.5793749999999998,3.1367113825824586,3.9972419850409238,1.9498921137733016,1.862842278599719,4.9325,4.934999999999999,4.330226293153632,4.575716707409891,2.7761334419418486,2.7023045431365618,4.6875,4.583750000000002,4.152755778326748,4.907455977948826,3.0187885687294025,2.785646152585353,4.709999999999999,4.6949999999999985,3.911642532002864,4.7560395550747865,2.9091500269601993,3.388115852037963,3.0477083333333326,3.2512499999999998,2.960649302771833,2.9282385191779476,1.7248300573887065,1.4974354702914603,6.00625,6.323333333333334,5.57793111761933,6.534463585258279,3.9289987714024424,2.9917085492447937,3.4274999999999998,3.8174999999999986,3.178348908691281,3.9734240597808888,1.9147145469483475,2.382811113655258,4.012083333333334,3.8266666666666667,3.487324952947461,3.6878171732635368,0.9618845932695193,1.7744156677692344,6.1425,6.6262500000000015,6.469333692926988,6.511184683674703,4.355418190211973,5.2886674303645,3.90125,3.9612500000000015,3.504559498669884,3.670705839597667,2.128557006186185,2.7702838829347023,3.04,3.198999999999999,2.7961287826184513,2.935277163818411,1.9748756688894842,1.2603725993327557,5.249583333333333,5.463333333333335,4.994375757214681,5.0172376092204445,4.019247651340952,4.264998692083991
2001-11-30,POMKH,7.37,5.41,1.95,4.795,2.2225,4.25,4.006666666666667,4.06,2.0925,4.516666666666667,2.1700000000000004,3.63,4.325,2.755,2.8120000000000003,4.41,7.71,7.922500000000001,7.335213620203655,8.078701882201623,7.995286244366746,7.952447680119005,4.81125,5.583750000000001,5.130376242372443,7.400337055735949,3.6193140021002073,2.960958977844744,2.9737500000000003,4.352499999999999,2.954279614270985,2.631225620914949,2.3780352678694743,1.2708601917668774,4.561249999999999,4.8412500000000005,4.706386976128563,4.898327048146061,4.665063780464665,5.212169692661285,3.1503125,3.4281249999999996,2.7710268295494753,3.799781614280321,2.458778799474952,1.9910580124183204,5.186249999999999,4.814999999999999,4.298135775892179,4.547502839886418,3.779901855875469,4.16072768264189,4.491250000000001,4.826666666666669,4.094320133662716,4.661045028419008,3.3631512036808195,3.3140943781241137,4.72375,4.724999999999998,3.970985519201718,4.309515083558634,3.5685091133114457,3.076723967339122,3.147604166666666,2.9931249999999996,2.6133895816630996,2.769367551927174,2.3124302796247256,2.2279964609465948,5.71125,6.23,5.153425337238264,6.012104112161923,4.926419291653936,5.288413380609615,2.95875,3.6624999999999988,2.7750093452147686,3.8273389638487205,2.6131999438957076,2.271492262569391,4.2141666666666655,3.9400000000000004,3.5443949717684764,3.627326809429206,2.8638830645047815,3.8755837219396425,6.5806249999999995,6.003750000000001,5.611600215756193,5.941524955483099,5.333340615230921,6.094828808711179,3.8171875,3.9056250000000015,3.2047356992019305,3.478532843442742,3.6778589447095014,2.894282790606871,2.8767499999999995,3.2094999999999994,2.802477269571071,2.716679652579903,2.474608267246298,2.378026040817758,5.1899999999999995,5.311666666666668,4.7606254543288085,4.3462727202562395,4.620900477447152,4.485216561403288
